"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-65,472","43,451","BACCARO PT","8200255","NS","5,0","0","ND","14,6","0","-5,6","0","","","ND","159,2","0","ND","","7","","","ND","388,9","0,0"
"-62,333","44,817","BEAVER ISLAND (AUT)","8200558","NS","4,4","0","ND","12,5","0","-6,3","0","","","ND","","","ND","","","","","ND","409,3","0,0"
"-63,634","44,708","BEDFORD BASIN","8200573","NS","3,8","4","ND","14,3","1","-5,1","4","","","ND","","","ND","","","","","ND","370,3","0,0"
"-63,662","44,746","BEDFORD RANGE","8200574","NS","2,6","1","ND","16,6","1","-8,4","1","","","ND","102,8","22","ND","","4","","","ND","447,8","0,0"
"-66,347","44,286","BRIER ISLAND","8200604","NS","4,9","2","ND","13,0","2","-4,8","2","","","ND","80,1","2","ND","","5","","","ND","366,4","0,0"
"-62,683","45,767","CARIBOU POINT (AUT)","8200774","NS","3,6","1","ND","16,9","1","-6,9","1","","","ND","88,7","1","ND","","13","","","ND","418,3","0,0"
"-60,955","46,651","CHETICAMP HIGHLANDS NATIONAL PARK","8200828","NS","3,6","0","ND","18,4","0","-4,4","0","","","ND","137,0","0","ND","4,0","17","","","ND","431,1","0,0"
"-62,015","45,491","COLLEGEVILLE AUTO","8201001","NS","1,6","0","ND","16,5","0","-11,3","0","","","ND","159,1","0","ND","","13","","","ND","490,6","0,0"
"-63,467","45,417","DEBERT","8201390","NS","1,1","2","ND","15,2","2","-11,9","2","","","ND","101,1","2","ND","","5","","","ND","472,2","0,0"
"-60,647","45,921","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","NS","4,2","1","ND","14,6","1","-4,6","1","","","ND","160,9","1","ND","","11","","","ND","401,5","0,0"
"-61,050","46,550","GRAND ETANG","8201969","NS","4,3","0","ND","18,2","0","-4,2","0","","","ND","","","ND","","","","","ND","410,4","0,0"
"-64,917","44,983","GREENWOOD A","8202000","NS","2,4","0","-1,6","16,2","0","-9,1","0","6,8","0","42,0","70,6","0","61,0","1,0","8","","","ND","469,0","0,0"
"-63,577","44,655","HALIFAX DOCKYARD","8202240","NS","4,4","0","ND","15,8","0","-5,6","0","","","ND","","","ND","","","","","ND","407,4","0,0"
"-63,509","44,881","HALIFAX STANFIELD INT'L A","8202249","NS","2,0","0","ND","14,6","0","-8,5","0","","","ND","","","ND","","","","","ND","479,1","0,0"
"-63,509","44,881","HALIFAX STANFIELD INT'L A","8202251","NS","2,1","1","ND","14,6","1","-8,5","1","12,0","0","ND","142,1","0","ND","0,0","9","","","ND","461,3","0,0"
"-63,551","44,588","HALIFAX KOOTENAY","8202252","NS","3,6","6","ND","14,9","6","-6,6","6","","","ND","92,4","21","ND","","4","","","ND","346,2","0,0"
"-63,609","44,657","HALIFAX WINDSOR PARK","8202255","NS","3,4","0","ND","15,7","0","-6,6","0","","","ND","125,6","20","ND","1,0","4","","","ND","438,8","0,0"
"-60,983","45,350","HART ISLAND (AUT)","8202318","NS","4,8","0","ND","13,9","0","-5,9","0","","","ND","","","ND","","","","","ND","395,0","0,0"
"-60,406","46,663","INGONISH BEACH RCS","8202502","NS","2,9","0","ND","18,0","0","-7,5","0","","","ND","227,8","0","ND","","15","","","ND","453,6","0,0"
"-65,203","44,403","KEJIMKUJIK 1","8202592","NS","1,8","0","ND","14,5","0","-8,5","0","","","ND","97,1","0","ND","2,0","7","","","ND","486,9","0,0"
"-64,483","45,067","KENTVILLE CDA CS","8202810","NS","2,4","0","ND","16,2","0","-7,4","0","","","ND","74,6","0","ND","3,0","8","","","ND","466,6","0,0"
"-63,483","44,717","LAKE MAJOR","8202896","NS","","","ND","","","","","2,0","3","ND","140,9","3","ND","0,0","8","","","ND","",""
"-59,971","45,921","LOUISBOURG","8203163","NS","3,3","0","ND","13,3","0","-6,8","0","","","ND","162,6","0","ND","","10","","","ND","442,3","0,0"
