"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-104,710","50,201","BRATT'S LAKE CLIMATE","4010811","SK","13,7","4","ND","28,7","4","0,0","4","","","ND","61,4","4","ND","","10","","","ND","112,4","0,1"
"-102,571","50,368","BROADVIEW","4010879","SK","14,0","2","-1,4","25,2","2","1,7","2","","","ND","80,0","2","ND","","10","","","ND","115,1","2,8"
"-104,867","51,183","DUVAL","4012300","SK","13,7","14","-2,5","26,0","14","2,0","14","0,0","14","ND","78,8","14","ND","0,0","7","","","ND","70,5","2,0"
"-102,966","49,210","ESTEVAN A","4012403","SK","14,8","0","ND","27,1","0","1,8","0","","","ND","67,5","0","ND","","10","","","ND","97,4","1,9"
"-102,967","49,217","ESTEVAN","4012410","SK","14,8","0","ND","26,8","0","1,9","0","","","ND","66,1","0","ND","","10","","","ND","96,7","1,7"
"-103,650","50,550","INDIAN HEAD CDA","4013480","SK","13,6","0","-2,1","25,6","0","1,4","0","","","ND","74,9","0","97,0","","12","","","ND","132,1","0,6"
"-103,753","51,257","KELLIHER","4013660","SK","13,6","0","-1,6","26,0","0","2,5","0","0,0","0","0,0","163,0","0","210,0","0,0","13","","","ND","132,7","2,1"
"-102,733","50,200","KIPLING","4014040","SK","14,4","0","-1,1","27,5","0","2,5","0","0,0","0","0,0","103,6","0","115,0","0,0","13","","","ND","112,5","5,1"
"-105,250","51,417","LAST MOUNTAIN CS","4014156","SK","13,5","1","-2,1","27,4","1","0,6","1","","","ND","123,1","1","ND","","11","","","ND","131,4","1,0"
"-104,633","52,000","LEROY","4014322","SK","13,7","0","-1,9","26,0","0","2,0","0","0,0","0","0,0","109,6","0","152,0","0,0","16","","","ND","131,1","3,3"
"-103,889","51,152","LIPTON 2","4014481","SK","13,5","5","-1,7","25,5","5","1,5","5","0,0","5","ND","129,9","5","ND","0,0","8","","","ND","114,2","1,5"
"-105,538","50,332","MOOSE JAW CS","4015322","SK","14,4","0","ND","31,2","0","0,8","0","","","ND","61,1","0","ND","","11","","","ND","111,4","3,0"
"-102,117","49,317","OXBOW","4015800","SK","15,5","4","ND","26,5","4","3,0","4","0,0","4","ND","154,4","4","ND","0,0","11","","","ND","71,5","5,8"
"-103,265","51,403","PARKERVIEW","4015870","SK","13,2","19","-1,8","27,0","19","1,0","19","0,0","19","ND","34,2","19","ND","","4","","","ND","55,3","2,0"
"-103,983","50,567","QU'APPELLE 1","4016322","SK","14,0","0","-1,6","26,5","0","2,5","0","0,0","0","0,0","128,9","0","155,0","0,0","13","","","ND","121,4","2,0"
"-104,666","50,432","REGINA INTL A","4016566","SK","13,8","0","ND","28,1","0","-1,2","0","","","ND","","","ND","","","","","ND","128,2","0,8"
