"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-113,863","53,290","CALMAR","3011120","AB","","","","25,0","29","5,0","29","0,0","29","ND","0,0","29","ND","0,0","0","","","ND","",""
"-112,817","53,050","CAMROSE","3011240","AB","4,0","0","-0,5","22,3","0","-8,5","0","","","ND","19,1","0","66,0","","2","","","ND","419,4","0,0"
"-111,449","52,074","CORONATION CLIMATE","3011887","AB","1,9","0","ND","21,5","0","-19,4","0","","","ND","6,3","0","ND","","2","","","ND","483,6","0,0"
"-113,606","53,307","EDMONTON INTERNATIONAL CS","3012206","AB","4,5","0","ND","24,2","0","-8,4","0","","","ND","16,0","0","ND","","2","","","ND","404,8","0,0"
"-113,517","53,573","EDMONTON BLATCHFORD","3012209","AB","6,0","0","ND","23,7","0","-4,7","0","","","ND","13,8","0","ND","","3","","","ND","361,5","0,0"
"-113,579","53,310","EDMONTON INTL A","3012216","AB","4,5","0","ND","24,0","0","-8,1","0","10,6","0","ND","15,7","0","ND","","2","","","ND","404,6","0,0"
"-113,856","53,668","EDMONTON VILLENEUVE A","3012229","AB","4,9","0","ND","23,9","0","-10,1","0","","","ND","12,4","0","ND","","3","","","ND","391,8","0,0"
"-114,108","53,548","EDMONTON STONY PLAIN","301222F","AB","5,6","0","0,6","24,5","0","-9,5","0","1,4","0","11,0","15,2","0","55,0","0,0","5","","","ND","373,0","0,0"
"-112,868","53,683","ELK ISLAND NAT PARK","3012275","AB","4,1","0","-0,2","19,8","0","-9,1","0","","","ND","23,8","0","91,0","","6","","","ND","417,9","0,0"
"-111,000","52,967","FABYAN","3012515","AB","2,5","0","-1,5","19,5","0","-16,5","0","2,6","0","26,0","23,0","0","85,0","0,0","5","","","ND","465,5","0,0"
"-112,120","52,467","FORESTBURG PLANT SITE","3012652","AB","5,7","15","-0,1","22,0","11","-11,0","15","0,2","3","ND","16,0","3","ND","0,0","4","","","ND","185,0","0,0"
"-113,183","53,717","FORT SASKATCHEWAN","3012710","AB","","","","","","-7,0","4","0,0","4","ND","10,3","4","ND","0,0","3","","","ND","",""
"-110,073","53,309","LLOYDMINSTER","3013959","AB","2,4","1","ND","18,5","1","-18,2","1","","","ND","11,6","1","ND","","3","","","ND","452,9","0,0"
"-110,073","53,309","LLOYDMINSTER A","3013961","AB","2,3","0","-1,6","17,5","0","-18,0","0","6,2","0","46,0","13,4","0","51,0","0,0","5","","","ND","470,3","0,0"
"-110,550","52,017","MONITOR","3014600","AB","","","ND","","","","","3,8","0","56,0","9,2","0","40,0","0,0","4","","","ND","",""
"-111,726","53,425","RANFURLY AUTO","3015401","AB","3,8","0","ND","21,0","0","-12,7","0","","","ND","23,0","0","ND","","4","","","ND","425,6","0,0"
"-114,912","52,421","ROCKY MTN HOUSE (AUT)","3015523","AB","3,3","0","ND","24,4","0","-12,4","0","","","ND","7,2","0","ND","","2","","","ND","442,2","0,0"
"-113,033","53,500","UNCAS","3016650","AB","","","ND","","","","","4,6","0","ND","23,0","0","ND","0,0","4","","","ND","",""
"-112,098","53,505","VEGREVILLE","3016GF0","AB","3,5","0","-0,7","21,5","0","-11,8","0","","","ND","24,4","0","115,0","","3","","","ND","434,0","0,0"
"-114,108","53,547","EDMONTON STONY PLAIN CS","301A001","AB","5,8","0","ND","24,1","0","-5,9","0","","","ND","16,9","0","ND","","3","","","ND","366,8","0,0"
"-110,206","51,670","ESTHER 1","301B460","AB","1,5","0","ND","20,3","0","-24,0","0","","","ND","2,4","0","ND","0,0","0","","","ND","495,3","0,0"
"-111,096","52,829","WAINWRIGHT CFB AIRFIELD 21","301S001","AB","3,4","0","ND","20,4","0","-15,3","0","","","ND","17,3","0","ND","","3","","","ND","436,8","0,0"
"-113,821","54,308","PIBROCH AGCM","301X001","AB","4,5","12","ND","23,9","12","-7,2","12","","","ND","2,4","14","ND","0,0","1","","","ND","242,2","0,0"
"-112,677","51,445","DRUMHELLER EAST","30221LG","AB","5,8","0","ND","25,6","0","-10,5","0","","","ND","7,5","0","ND","0,0","1","","","ND","365,9","0,0"
"-113,756","52,449","LACOMBE CDA 2","3023722","AB","4,1","0","ND","24,4","0","-9,9","0","","","ND","14,1","0","ND","","1","","","ND","417,1","0,0"
"-113,894","52,182","RED DEER REGIONAL A","3025484","AB","3,2","1","ND","21,3","1","-11,6","1","","","ND","5,1","1","ND","","1","","","ND","428,8","0,0"
"-114,683","51,778","SUNDRE A","3026KNQ","AB","2,8","0","ND","24,0","0","-14,1","0","","","ND","","","ND","","","","","ND","457,3","0,0"
"-111,450","49,734","BOW ISLAND","3030768","AB","4,7","0","ND","24,3","0","-12,5","0","","","ND","18,0","0","ND","","3","","","ND","398,0","0,0"
"-111,849","50,555","BROOKS","3030QLP","AB","5,0","0","ND","25,9","0","-11,4","0","","","ND","9,0","0","ND","","3","","","ND","390,8","0,0"
"-114,013","51,123","CALGARY INTL A","3031092","AB","4,7","0","ND","24,1","0","-8,7","0","3,7","0","ND","6,1","0","ND","","3","","","ND","398,5","0,0"
"-114,000","51,109","CALGARY INT'L CS","3031094","AB","4,3","0","ND","23,8","0","-9,3","0","","","ND","6,3","0","ND","","1","","","ND","410,3","0,0"
"-114,371","51,105","CALGARY SPRINGBANK A","3031109","AB","2,8","1","ND","23,5","1","-12,8","1","","","ND","","","ND","","","","","ND","442,0","0,0"
"-113,286","49,201","CARDSTON","3031322","AB","5,8","4","ND","25,3","4","-8,3","4","","","ND","20,1","4","ND","","4","","","ND","316,8","0,0"
"-113,376","49,001","CARWAY","3031402","AB","3,2","8","ND","21,6","8","-11,4","8","","","ND","17,5","8","ND","","4","","","ND","326,5","0,0"
"-113,639","50,004","CLARESHOLM","3031640","AB","4,9","0","ND","25,8","0","-10,7","0","","","ND","12,6","0","ND","","5","","","ND","392,2","0,0"
"-114,222","51,076","COP UPPER","3031875","AB","4,9","0","ND","24,0","0","-10,2","0","","","ND","3,3","0","ND","","1","","","ND","394,0","0,0"
"-112,799","49,630","LETHBRIDGE","3033875","AB","5,0","0","ND","25,7","0","-10,1","0","","","ND","7,6","0","ND","","2","","","ND","389,1","0,0"
"-112,768","49,695","LETHBRIDGE CDA","3033890","AB","5,7","0","ND","26,5","0","-10,2","0","","","ND","","","ND","","","","","ND","368,2","0,0"
"-112,783","49,700","LETHBRIDGE CDA 2","3033892","AB","","","ND","","","","","7,0","12","ND","7,0","12","ND","","2","","","ND","",""
"-110,721","50,019","MEDICINE HAT","3034479","AB","5,4","1","ND","24,9","1","-10,4","1","","","ND","6,7","2","ND","","3","","","ND","364,9","0,0"
"-110,717","50,025","MEDICINE HAT RCS","3034485","AB","5,8","0","ND","24,8","0","-10,3","0","","","ND","4,2","27","ND","","2","","","ND","367,4","0,0"
"-113,997","49,521","PINCHER CREEK","3035198","AB","4,6","2","ND","25,4","2","-10,5","2","","","ND","15,3","0","ND","","5","","","ND","375,2","0,0"
"-114,005","49,522","PINCHER CREEK CLIMATE","3035208","AB","4,3","0","ND","25,2","0","-10,4","0","","","ND","19,2","0","ND","","6","","","ND","409,7","0,0"
"-112,983","50,606","QUEENSTOWN","3035340","AB","4,8","0","-0,6","24,0","0","-10,5","0","7,0","0","49,0","11,4","0","37,0","0,0","5","","","ND","396,4","0,0"
"-113,883","50,183","STAVELY AAFC","3036099","AB","4,0","2","ND","22,5","2","-10,5","2","","","ND","14,9","2","ND","0,0","3","","","ND","391,9","0,0"
"-112,124","49,792","TABER","3036360","AB","4,5","16","ND","26,0","11","-10,0","12","22,0","11","ND","22,8","11","ND","0,0","3","","","ND","188,6","0,0"
"-112,133","50,050","VAUXHALL CDA CS","3036682","AB","5,7","0","ND","25,1","0","-8,3","0","","","ND","","","ND","","","","","ND","369,3","0,0"
"-113,961","50,729","OKOTOKS","303M9JM","AB","5,0","0","0,0","26,5","0","-10,0","0","10,8","0","49,0","15,0","0","40,0","0,0","6","","","ND","389,4","0,0"
"-112,788","49,871","PICTURE BUTTE WEST","303N1G3","AB","3,3","11","ND","20,0","11","-12,0","10","19,0","11","ND","19,0","11","ND","","3","","","ND","280,0","0,0"
"-112,050","49,133","MILK RIVER","3044533","AB","4,6","3","ND","24,0","3","-9,5","3","","","ND","10,2","3","ND","8,0","3","","","ND","362,5","0,0"
