"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-114,483","53,167","BRETON","3010815","AB","","","ND","","","","","0,0","11","ND","197,0","11","ND","0,0","12","","","ND","",""
"-112,817","53,050","CAMROSE","3011240","AB","16,6","0","2,1","31,7","0","4,7","0","","","ND","113,1","0","152,0","","6","","","ND","68,6","25,3"
"-111,449","52,074","CORONATION CLIMATE","3011887","AB","16,6","0","ND","32,5","0","3,6","0","","","ND","54,0","0","ND","0,0","9","","","ND","67,3","24,3"
"-113,950","52,750","DAKOTA WEST","3011953","AB","14,7","14","1,0","27,0","14","3,5","14","0,0","14","ND","92,6","14","ND","0,0","8","","","ND","58,7","5,8"
"-113,606","53,307","EDMONTON INTERNATIONAL CS","3012206","AB","16,1","2","ND","32,1","2","1,1","2","","","ND","130,7","2","ND","","9","","","ND","71,4","18,8"
"-113,517","53,573","EDMONTON BLATCHFORD","3012209","AB","18,3","0","ND","31,9","0","5,5","0","","","ND","150,3","0","ND","","8","","","ND","52,1","60,8"
"-113,579","53,310","EDMONTON INTL A","3012216","AB","16,3","0","ND","32,1","0","1,7","0","0,0","0","ND","139,0","0","ND","","11","","","ND","75,5","24,7"
"-113,856","53,668","EDMONTON VILLENEUVE A","3012229","AB","16,7","0","ND","31,8","0","2,1","0","","","ND","131,5","0","ND","","7","","","ND","68,0","29,0"
"-114,108","53,548","EDMONTON STONY PLAIN","301222F","AB","17,4","0","2,7","30,5","0","4,5","0","0,0","0","ND","124,2","0","154,0","0,0","9","","","ND","62,3","42,8"
"-112,868","53,683","ELK ISLAND NAT PARK","3012275","AB","16,8","0","2,2","28,1","0","4,9","0","","","ND","128,8","0","151,0","","7","","","ND","65,1","28,8"
"-111,000","52,967","FABYAN","3012515","AB","17,1","0","2,5","29,5","0","4,0","0","0,0","0","ND","87,4","0","128,0","0,0","13","","","ND","54,5","26,3"
"-112,120","52,467","FORESTBURG PLANT SITE","3012652","AB","18,4","2","2,6","33,5","1","7,0","2","0,0","0","ND","104,5","0","138,0","0,0","8","","","ND","39,8","52,2"
"-110,073","53,309","LLOYDMINSTER","3013959","AB","17,5","0","ND","29,1","0","7,5","0","","","ND","116,7","0","ND","","8","","","ND","42,3","26,9"
"-110,073","53,309","LLOYDMINSTER A","3013961","AB","17,7","0","3,0","29,0","0","7,5","0","0,0","0","ND","121,4","0","172,0","0,0","8","","","ND","38,7","28,3"
"-110,550","52,017","MONITOR","3014600","AB","","","ND","","","","","0,0","0","ND","56,0","0","72,0","0,0","7","","","ND","",""
"-111,726","53,425","RANFURLY AUTO","3015401","AB","17,7","2","ND","30,0","2","6,8","2","","","ND","49,1","2","ND","","4","","","ND","47,2","39,7"
"-114,912","52,421","ROCKY MTN HOUSE (AUT)","3015523","AB","14,2","0","ND","29,8","0","-0,8","0","","","ND","129,3","0","ND","","13","","","ND","120,0","4,9"
"-113,033","53,500","UNCAS","3016650","AB","","","ND","","","","","0,0","0","ND","143,2","0","ND","0,0","8","","","ND","",""
"-112,098","53,505","VEGREVILLE","3016GF0","AB","17,3","4","2,9","30,0","4","4,8","4","","","ND","6,1","15","ND","","2","","","ND","45,9","28,9"
"-114,108","53,547","EDMONTON STONY PLAIN CS","301A001","AB","16,9","0","ND","30,1","0","4,1","0","","","ND","115,1","0","ND","","7","","","ND","65,5","32,6"
"-110,206","51,670","ESTHER 1","301B460","AB","17,7","0","ND","31,9","0","4,6","0","","","ND","46,3","0","ND","","7","","","ND","42,8","34,0"
"-111,096","52,829","WAINWRIGHT CFB AIRFIELD 21","301S001","AB","17,9","0","ND","31,0","0","6,2","0","","","ND","56,6","0","ND","","6","","","ND","45,8","42,1"
"-113,821","54,308","PIBROCH AGCM","301X001","AB","15,3","3","ND","29,2","3","-1,0","3","","","ND","77,2","3","ND","","6","","","ND","83,7","10,9"
"-113,099","53,843","REDWATER INDUSTRIAL AGCM","301X002","AB","17,0","16","ND","29,3","16","6,3","16","","","ND","64,1","16","ND","","3","","","ND","31,7","18,0"
"-110,025","53,358","LLOYDMINSTER LITE","301X003","AB","17,0","3","ND","29,6","3","7,7","3","","","ND","75,9","3","ND","0,0","7","","","ND","43,9","17,9"
"-112,677","51,445","DRUMHELLER EAST","30221LG","AB","18,8","0","ND","34,0","0","4,9","0","","","ND","43,1","0","ND","","6","","","ND","39,3","63,8"
"-113,756","52,449","LACOMBE CDA 2","3023722","AB","15,8","0","ND","31,3","0","3,7","0","","","ND","107,7","0","ND","","8","","","ND","82,7","17,9"
"-113,894","52,182","RED DEER REGIONAL A","3025484","AB","15,4","0","ND","30,8","0","2,8","0","","","ND","172,5","0","ND","","12","","","ND","91,5","13,3"
"-114,683","51,778","SUNDRE A","3026KNQ","AB","14,0","0","ND","30,9","0","-0,6","0","","","ND","103,3","0","ND","","10","","","ND","122,9","2,5"
"-111,450","49,734","BOW ISLAND","3030768","AB","18,1","0","ND","31,6","0","3,5","0","","","ND","23,5","0","ND","","6","","","ND","40,4","41,9"
"-111,849","50,555","BROOKS","3030QLP","AB","18,1","0","ND","32,6","0","2,0","0","","","ND","16,0","0","ND","","2","","","ND","43,1","47,5"
