"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-140,869","62,410","BEAVER CREEK A","2100155","YT","1,9","0","ND","15,6","0","-11,2","0","","","ND","","","ND","","","","","ND","482,1","0,0"
"-139,040","61,371","BURWASH A","2100181","YT","1,6","1","ND","11,8","1","-13,0","1","","","ND","8,4","1","ND","","1","","","ND","474,6","0,0"
"-139,017","61,367","BURWASH AIRPORT AUTO","2100184","YT","1,7","4","ND","11,5","4","-13,3","4","","","ND","10,2","4","ND","","1","","","ND","422,8","0,0"
"-136,192","62,115","CARMACKS CS","2100301","YT","3,2","2","ND","15,3","2","-11,7","2","","","ND","3,7","2","ND","0,0","2","","","ND","415,7","0,0"
"-139,130","64,042","DAWSON CITY A","2100407","YT","3,2","2","ND","15,2","2","-9,3","2","","","ND","","","ND","","","","","ND","415,1","0,0"
"-133,376","62,208","FARO (AUT)","2100518","YT","2,5","1","ND","12,6","1","-10,3","1","","","ND","1,2","26","ND","","1","","","ND","448,9","0,0"
"-133,373","62,207","FARO A","2100527","YT","2,6","0","ND","13,7","0","-10,3","0","","","ND","","","ND","","","","","ND","461,9","0,0"
"-137,580","60,773","HAINES JUNCTION","2100630","YT","1,8","3","ND","11,4","3","-8,6","3","","","ND","","","ND","","","","","ND","436,9","0,0"
"-138,913","69,568","HERSCHEL ISLAND","2100636","YT","-12,5","5","ND","-4,2","5","-22,6","5","","","ND","7,2","6","ND","","2","","","ND","761,4","0,0"
"-140,150","69,164","IVVAVIK NAT. PARK","2100660","YT","-11,0","1","ND","2,7","1","-24,6","1","","","ND","1,7","1","ND","13,0","0","","","ND","841,3","0,0"
"-130,037","63,244","MACMILLAN PASS","2100693","YT","-3,9","1","ND","5,4","1","-16,6","1","","","ND","","","ND","92,0","","","","ND","635,8","0,0"
"-140,848","68,801","MARGARET LAKE","2100697","YT","-9,7","4","ND","1,0","4","-22,9","4","","","ND","","","ND","","","","","ND","719,6","0,0"
"-135,868","63,616","MAYO A","2100701","YT","3,1","4","ND","13,4","4","-9,9","4","4,8","0","ND","10,8","0","ND","","5","","","ND","388,4","0,0"
"-135,869","63,617","MAYO A","2100702","YT","3,2","0","ND","13,4","0","-9,9","0","","","ND","","","ND","","","","","ND","443,6","0,0"
"-139,839","67,571","OLD CROW RCS","2100805","YT","-7,4","10","ND","3,3","10","-27,0","10","","","ND","22,4","10","ND","24,0","5","","","ND","508,1","0,0"
"-139,840","67,570","OLD CROW A","2100807","YT","-7,3","0","ND","3,6","0","-26,9","0","","","ND","","","ND","","","","","ND","758,8","0,0"
"-137,050","61,033","OTTER FALLS NCPC","2100840","YT","2,7","2","3,4","11,5","2","-6,0","2","0,0","2","ND","0,0","2","ND","0,0","0","","","ND","429,7","0,0"
"-137,367","62,817","PELLY RANCH FORT SELKIRK","2100881","YT","4,2","3","ND","15,8","3","-9,2","3","","","ND","13,2","5","ND","","4","","","ND","373,4","0,0"
"-136,218","66,981","ROCK RIVER","2100935","YT","-6,3","0","ND","8,6","0","-16,1","0","","","ND","","","ND","","","","","ND","729,6","0,0"
"-139,127","64,061","DAWSON","2100LRP","YT","3,1","0","ND","15,3","0","-9,6","0","","","ND","28,2","0","ND","","7","","","ND","445,9","0,0"
"-132,733","60,167","TESLIN (AUT)","2101102","YT","2,2","0","ND","11,8","0","-8,3","0","","","ND","9,2","0","ND","","3","","","ND","473,1","0,0"
"-132,742","60,173","TESLIN A","2101106","YT","2,2","0","ND","11,8","0","-8,7","0","","","ND","","","ND","","","","","ND","475,3","0,0"
"-128,823","60,116","WATSON LAKE A","2101201","YT","1,5","1","ND","12,7","1","-17,6","1","","","ND","","","ND","","","","","ND","478,5","0,0"
"-128,823","60,116","WATSON LAKE A","2101202","YT","1,6","0","ND","12,7","0","-17,6","0","","","ND","","","ND","","","","","ND","491,3","0,0"
"-128,832","60,116","WATSON LAKE (AUT)","2101204","YT","1,4","2","ND","13,0","2","-18,3","2","","","ND","11,8","2","ND","","5","","","ND","465,5","0,0"
"-135,067","60,709","WHITEHORSE A","2101303","YT","3,5","0","ND","11,9","0","-5,4","0","","","ND","","","ND","","","","","ND","436,1","0,0"
"-135,098","60,733","WHITEHORSE AUTO","2101310","YT","3,6","5","ND","12,1","5","-5,2","5","","","ND","0,9","5","ND","","0","","","ND","361,2","0,0"
