"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-94,072","61,094","ARVIAT A","2300427","NU","-10,9","1","ND","0,4","1","-24,7","1","","","ND","11,9","1","ND","","2","","","ND","837,1","0,0"
"-96,000","64,317","BAKER LAKE CLIMATE","2300501","NU","-14,1","0","ND","-2,3","0","-28,2","0","","","ND","13,8","0","ND","","5","","","ND","961,8","0,0"
"-96,078","64,299","BAKER LAKE A","2300503","NU","-12,3","12","ND","-3,2","12","-22,7","12","3,4","18","ND","3,4","18","ND","","2","","","ND","545,4","0,0"
"-96,078","64,299","BAKER LAKE A","2300504","NU","-14,6","26","ND","-8,5","26","-20,7","26","","","ND","","","ND","","","","","ND","130,2","0,0"
"-108,015","66,838","BATHURST INLET","2300551","NU","-10,1","5","ND","3,7","5","-22,8","5","","","ND","3,1","5","ND","30,0","1","","","ND","702,4","0,0"
"-114,940","68,755","BERNARD HARBOUR","2300556","NU","-13,0","0","ND","3,8","0","-26,9","0","","","ND","","","ND","","","","","ND","930,2","0,0"
"-90,731","63,347","CHESTERFIELD INLET A","2300710","NU","-13,3","1","ND","-2,5","1","-28,0","1","","","ND","","","ND","","","","","ND","908,2","0,0"
"-115,144","67,817","KUGLUKTUK A","2300903","NU","-11,6","5","ND","2,7","5","-24,7","5","9,4","5","ND","9,4","5","ND","24,0","4","","","ND","740,3","0,0"
"-115,135","67,817","KUGLUKTUK CLIMATE","2300904","NU","-12,1","0","ND","2,7","0","-24,7","0","","","ND","2,5","0","ND","15,0","1","","","ND","901,8","0,0"
"-115,144","67,817","KUGLUKTUK A","2300905","NU","-12,3","0","ND","2,7","0","-24,7","0","","","ND","","","ND","","","","","ND","907,6","0,0"
