"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-104,710","50,201","BRATT'S LAKE CLIMATE","4010811","SK","12,2","2","ND","32,8","2","-1,9","2","","","ND","43,5","2","ND","","7","","","ND","178,2","9,6"
"-102,571","50,368","BROADVIEW","4010879","SK","12,1","3","1,4","31,8","3","-2,5","3","","","ND","39,8","3","ND","","4","","","ND","173,2","7,3"
"-104,867","51,183","DUVAL","4012300","SK","13,6","0","2,0","30,0","0","0,0","0","0,0","0","0,0","24,0","0","49,0","0,0","5","","","ND","155,0","18,0"
"-102,966","49,210","ESTEVAN A","4012403","SK","12,5","0","ND","33,4","0","-3,3","0","","","ND","101,8","0","ND","","7","","","ND","187,1","17,5"
"-102,967","49,217","ESTEVAN","4012410","SK","12,7","4","ND","33,3","4","-0,7","4","","","ND","96,8","4","ND","","7","","","ND","162,1","18,2"
"-103,650","50,550","INDIAN HEAD CDA","4013480","SK","12,7","2","1,9","33,8","2","-4,0","2","","","ND","14,9","2","ND","","5","","","ND","168,1","14,5"
"-103,753","51,257","KELLIHER","4013660","SK","13,2","0","2,8","30,5","0","-1,0","0","0,0","0","0,0","31,6","0","59,0","0,0","4","","","ND","159,9","11,6"
"-102,733","50,200","KIPLING","4014040","SK","12,4","0","1,7","32,0","0","-1,5","0","0,0","0","0,0","69,0","0","119,0","0,0","8","","","ND","187,5","13,2"
"-105,250","51,417","LAST MOUNTAIN CS","4014156","SK","13,4","3","2,4","30,4","3","-1,3","3","","","ND","17,4","3","ND","","5","","","ND","139,0","10,9"
"-104,633","52,000","LEROY","4014322","SK","13,6","0","2,7","30,5","0","-3,0","0","0,0","0","0,0","10,2","0","21,0","0,0","2","","","ND","150,7","14,1"
"-103,889","51,152","LIPTON 2","4014481","SK","13,5","13","3,0","32,5","11","-2,5","13","0,0","11","ND","12,4","11","ND","0,0","3","","","ND","87,5","7,1"
"-105,538","50,332","MOOSE JAW CS","4015322","SK","13,2","3","ND","30,3","3","-3,3","3","","","ND","28,1","3","ND","","6","","","ND","150,4","16,0"
"-102,117","49,317","OXBOW","4015800","SK","12,0","2","ND","32,5","2","-1,0","2","0,0","2","ND","92,0","2","ND","0,0","8","","","ND","184,3","11,4"
"-103,983","50,567","QU'APPELLE 1","4016322","SK","13,0","0","2,0","33,5","0","-2,5","0","0,0","0","0,0","40,8","0","67,0","0,0","7","","","ND","168,6","14,1"
"-104,666","50,432","REGINA INTL A","4016566","SK","12,7","1","ND","32,0","1","-1,5","1","","","ND","","","ND","","","","","ND","170,2","12,4"
"-104,667","50,433","REGINA RCS","4016699","SK","13,0","2","ND","32,6","2","-1,0","2","","","ND","39,0","2","ND","","8","","","ND","158,6","13,8"
"-105,400","51,667","WATROUS EAST","4018642","SK","12,6","2","ND","31,6","2","-1,5","2","","","ND","12,9","2","ND","","4","","","ND","164,0","8,6"
"-104,183","49,817","YELLOW GRASS NORTH","4019041","SK","12,5","0","ND","33,4","0","-2,9","0","","","ND","68,4","0","ND","","8","","","ND","182,9","11,1"
"-102,464","51,265","YORKTON","4019073","SK","12,4","4","ND","30,3","4","-1,7","4","","","ND","17,6","4","ND","","2","","","ND","161,9","11,2"
"-102,462","51,265","YORKTON","4019075","SK","13,1","2","ND","30,1","2","-1,3","2","","","ND","15,7","2","ND","","1","","","ND","154,7","13,4"
"-104,200","51,767","WYNYARD (AUT)","40190LN","SK","13,2","0","ND","29,8","0","-1,7","0","","","ND","16,9","0","ND","","4","","","ND","166,6","16,5"
"-103,800","49,700","WEYBURN","401HP5R","SK","12,1","1","ND","32,4","1","-3,0","1","","","ND","60,7","1","ND","","8","","","ND","187,9","10,2"
"-105,946","49,729","ASSINIBOIA AIRPORT","4020286","SK","12,7","4","ND","31,7","4","-1,6","4","","","ND","29,2","4","ND","","6","","","ND","152,0","9,4"
"-107,311","50,832","BEECHY","4020560","SK","14,1","1","2,6","31,0","1","-0,5","1","0,0","1","ND","24,4","1","ND","0,0","4","","","ND","126,3","9,5"
"-106,583","51,133","ELBOW CS","4022359","SK","13,0","2","ND","30,0","2","-2,1","2","","","ND","17,9","2","ND","","5","","","ND","146,3","2,4"
"-107,150","50,950","LUCKY LAKE","4024714","SK","13,2","2","ND","29,8","2","-0,2","2","","","ND","14,7","2","ND","","4","","","ND","145,2","7,0"
"-109,466","49,903","MAPLE CREEK","4024919","SK","13,1","2","ND","31,4","2","-5,2","2","","","ND","22,5","2","ND","","2","","","ND","151,0","8,1"
"-107,263","51,154","ROCK POINT","4026847","SK","13,7","0","2,6","29,5","0","1,5","0","0,0","0","0,0","21,4","0","41,0","0,0","5","","","ND","145,1","12,9"
"-107,691","50,292","SWIFT CURRENT","4028038","SK","13,2","3","ND","29,6","3","1,3","3","","","ND","27,9","3","ND","","4","","","ND","137,2","3,7"
"-107,733","50,267","SWIFT CURRENT CDA","4028060","SK","14,0","14","3,1","29,3","14","1,7","14","","","ND","10,7","14","ND","","2","","","ND","68,8","1,2"
"-109,501","50,909","LEADER AIRPORT","402DAF0","SK","14,1","4","ND","33,0","4","-1,6","4","","","ND","18,2","4","ND","","3","","","ND","115,6","9,7"
"-105,483","49,050","CORONACH SPC","40318MN","SK","12,0","2","0,9","32,2","2","-5,1","2","","","ND","16,5","2","ND","","4","","","ND","178,9","5,7"
"-109,514","49,641","CYPRESS HILLS PARK","4031999","SK","11,3","2","ND","27,5","2","0,5","2","","","ND","7,9","2","ND","","1","","","ND","195,7","0,7"
"-108,989","49,438","EASTEND CYPRESS (AUT)","4032322","SK","12,6","4","ND","29,1","4","1,2","4","","","ND","27,8","4","ND","","5","","","ND","151,1","4,8"
