"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-94,072","61,094","ARVIAT A","2300427","NU","-26,7","0","ND","-8,6","0","-36,2","0","","","ND","9,5","3","ND","","1","","","ND","1251,7","0,0"
"-96,000","64,317","BAKER LAKE CLIMATE","2300501","NU","-28,5","1","ND","-16,7","1","-38,6","1","","","ND","","","ND","","","","","ND","1255,3","0,0"
"-96,078","64,299","BAKER LAKE A","2300503","NU","-27,2","6","ND","-16,4","6","-38,0","6","2,6","5","ND","2,6","5","ND","29,0","0","","","ND","993,4","0,0"
"-96,078","64,299","BAKER LAKE A","2300504","NU","-26,5","15","ND","-16,0","15","-37,0","15","","","ND","","","ND","","","","","ND","578,0","0,0"
"-108,015","66,838","BATHURST INLET","2300551","NU","-22,6","1","ND","-4,9","1","-35,6","1","","","ND","3,5","1","ND","16,0","1","","","ND","1096,0","0,0"
"-90,732","63,345","CHESTERFIELD INLET AIRPORT","2300708","NU","-27,9","1","ND","-13,8","1","-36,6","1","","","ND","24,1","1","ND","13,0","8","","","ND","1239,9","0,0"
"-90,731","63,347","CHESTERFIELD INLET A","2300710","NU","-28,3","0","ND","-13,8","0","-37,8","0","","","ND","","","ND","","","","","ND","1296,0","0,0"
"-115,144","67,817","KUGLUKTUK A","2300903","NU","-24,1","4","ND","-5,2","4","-37,7","4","12,5","2","ND","11,7","3","ND","38,0","7","","","ND","1009,5","0,0"
"-115,135","67,817","KUGLUKTUK CLIMATE","2300904","NU","-23,4","0","ND","-5,1","0","-37,6","0","","","ND","3,2","0","ND","9,0","1","","","ND","1159,7","0,0"
"-115,144","67,817","KUGLUKTUK A","2300905","NU","-23,6","0","ND","-5,2","0","-37,7","0","","","ND","","","ND","","","","","ND","1164,4","0,0"
"-83,359","64,193","CORAL HARBOUR A","2301002","NU","-28,8","10","ND","-10,2","10","-38,1","10","0,6","6","ND","0,6","6","ND","40,0","0","","","ND","841,8","0,0"
"-83,359","64,193","CORAL HARBOUR A","2301004","NU","-26,8","0","ND","-9,2","0","-38,1","0","","","ND","","","ND","","","","","ND","1253,7","0,0"
"-83,350","64,183","CORAL HARBOUR RCS","2301010","NU","-26,5","0","ND","-9,0","0","-38,3","0","","","ND","","","ND","56,0","","","","ND","1245,3","0,0"
"-100,884","61,132","ENNADAI LAKE (AUT)","2301102","NU","-27,7","0","ND","-9,9","0","-39,7","0","","","ND","3,0","0","ND","","1","","","ND","1280,9","0,0"
"-94,067","61,100","ARVIAT CLIMATE","2301153","NU","-26,7","0","ND","-8,4","0","-36,7","0","","","ND","0,1","0","ND","34,0","0","","","ND","1251,3","0,0"
"-95,850","68,636","GJOA HAVEN A","2302337","NU","-28,2","0","ND","-18,1","0","-38,4","0","","","ND","5,8","0","ND","","2","","","ND","1293,2","0,0"
"-95,850","68,636","GJOA HAVEN CLIMATE","2302340","NU","-28,1","0","ND","-18,3","0","-38,0","0","","","ND","5,1","0","ND","86,0","1","","","ND","1289,4","0,0"
"-89,796","68,538","KUGAARUK CLIMATE","2303094","NU","-28,0","2","ND","-15,1","2","-39,1","2","","","ND","4,9","2","ND","2,0","0","","","ND","1195,0","0,0"
"-89,805","68,536","KUGAARUK A","2303095","NU","-28,2","0","ND","-15,1","0","-39,1","0","","","ND","","","ND","","","","","ND","1294,6","0,0"
"-92,115","62,811","RANKIN INLET A","2303405","NU","-28,1","0","ND","-16,7","0","-36,1","0","3,0","0","ND","3,0","0","ND","","1","","","ND","1291,9","0,0"
"-102,429","65,100","ROBERTSON LAKE (AUT)","2303610","NU","-27,0","2","ND","-8,8","2","-39,7","2","","","ND","0,2","2","ND","","0","","","ND","1169,8","0,0"
"-79,250","56,537","SANIKILUAQ A","2303660","NU","-21,3","0","ND","-7,7","0","-31,9","0","","","ND","","","ND","","","","","ND","1101,5","0,0"
"-79,260","56,537","SANIKILUAQ","2303668","NU","-21,3","0","ND","-7,8","0","-32,3","0","","","ND","5,3","0","ND","3,0","1","","","ND","1099,2","0,0"
"-92,598","62,240","WHALE COVE A","2303990","NU","-27,5","2","ND","-15,7","2","-37,5","2","","","ND","","","ND","","","","","ND","1183,1","0,0"
"-111,246","65,755","LUPIN CS","230N002","NU","-27,0","4","ND","-8,7","4","-37,6","4","","","ND","0,8","4","ND","54,0","0","","","ND","1079,0","0,0"
"-62,333","82,500","ALERT CLIMATE","2400305","NU","-22,2","0","ND","-7,3","0","-34,1","0","","","ND","15,8","0","ND","13,0","5","","","ND","1126,2","0,0"
"-62,333","82,500","ALERT UA","2400306","NU","","","ND","","","","","18,2","0","ND","18,2","0","ND","0,0","6","","","ND","",""
"-85,047","73,006","ARCTIC BAY","2400399","NU","-26,6","0","ND","-8,4","0","-36,4","0","","","ND","","","ND","","","","","ND","1249,2","0,0"
"-85,012","72,993","ARCTIC BAY CS","2400404","NU","-28,3","0","ND","-10,1","0","-40,3","0","","","ND","1,1","0","ND","6,0","0","","","ND","1295,8","0,0"
"-64,033","67,547","QIKIQTARJUAQ CLIMATE","2400573","NU","-22,9","2","ND","-6,2","2","-36,1","2","","","ND","10,2","2","ND","34,0","1","","","ND","1063,0","0,0"
"-64,032","67,547","QIKIQTARJUAQ A","2400577","NU","-22,5","0","ND","-6,3","0","-35,3","0","","","ND","0,4","0","ND","","0","","","ND","1133,4","0,0"
"-105,137","69,108","CAMBRIDGE BAY A","2400601","NU","-25,5","9","ND","-16,0","9","-33,5","9","0,6","8","ND","0,4","8","ND","23,0","0","","","ND","827,3","0,0"
"-105,138","69,108","CAMBRIDGE BAY GSN","2400602","NU","-25,9","0","ND","-15,7","0","-36,6","0","","","ND","","","ND","0,0","","","","ND","1229,1","0,0"
"-105,137","69,108","CAMBRIDGE BAY A","2400603","NU","-26,2","0","ND","-16,0","0","-36,8","0","","","ND","","","ND","","","","","ND","1236,4","0,0"
"-76,530","64,231","KINNGAIT","2400636","NU","-21,9","0","ND","-7,1","0","-30,8","0","","","ND","0,6","0","ND","20,0","0","","","ND","1118,0","0,0"
"-76,525","64,230","KINNGAIT AIRPORT","2400637","NU","-21,8","0","ND","-6,8","0","-30,6","0","","","ND","0,2","0","ND","","0","","","ND","1113,8","0,0"
"-78,293","73,668","CAPE LIVERPOOL","2400675","NU","-24,2","11","ND","-9,3","11","-37,7","11","","","ND","50,9","12","ND","31,0","2","","","ND","717,5","0,0"
"-68,517","70,483","CLYDE RIVER CLIMATE","2400802","NU","-25,6","0","ND","-9,2","0","-38,9","0","","","ND","","","ND","40,0","","","","ND","1222,1","0,0"
"-68,517","70,486","CLYDE RIVER A","2400804","NU","-25,7","1","ND","-11,6","1","-38,8","1","","","ND","7,0","1","ND","","1","","","ND","1180,8","0,0"
"-85,934","79,989","EUREKA CLIMATE","2401199","NU","-29,1","0","ND","-15,0","0","-39,5","0","","","ND","3,2","0","ND","7,0","0","","","ND","1318,6","0,0"
"-85,812","79,994","EUREKA A","2401208","NU","-28,4","0","ND","-15,7","0","-39,2","0","","","ND","","","ND","","","","","ND","1300,1","0,0"
"-94,198","72,018","FORT ROSS","2402051","NU","-24,6","0","ND","-12,8","0","-33,5","0","","","ND","","","ND","39,0","","","","ND","1192,0","0,0"
"-82,902","76,423","GRISE FIORD CLIMATE","2402351","NU","-24,2","3","ND","-1,1","3","-38,7","3","","","ND","5,4","3","ND","","2","","","ND","1053,8","0,0"
"-81,244","68,776","SANIRAJAK","2402353","NU","-28,0","0","ND","-9,3","0","-39,2","0","","","ND","0,1","0","ND","55,0","0","","","ND","1288,0","0,0"
"-81,243","68,776","SANIRAJAK AIRPORT","2402354","NU","-28,5","0","ND","-9,9","0","-39,7","0","","","ND","0,7","5","ND","","0","","","ND","1301,4","0,0"
"-82,908","76,426","GRISE FIORD A","2402360","NU","-23,8","0","ND","-1,6","0","-36,0","0","","","ND","","","ND","","","","","ND","1171,4","0,0"
"-81,816","69,365","IGLOOLIK A","2402546","NU","-27,2","0","ND","-10,1","0","-38,3","0","","","ND","","","ND","","","","","ND","1265,3","0,0"
"-68,544","63,747","IQALUIT CLIMATE","2402592","NU","-23,8","0","ND","-7,8","0","-38,0","0","","","ND","14,5","11","ND","24,0","3","","","ND","1169,8","0,0"
"-68,556","63,757","IQALUIT A","2402596","NU","-24,0","0","ND","-7,8","0","-38,3","0","","","ND","","","ND","","","","","ND","1175,5","0,0"
"-69,877","62,848","KIMMIRUT A","2402673","NU","-20,2","1","ND","-3,7","1","-34,2","1","","","ND","","","ND","","","","","ND","1032,6","0,0"
"-65,711","66,143","PANGNIRTUNG","2403049","NU","-22,1","0","ND","-1,8","0","-32,7","0","","","ND","4,7","0","ND","83,0","3","","","ND","1122,7","0,0"
"-65,714","66,145","PANGNIRTUNG A","2403054","NU","-20,7","6","ND","-2,2","6","-32,8","6","","","ND","","","ND","","","","","ND","851,6","0,0"
"-77,958","72,693","POND INLET CLIMATE","2403204","NU","-28,1","0","ND","-0,9","0","-39,3","0","","","ND","2,6","0","ND","17,0","1","","","ND","1291,5","0,0"
"-77,969","72,689","POND INLET A","2403206","NU","-27,5","1","ND","-0,7","1","-38,3","1","","","ND","1,3","1","ND","","0","","","ND","1228,2","0,0"
"-105,715","75,377","REA POINT","2403450","NU","-25,5","1","ND","-11,1","1","-36,3","1","","","ND","","","ND","110,0","","","","ND","1174,2","0,0"
"-86,225","66,521","NAUJAAT A","2403495","NU","-27,3","5","ND","-13,2","5","-36,0","5","","","ND","","","ND","","","","","ND","1042,0","0,0"
"-94,969","74,717","RESOLUTE BAY A","2403497","NU","-25,4","0","ND","-7,4","0","-35,2","0","","","ND","","","ND","","","","","ND","1215,2","0,0"
