"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-99,292","49,276","BALDUR","5010140","MB","-4,9","0","0,6","15,5","0","-29,0","0","10,0","0","59,0","10,0","0","40,0","0,0","3","","","ND","710,2","0,0"
"-99,952","49,910","BRANDON MUNI A","5010481","MB","-6,7","1","ND","6,5","1","-23,4","1","8,6","1","ND","7,4","1","ND","4,0","5","","","ND","739,8","0,0"
"-99,950","49,900","BRANDON RCS","5010490","MB","-5,9","1","ND","7,3","1","-21,6","1","","","ND","4,0","1","ND","4,0","1","","","ND","717,8","0,0"
"-99,357","49,906","CARBERRY CS","5010547","MB","-6,5","1","ND","6,6","1","-24,6","1","","","ND","6,3","1","ND","16,0","3","","","ND","733,8","0,0"
"-99,074","49,562","CYPRESS RIVER RCS","5010641","MB","-5,9","0","ND","7,1","0","-25,6","0","","","ND","6,4","0","ND","17,0","2","","","ND","740,4","0,0"
"-101,203","49,927","ELKHORN 2 EAST","5010QFQ","MB","-4,6","2","1,1","10,5","2","-18,0","2","15,4","2","ND","15,4","2","ND","5,0","4","","","ND","654,4","0,0"
"-98,300","49,983","PORTAGE ROMANCE","5012300","MB","","","ND","","","","","8,8","0","ND","8,8","0","ND","5,0","1","","","ND","",""
"-98,276","49,958","PORTAGE LA PRAIRIE CDA","5012321","MB","","","ND","","","","","9,0","11","ND","9,0","11","ND","","1","","","ND","",""
"-98,284","49,903","PORTAGE SOUTHPORT","5012324","MB","-5,0","1","ND","9,5","1","-23,6","1","","","ND","8,1","1","ND","2,0","2","","","ND","690,0","0,0"
"-101,363","51,183","ROBLIN","5012469","MB","-8,9","0","ND","4,6","0","-24,1","0","","","ND","9,2","0","ND","33,0","3","","","ND","834,9","0,0"
"-100,604","50,455","SHOAL LAKE CS","5012654","MB","-8,6","0","ND","4,3","0","-24,2","0","","","ND","7,4","1","ND","16,0","3","","","ND","825,8","0,0"
"-100,934","49,842","VIRDEN WATER","5012961","MB","-5,5","0","ND","10,0","0","-21,0","0","10,0","0","ND","10,0","0","ND","0,0","1","","","ND","727,5","0,0"
"-99,942","50,655","WASAGAMING","5013117","MB","-8,3","0","-0,2","8,1","0","-28,6","0","","","ND","17,6","0","62,0","34,0","4","","","ND","815,3","0,0"
"-100,986","49,281","MELITA","501A7AR","MB","-3,3","0","ND","9,4","0","-15,4","0","","","ND","9,2","0","ND","7,0","2","","","ND","660,2","0,0"
"-101,400","51,267","ROBLIN FRIESEN 3 NORTHWEST","501B4G2","MB","","","ND","","","","","17,0","0","ND","17,0","0","ND","39,0","4","","","ND","",""
"-100,179","50,108","RIVERS PETTAPIECE","501BMMA","MB","","","ND","","","","","10,8","0","67,0","10,8","0","45,0","42,0","3","","","ND","",""
"-98,319","49,400","DEERWOOD RCS","5020725","MB","-4,0","0","ND","9,3","0","-20,2","0","","","ND","7,5","0","ND","4,0","3","","","ND","681,6","0,0"
"-97,238","49,000","EMERSON AUTO","5020881","MB","-3,0","0","ND","10,1","0","-19,3","0","","","ND","4,6","0","ND","1,0","1","","","ND","650,1","0,0"
"-97,560","49,031","GRETNA (AUT)","5021220","MB","-3,2","0","ND","10,1","0","-20,2","0","","","ND","3,7","1","ND","2,0","1","","","ND","656,8","0,0"
"-98,875","49,606","HOLLAND","5021302","MB","","","ND","","","","","0,0","30","ND","0,0","30","ND","","0","","","ND","",""
"-96,901","49,518","KLEEFELD (MAFRI)","5021500","MB","-4,0","0","ND","11,6","0","-22,5","0","","","ND","8,0","0","ND","3,0","2","","","ND","682,7","0,0"
"-97,807","50,013","MARQUETTE","5021695","MB","-4,6","2","0,9","10,0","2","-22,0","2","12,6","2","ND","12,6","2","ND","7,0","1","","","ND","656,5","0,0"
"-98,084","49,188","MORDEN CDA CS","5021849","MB","-3,2","0","ND","10,5","0","-18,5","0","","","ND","11,8","0","ND","","5","","","ND","656,3","0,0"
"-98,905","49,191","PILOT MOUND (AUT)","5022125","MB","-5,8","0","ND","7,4","0","-24,9","0","","","ND","10,3","0","ND","6,0","3","","","ND","736,8","0,0"
"-96,035","49,353","ST LABRE","5022575","MB","","","ND","","","","","16,0","0","70,0","16,0","0","49,0","0,0","7","","","ND","",""
"-97,033","50,056","WINNIPEG ST ANDREWS","50225DS","MB","-5,2","0","ND","12,1","0","-23,8","0","","","ND","","","ND","","","","","ND","718,7","0,0"
"-97,950","49,133","SCHANZENFELD","5022623","MB","","","ND","","","","","13,4","1","ND","13,4","1","ND","0,0","6","","","ND","",""
"-100,013","54,878","SNOW LAKE","5022710","MB","-12,3","0","ND","9,1","0","-29,1","0","","","ND","24,8","0","ND","49,0","2","","","ND","940,7","0,0"
"-95,598","49,024","SPRAGUE","5022759","MB","-3,7","1","ND","13,2","1","-25,1","1","","","ND","14,1","1","ND","7,0","2","","","ND","649,8","0,0"
"-97,167","50,117","STONY MOUNTAIN","5022791","MB","-5,3","2","0,4","12,0","2","-23,5","2","2,0","2","ND","2,0","2","ND","0,0","2","","","ND","675,3","0,0"
"-97,240","49,910","WINNIPEG INTL A","5023227","MB","-4,7","1","ND","11,5","1","-21,7","1","","","ND","","","ND","","","","","ND","682,3","0,0"
"-97,129","49,888","WINNIPEG THE FORKS","5023262","MB","-3,7","0","ND","12,0","0","-19,2","0","","","ND","13,6","0","ND","","2","","","ND","672,2","0,0"
"-98,030","49,498","CARMAN U OF M CS","502I001","MB","-3,9","1","ND","10,2","1","-21,1","1","","","ND","8,5","1","ND","","1","","","ND","656,4","0,0"
"-97,249","49,917","WINNIPEG A CS","502S001","MB","-4,8","0","ND","11,7","0","-21,6","0","","","ND","11,3","0","ND","1,0","2","","","ND","705,7","0,0"
"-97,022","52,360","BERENS RIVER CS","5030203","MB","-12,0","0","-2,8","4,4","0","-32,4","0","","","ND","3,2","0","14,0","21,0","1","","","ND","930,6","0,0"
"-97,018","52,359","BERENS RIVER A","5030204","MB","-12,1","0","ND","4,3","0","-32,0","0","","","ND","","","ND","","","","","ND","932,1","0,0"
"-97,616","52,819","GEORGE ISLAND (AUT)","5030984","MB","-12,4","1","ND","2,1","1","-29,2","1","","","ND","2,6","1","ND","83,0","1","","","ND","912,9","0,0"
"-97,555","51,083","FISHER BRANCH (AUT)","50309J6","MB","-7,8","0","ND","8,5","0","-28,5","0","","","ND","7,7","0","ND","","3","","","ND","800,2","0,0"
"-96,982","50,631","GIMLI HARBOUR CS","5031041","MB","-6,3","0","ND","10,8","0","-23,5","0","","","ND","","","ND","","","","","ND","753,7","0,0"
"-97,050","50,633","GIMLI CLIMATE","5031042","MB","-6,9","0","ND","9,6","0","-26,0","0","","","ND","9,9","0","ND","2,0","3","","","ND","772,3","0,0"
"-95,977","50,522","GREAT FALLS CLIMATE","5031201","MB","-6,3","0","ND","13,6","0","-27,6","0","","","ND","10,9","0","ND","","3","","","ND","752,0","0,0"
