"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-65,472","43,451","BACCARO PT","8200255","NS","-1,6","0","ND","7,7","0","-12,4","0","","","ND","63,7","0","ND","0,0","10","","","ND","607,2","0,0"
"-62,333","44,817","BEAVER ISLAND (AUT)","8200558","NS","-2,8","1","ND","6,5","1","-12,8","1","","","ND","","","ND","","","","","ND","622,6","0,0"
"-63,634","44,708","BEDFORD BASIN","8200573","NS","-3,2","0","ND","8,4","0","-13,6","0","","","ND","","","ND","","","","","ND","657,4","0,0"
"-63,662","44,746","BEDFORD RANGE","8200574","NS","-4,7","0","ND","9,2","0","-18,5","0","","","ND","18,0","30","ND","8,0","1","","","ND","702,7","0,0"
"-66,347","44,286","BRIER ISLAND","8200604","NS","-2,2","0","ND","6,9","0","-11,5","0","","","ND","68,3","0","ND","4,0","14","","","ND","625,4","0,0"
"-62,683","45,767","CARIBOU POINT (AUT)","8200774","NS","-4,4","0","ND","8,6","0","-16,3","0","","","ND","25,6","0","ND","11,0","7","","","ND","695,1","0,0"
"-60,955","46,651","CHETICAMP HIGHLANDS NATIONAL PARK","8200828","NS","-2,5","1","ND","9,9","1","-11,9","1","","","ND","154,8","1","ND","22,0","23","","","ND","614,7","0,0"
"-62,015","45,491","COLLEGEVILLE AUTO","8201001","NS","-5,5","0","ND","9,4","0","-21,3","0","","","ND","65,1","0","ND","13,0","14","","","ND","727,5","0,0"
"-63,467","45,417","DEBERT","8201390","NS","-6,7","0","ND","7,9","0","-21,6","0","","","ND","51,0","0","ND","25,0","11","","","ND","764,3","0,0"
"-60,647","45,921","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","NS","-2,4","0","ND","7,8","0","-13,5","0","","","ND","69,5","1","ND","9,0","12","","","ND","631,6","0,0"
"-61,040","46,549","GRAND ETANG","8201969","NS","-2,4","2","ND","10,9","2","-12,4","2","","","ND","","","ND","","","","","ND","590,3","0,0"
"-64,917","44,983","GREENWOOD A","8202000","NS","-4,9","0","0,6","7,4","0","-17,3","0","90,6","0","115,0","92,6","0","90,0","30,0","23","","","ND","711,4","0,0"
"-63,577","44,655","HALIFAX DOCKYARD","8202240","NS","-3,0","0","ND","8,8","0","-13,4","0","","","ND","","","ND","","","","","ND","650,2","0,0"
"-63,509","44,881","HALIFAX STANFIELD INT'L A","8202249","NS","-5,2","0","ND","7,9","0","-16,1","0","","","ND","","","ND","","","","","ND","720,4","0,0"
"-63,509","44,881","HALIFAX STANFIELD INT'L A","8202251","NS","-5,2","0","ND","7,9","0","-16,1","0","32,2","0","ND","59,6","0","ND","7,0","11","","","ND","720,4","0,0"
"-63,551","44,588","HALIFAX KOOTENAY","8202252","NS","-3,9","1","ND","7,7","1","-14,6","1","","","ND","19,0","30","ND","","1","","","ND","658,2","0,0"
"-63,609","44,657","HALIFAX WINDSOR PARK","8202255","NS","-4,1","0","ND","8,2","0","-14,6","0","","","ND","20,8","30","ND","5,0","1","","","ND","685,3","0,0"
"-60,983","45,350","HART ISLAND (AUT)","8202318","NS","-2,4","0","ND","8,7","0","-15,9","0","","","ND","","","ND","","","","","ND","631,5","0,0"
"-60,406","46,663","INGONISH BEACH RCS","8202502","NS","-2,5","0","ND","9,2","0","-16,0","0","","","ND","124,1","0","ND","26,0","17","","","ND","634,7","0,0"
"-65,203","44,403","KEJIMKUJIK 1","8202592","NS","-5,1","0","ND","7,4","0","-18,2","0","","","ND","88,3","0","ND","22,0","15","","","ND","716,7","0,0"
"-64,483","45,067","KENTVILLE CDA CS","8202810","NS","-5,1","1","ND","9,2","1","-17,0","1","","","ND","59,0","1","ND","17,0","12","","","ND","691,7","0,0"
