"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-135,006","68,223","AKLAVIK A","2200105","NT","-2,3","0","ND","13,3","0","-18,7","0","","","ND","","","ND","","","","","ND","630,4","0,0"
"-126,123","67,021","COLVILLE LAKE","2200824","NT","-0,3","19","ND","14,8","19","-17,3","19","","","ND","","","ND","","","","","ND","220,1","0,0"
"-126,129","67,021","COLVILLE LAKE A","2200827","NT","0,1","0","ND","20,3","0","-18,3","0","","","ND","9,5","0","ND","","5","","","ND","554,4","0,0"
"-123,433","65,209","DELINE CS","2201022","NT","2,2","3","ND","23,5","3","-21,6","3","","","ND","35,0","3","ND","","6","","","ND","441,3","0,0"
"-123,436","65,211","DELINE A","2201023","NT","2,0","0","ND","23,1","0","-20,5","0","","","ND","","","ND","","","","","ND","496,2","0,0"
"-124,468","61,257","DEADMEN VALLEY","22010H0","NT","9,1","4","ND","22,5","4","-5,5","4","","","ND","44,2","15","ND","","4","","","ND","240,6","0,0"
"-128,648","66,241","FORT GOOD HOPE A","2201406","NT","3,6","1","ND","22,5","1","-15,8","1","","","ND","","","ND","","","","","ND","432,7","0,0"
"-128,644","66,242","FORT GOOD HOPE CS","2201450","NT","3,4","3","ND","21,2","3","-15,5","3","","","ND","23,4","3","ND","0,0","4","","","ND","409,1","0,0"
"-123,467","60,233","FORT LIARD","2201579","NT","11,3","5","ND","24,7","5","-4,7","5","","","ND","14,3","5","ND","0,0","2","","","ND","175,6","1,2"
"-123,470","60,236","FORT LIARD A","2201581","NT","11,6","1","ND","30,0","1","-4,3","1","","","ND","","","ND","","","","","ND","193,4","1,4"
"-134,860","67,407","FORT MCPHERSON A","2201606","NT","0,0","0","ND","14,8","0","-13,5","0","","","ND","","","ND","","","","","ND","557,9","0,0"
"-125,569","64,910","TULITA A","2201705","NT","5,8","0","ND","24,2","0","-10,2","0","","","ND","","","ND","","","","","ND","378,0","0,0"
"-117,602","61,317","FORT PROVIDENCE","2201799","NT","10,5","2","ND","32,6","2","-8,0","2","","","ND","","","ND","","","","","ND","224,4","5,8"
"-109,168","62,711","FORT RELIANCE (AUT)","2201903","NT","4,6","2","ND","25,3","2","-20,2","2","","","ND","3,6","2","ND","","1","","","ND","388,5","0,0"
"-113,690","61,181","FORT RESOLUTION A","2202010","NT","9,3","0","ND","30,7","0","-9,2","0","","","ND","","","ND","","","","","ND","272,5","1,3"
"-121,237","61,760","FORT SIMPSON CLIMATE","2202102","NT","10,5","1","ND","28,4","1","-3,3","1","","","ND","37,2","1","ND","","7","","","ND","231,6","5,1"
"-121,237","61,760","FORT SIMPSON A","2202103","NT","11,7","12","ND","27,0","12","-3,4","12","1,0","7","ND","21,6","7","ND","","4","","","ND","123,0","3,5"
"-121,237","61,760","FORT SIMPSON A","2202104","NT","10,4","0","ND","28,4","0","-3,4","0","","","ND","","","ND","","","","","ND","241,4","4,6"
"-111,962","60,020","FORT SMITH A","2202201","NT","11,8","1","ND","33,0","1","-7,0","1","0,0","1","ND","2,5","1","ND","","2","","","ND","199,3","14,0"
"-111,929","60,026","FORT SMITH CLIMATE","2202202","NT","12,2","5","ND","33,4","5","-7,5","5","","","ND","1,6","6","ND","","0","","","ND","167,6","15,9"
"-111,962","60,020","FORT SMITH A","2202203","NT","12,2","1","ND","33,0","1","-6,4","1","","","ND","","","ND","","","","","ND","187,7","14,0"
"-105,133","63,600","HANBURY RIVER","2202351","NT","-3,0","6","ND","23,2","6","-20,7","6","","","ND","11,9","1","ND","1,0","2","","","ND","524,1","0,0"
"-115,783","60,840","HAY RIVER A","2202401","NT","10,4","2","ND","34,3","2","-11,7","2","0,0","1","ND","24,2","1","ND","","5","","","ND","231,5","10,5"
"-115,777","60,839","HAY RIVER CLIMATE","2202402","NT","10,3","2","ND","34,3","2","-11,0","2","","","ND","20,4","3","ND","","4","","","ND","232,7","10,5"
"-115,783","60,840","HAY RIVER A","2202403","NT","10,3","0","ND","34,3","0","-11,7","0","","","ND","","","ND","","","","","ND","250,7","10,5"
"-113,726","61,920","INNER WHALEBACKS","2202560","NT","2,5","2","ND","15,1","2","-12,7","2","","","ND","5,0","3","ND","","3","","","ND","449,6","0,0"
"-133,483","68,304","INUVIK A","2202571","NT","-1,4","0","ND","15,8","0","-16,9","0","","","ND","","","ND","","","","","ND","600,5","0,0"
"-133,517","68,317","INUVIK CLIMATE","2202578","NT","-2,8","7","ND","14,5","7","-17,2","7","","","ND","5,5","7","ND","","1","","","ND","500,2","0,0"
