"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-140,869","62,410","BEAVER CREEK A","2100155","YT","-19,5","1","ND","8,9","1","-44,0","0","","","ND","","","ND","","","","","ND","1124,6","0,0"
"-139,040","61,371","BURWASH A","2100181","YT","-12,7","0","ND","7,3","0","-40,3","0","","","ND","0,5","0","ND","","0","","","ND","951,4","0,0"
"-139,017","61,367","BURWASH AIRPORT AUTO","2100184","YT","-12,8","0","ND","7,5","0","-40,2","0","","","ND","0,8","0","ND","14,0","0","","","ND","955,1","0,0"
"-136,192","62,115","CARMACKS CS","2100301","YT","-14,7","0","ND","6,4","0","-42,7","0","","","ND","9,4","0","ND","39,0","4","","","ND","1012,9","0,0"
"-139,130","64,042","DAWSON CITY A","2100407","YT","-19,9","0","ND","1,6","0","-47,1","0","","","ND","","","ND","","","","","ND","1176,2","0,0"
"-133,376","62,208","FARO (AUT)","2100518","YT","-14,2","0","ND","3,6","0","-41,5","0","","","ND","","","ND","","","","","ND","996,9","0,0"
"-133,373","62,207","FARO A","2100527","YT","-14,4","0","ND","3,3","0","-41,8","0","","","ND","","","ND","","","","","ND","1003,8","0,0"
"-137,580","60,773","HAINES JUNCTION","2100630","YT","-12,0","1","ND","8,9","1","-39,8","1","","","ND","","","ND","28,0","","","","ND","900,8","0,0"
"-138,913","69,568","HERSCHEL ISLAND","2100636","YT","-17,6","7","ND","-0,4","7","-31,6","7","","","ND","11,3","7","ND","","5","","","ND","854,6","0,0"
"-140,150","69,164","IVVAVIK NAT. PARK","2100660","YT","-18,6","2","ND","3,8","2","-39,1","2","","","ND","16,4","2","ND","20,0","3","","","ND","1062,6","0,0"
"-130,037","63,244","MACMILLAN PASS","2100693","YT","-14,8","2","ND","-0,2","2","-40,5","2","","","ND","","","ND","54,0","","","","ND","952,0","0,0"
"-140,848","68,801","MARGARET LAKE","2100697","YT","-20,0","0","ND","1,5","0","-42,9","0","","","ND","","","ND","","","","","ND","1178,8","0,0"
"-135,868","63,616","MAYO A","2100701","YT","-17,8","0","ND","5,1","0","-49,1","0","25,6","0","ND","13,7","0","ND","32,0","6","","","ND","1108,8","0,0"
"-135,869","63,617","MAYO A","2100702","YT","-17,8","0","ND","5,1","0","-49,1","0","","","ND","","","ND","","","","","ND","1108,8","0,0"
"-139,839","67,571","OLD CROW RCS","2100805","YT","-21,1","0","ND","3,2","0","-45,2","0","","","ND","30,9","0","ND","23,0","5","","","ND","1213,2","0,0"
"-139,840","67,570","OLD CROW A","2100807","YT","-21,2","0","ND","3,1","0","-45,3","0","","","ND","","","ND","","","","","ND","1215,7","0,0"
"-137,050","61,033","OTTER FALLS NCPC","2100840","YT","-7,9","5","8,2","7,5","5","-35,0","5","4,0","5","ND","4,0","5","ND","21,0","2","","","ND","674,2","0,0"
"-137,367","62,817","PELLY RANCH FORT SELKIRK","2100881","YT","-18,0","3","ND","6,2","3","-49,1","3","","","ND","13,8","3","ND","58,0","3","","","ND","1006,9","0,0"
"-136,218","66,981","ROCK RIVER","2100935","YT","-14,9","2","ND","2,2","2","-33,1","2","","","ND","","","ND","","","","","ND","953,9","0,0"
"-139,127","64,061","DAWSON","2100LRP","YT","-19,9","0","ND","1,8","0","-47,1","0","","","ND","31,1","0","ND","57,0","6","","","ND","1174,6","0,0"
"-132,733","60,167","TESLIN (AUT)","2101102","YT","-11,9","0","ND","3,4","0","-40,3","0","","","ND","12,4","0","ND","54,0","5","","","ND","925,5","0,0"
"-132,742","60,173","TESLIN A","2101106","YT","-11,8","0","ND","3,4","0","-41,0","0","","","ND","","","ND","","","","","ND","923,0","0,0"
"-128,823","60,116","WATSON LAKE A","2101201","YT","-15,2","1","ND","5,8","1","-33,0","1","","","ND","","","ND","","","","","ND","996,4","0,0"
"-128,823","60,116","WATSON LAKE A","2101202","YT","-15,4","0","ND","5,8","0","-33,0","0","","","ND","","","ND","","","","","ND","1035,5","0,0"
"-128,832","60,116","WATSON LAKE (AUT)","2101204","YT","-15,7","0","ND","5,9","0","-33,7","0","","","ND","15,2","0","ND","54,0","5","","","ND","1044,0","0,0"
"-135,067","60,709","WHITEHORSE A","2101303","YT","-9,7","0","ND","6,4","0","-31,0","0","","","ND","","","ND","","","","","ND","858,4","0,0"
"-135,098","60,733","WHITEHORSE AUTO","2101310","YT","-9,3","0","ND","6,6","0","-30,0","0","","","ND","20,6","0","ND","44,0","6","","","ND","847,1","0,0"
