"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-99,292","49,276","BALDUR","5010140","MB","-10,8","0","-5,3","4,5","0","-25,0","0","13,0","0","77,0","13,0","0","52,0","0,0","5","","","ND","893,4","0,0"
"-99,952","49,910","BRANDON MUNI A","5010481","MB","-12,6","0","ND","0,0","0","-26,6","0","9,0","0","ND","7,8","0","ND","21,0","2","","","ND","947,7","0,0"
"-99,950","49,900","BRANDON RCS","5010490","MB","-12,1","0","ND","0,1","0","-26,1","0","","","ND","2,5","0","ND","24,0","1","","","ND","934,0","0,0"
"-99,357","49,906","CARBERRY CS","5010547","MB","-12,5","0","ND","0,6","0","-28,6","0","","","ND","3,4","0","ND","18,0","1","","","ND","945,1","0,0"
"-99,074","49,562","CYPRESS RIVER RCS","5010641","MB","-12,0","0","ND","0,4","0","-27,4","0","","","ND","3,1","0","ND","15,0","1","","","ND","928,5","0,0"
"-101,203","49,927","ELKHORN 2 EAST","5010QFQ","MB","-11,8","2","-6,1","2,0","2","-26,0","2","18,2","2","ND","18,2","2","ND","19,0","4","","","ND","865,0","0,0"
"-98,300","49,983","PORTAGE ROMANCE","5012300","MB","","","ND","","","","","6,6","0","ND","6,6","0","ND","35,0","1","","","ND","",""
"-98,267","49,950","PORTAGE LA PRAIRIE CDA","5012321","MB","","","ND","","","","","6,0","9","ND","6,0","7","ND","","1","","","ND","",""
"-98,284","49,903","PORTAGE SOUTHPORT","5012324","MB","-10,3","0","ND","2,5","0","-23,8","0","","","ND","3,4","0","ND","14,0","1","","","ND","878,6","0,0"
"-101,363","51,183","ROBLIN","5012469","MB","-13,3","0","ND","0,1","0","-28,7","0","","","ND","0,0","0","ND","36,0","0","","","ND","969,0","0,0"
"-100,604","50,455","SHOAL LAKE CS","5012654","MB","-13,6","1","ND","2,7","1","-27,6","1","","","ND","0,0","1","ND","18,0","0","","","ND","947,2","0,0"
