"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-71,197","46,837","BEAUPORT","7010565","QC","-5,3","0","ND","8,3","0","-18,1","0","","","ND","30,5","1","ND","","7","","","ND","677,0","0,0"
"-74,167","45,317","COTEAU DU LAC","7011947","QC","","","ND","16,0","0","-17,0","0","17,0","0","ND","39,9","0","ND","0,0","8","","","ND","",""
"-71,972","46,691","DESCHAMBAULT","7011983","QC","-7,0","0","ND","12,5","0","-25,7","0","","","ND","34,6","0","ND","","10","","","ND","726,4","0,0"
"-73,435","45,809","L'ASSOMPTION","7014160","QC","-4,9","0","ND","14,1","0","-19,7","0","","","ND","24,9","0","ND","4,0","6","","","ND","665,0","0,0"
"-74,050","45,300","LES CEDRES","7014290","QC","","","ND","16,0","1","-19,0","0","18,8","0","ND","42,8","0","ND","0,0","6","","","ND","",""
"-73,017","46,267","LOUISEVILLE","7014332","QC","","","","10,1","0","-22,4","0","12,2","0","33,0","21,7","0","38,0","3,0","8","","","ND","",""
"-74,067","45,500","OKA","7015730","QC","","","","13,0","23","-14,0","26","23,0","0","45,0","37,0","1","ND","","9","","","ND","",""
"-71,229","47,562","L'ETAPE","7015791","QC","-12,3","0","ND","6,8","0","-30,2","0","","","ND","47,0","0","ND","","10","","","ND","877,7","0,0"
"-71,393","46,791","QUEBEC INTL A","7016293","QC","-7,1","1","ND","8,0","1","-21,8","1","","","ND","","","ND","","","","","ND","702,5","0,0"
"-71,833","46,983","RIVIERE VERTE OUEST","7016675","QC","","","","11,0","0","-26,0","0","","","ND","","","ND","","","","","ND","",""
"-72,083","46,717","ST ALBAN","7016800","QC","","","","10,5","0","-23,9","0","0,0","15","ND","8,0","15","ND","","1","","","ND","",""
"-73,150","46,533","ST ALEXIS DES MONTS","7016816","QC","","","","12,5","0","-28,6","0","17,0","0","39,0","29,0","0","50,0","62,0","7","","","ND","",""
"-72,233","46,583","STE ANNE DE LA PERADE","7016840","QC","","","","9,4","3","-26,8","3","1,8","18","ND","0,0","21","ND","","0","","","ND","",""
"-73,600","46,200","STE BEATRIX","7016902","QC","","","","12,2","0","-27,3","0","17,4","1","ND","20,7","3","ND","40,0","4","","","ND","",""
"-73,350","46,350","ST CHARLES DE MANDEVILLE","7016960","QC","","","","11,2","0","-27,6","0","","","ND","","","ND","","","","","ND","",""
"-71,917","46,817","STE CHRISTINE","7017000","QC","","","ND","10,1","0","-26,2","0","21,4","2","ND","27,8","4","ND","32,0","7","","","ND","",""
"-72,733","46,563","SHAWINIGAN","7018001","QC","-6,2","0","ND","10,2","0","-21,7","0","","","ND","0,8","28","ND","","0","","","ND","700,7","0,0"
"-72,667","46,350","TROIS RIVIERES A-2","7018560","QC","","","ND","","","","","12,5","1","ND","62,3","1","ND","10,0","5","","","ND","",""
"-72,681","46,352","TROIS RIVIERES A","7018561","QC","-6,5","0","ND","11,0","0","-26,9","0","","","ND","18,0","0","ND","","5","","","ND","709,4","0,0"
"-72,516","46,354","TROIS-RIVIERES","7018562","QC","-4,8","0","ND","11,6","0","-19,8","0","","","ND","","","ND","","","","","ND","661,1","0,0"
"-72,683","46,367","TROIS-RIVIERES","7018563","QC","-6,4","0","ND","11,5","0","-26,1","0","","","ND","18,1","0","ND","2,0","6","","","ND","706,5","0,0"
"-72,400","46,867","LAC AUX SABLES","701LEEH","QC","","","","11,2","0","-29,0","0","16,2","0","34,0","30,3","0","49,0","30,0","8","","","ND","",""
"-72,917","46,183","LAC SAINT-PIERRE","701LP0N","QC","-4,2","0","ND","13,0","0","-17,5","0","","","ND","","","ND","","","","","ND","644,1","0,0"
"-71,288","46,780","STE-FOY (U. LAVAL)","701Q004","QC","-5,9","0","ND","9,6","0","-19,8","0","","","ND","29,9","0","ND","33,0","6","","","ND","693,7","0,0"
"-72,061","46,304","LEMIEUX","701Q009","QC","-6,6","0","ND","13,9","0","-29,0","0","","","ND","19,2","0","ND","","5","","","ND","712,0","0,0"
"-71,382","46,804","QUEBEC/JEAN LESAGE INTL","701S001","QC","-7,2","0","ND","8,1","0","-26,2","0","","","ND","28,4","0","ND","22,0","7","","","ND","730,8","0,0"
