"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-135,006","68,223","AKLAVIK A","2200105","NT","-29,8","0","ND","-1,4","0","-44,9","0","","","ND","","","ND","","","","","ND","1338,5","0,0"
"-124,717","70,167","CAPE PARRY A","2200675","NT","-29,3","0","ND","-12,3","0","-35,3","0","","","ND","","","ND","","","","","ND","1324,5","0,0"
"-126,129","67,021","COLVILLE LAKE A","2200827","NT","-29,8","4","ND","-6,4","4","-44,2","4","","","ND","5,9","1","ND","","2","","","ND","1146,0","0,0"
"-123,433","65,209","DELINE CS","2201022","NT","-26,3","0","ND","-5,4","0","-39,8","0","","","ND","5,6","0","ND","35,0","2","","","ND","1239,3","0,0"
"-123,436","65,211","DELINE A","2201023","NT","-26,2","1","ND","-5,5","1","-39,7","1","","","ND","","","ND","","","","","ND","1192,6","0,0"
"-124,468","61,257","DEADMEN VALLEY","22010H0","NT","-21,3","5","ND","-2,7","5","-42,8","5","","","ND","","","ND","41,0","","","","ND","905,0","0,0"
"-128,648","66,241","FORT GOOD HOPE A","2201406","NT","-28,1","0","ND","-3,3","0","-41,4","0","","","ND","","","ND","","","","","ND","1290,8","0,0"
"-128,644","66,242","FORT GOOD HOPE CS","2201450","NT","-28,1","0","ND","-3,3","0","-41,6","0","","","ND","7,0","0","ND","58,0","2","","","ND","1289,5","0,0"
"-123,467","60,233","FORT LIARD","2201579","NT","-18,4","0","ND","4,7","0","-34,7","0","","","ND","8,1","0","ND","41,0","2","","","ND","1019,9","0,0"
"-123,470","60,236","FORT LIARD A","2201581","NT","-18,4","0","ND","4,6","0","-34,6","0","","","ND","","","ND","","","","","ND","1019,0","0,0"
"-134,860","67,407","FORT MCPHERSON A","2201606","NT","-28,6","0","ND","-1,6","0","-40,7","0","","","ND","","","ND","","","","","ND","1304,0","0,0"
"-125,569","64,910","TULITA A","2201705","NT","-25,4","0","ND","-4,8","0","-37,9","0","","","ND","","","ND","","","","","ND","1216,4","0,0"
"-117,602","61,317","FORT PROVIDENCE","2201799","NT","-23,5","0","ND","-6,1","0","-38,9","0","","","ND","","","ND","","","","","ND","1163,0","0,0"
"-109,168","62,711","FORT RELIANCE (AUT)","2201903","NT","-27,8","4","ND","-15,7","4","-41,5","4","","","ND","","","ND","46,0","","","","ND","1099,3","0,0"
"-113,690","61,181","FORT RESOLUTION A","2202010","NT","-24,5","0","ND","-7,9","0","-40,9","0","","","ND","","","ND","","","","","ND","1189,7","0,0"
"-121,237","61,760","FORT SIMPSON CLIMATE","2202102","NT","-23,3","0","ND","-6,8","0","-38,4","0","","","ND","10,8","0","ND","45,0","3","","","ND","1157,2","0,0"
"-121,237","61,760","FORT SIMPSON A","2202103","NT","-23,7","11","ND","-11,5","11","-37,3","11","26,0","6","ND","21,0","6","ND","64,0","6","","","ND","709,5","0,0"
"-121,237","61,760","FORT SIMPSON A","2202104","NT","-23,5","0","ND","-6,9","0","-37,8","0","","","ND","","","ND","","","","","ND","1161,7","0,0"
"-111,962","60,020","FORT SMITH A","2202201","NT","-21,9","2","ND","-8,5","2","-38,9","2","13,4","0","ND","7,5","0","ND","","2","","","ND","1036,9","0,0"
"-111,929","60,026","FORT SMITH CLIMATE","2202202","NT","-22,0","0","ND","-8,2","0","-38,0","0","","","ND","15,5","0","ND","37,0","5","","","ND","1121,1","0,0"
"-111,962","60,020","FORT SMITH A","2202203","NT","-22,3","0","ND","-8,5","0","-38,9","0","","","ND","","","ND","","","","","ND","1129,3","0,0"
"-105,133","63,600","HANBURY RIVER","2202351","NT","-30,9","5","ND","-20,9","5","-40,1","5","","","ND","1,7","5","ND","5,0","0","","","ND","1125,4","0,0"
"-115,783","60,840","HAY RIVER A","2202401","NT","-23,0","0","ND","-4,1","0","-40,0","0","8,6","0","ND","8,1","0","ND","34,0","6","","","ND","1147,6","0,0"
"-115,777","60,839","HAY RIVER CLIMATE","2202402","NT","-22,6","0","ND","-6,4","0","-38,4","0","","","ND","9,2","0","ND","17,0","3","","","ND","1135,8","0,0"
"-115,783","60,840","HAY RIVER A","2202403","NT","-23,0","0","ND","-4,1","0","-40,0","0","","","ND","","","ND","","","","","ND","1147,6","0,0"
"-113,726","61,920","INNER WHALEBACKS","2202560","NT","-23,9","2","ND","-11,7","2","-33,9","2","","","ND","5,5","2","ND","","2","","","ND","1090,4","0,0"
"-133,483","68,304","INUVIK A","2202571","NT","-28,8","0","ND","-5,0","0","-42,3","0","","","ND","","","ND","","","","","ND","1309,2","0,0"
"-133,517","68,317","INUVIK CLIMATE","2202578","NT","-27,4","0","ND","-5,5","0","-38,8","0","","","ND","19,0","0","ND","49,0","4","","","ND","1270,5","0,0"
"-117,245","63,134","WHATI","2202678","NT","-28,0","0","ND","-8,8","0","-42,8","0","","","ND","0,0","0","ND","32,0","0","","","ND","1286,9","0,0"
"-110,682","62,418","LUTSELK'E A","2202690","NT","-27,9","0","ND","-16,3","0","-41,6","0","","","ND","","","ND","","","","","ND","1284,6","0,0"
"-128,974","69,925","NICHOLSON PENINSULA 2","2202751","NT","-30,0","0","ND","-7,0","0","-39,5","0","","","ND","","","ND","","","","","ND","1344,8","0,0"
"-126,799","65,281","NORMAN WELLS A","2202801","NT","-27,4","0","ND","-4,2","0","-42,6","0","9,8","0","ND","7,6","0","ND","54,0","4","","","ND","1271,5","0,0"
"-126,753","65,288","NORMAN WELLS CLIMATE","2202810","NT","-26,5","0","ND","-3,8","0","-40,0","0","","","ND","8,9","0","ND","58,0","3","","","ND","1244,6","0,0"
"-124,076","69,361","PAULATUK A","2203055","NT","-29,0","0","ND","-9,7","0","-37,0","0","","","ND","","","ND","","","","","ND","1316,4","0,0"
"-124,083","69,358","PAULATUK","2203058","NT","-28,8","0","ND","-9,5","0","-36,8","0","","","ND","10,9","0","ND","","4","","","ND","1311,6","0,0"
"-135,444","69,633","PELLY ISLAND","2203095","NT","-29,1","6","ND","-5,2","6","-41,2","6","","","ND","","","ND","","","","","ND","1036,3","0,0"
"-127,209","61,963","RABBIT KETTLE","2203342","NT","-21,7","5","ND","-9,7","5","-38,8","5","","","ND","","","ND","46,0","","","","ND","914,1","0,0"
"-117,328","64,112","GAMETI","2203359","NT","-28,6","0","ND","-12,2","0","-44,0","0","","","ND","2,5","0","ND","36,0","1","","","ND","1305,5","0,0"
"-117,310","64,116","GAMETI A","2203365","NT","-28,9","0","ND","-12,1","0","-44,6","0","","","ND","","","ND","","","","","ND","1314,1","0,0"
"-133,026","69,433","TUKTOYAKTUK A","2203911","NT","-31,9","0","ND","-6,3","0","-44,0","0","","","ND","","","ND","","","","","ND","1396,4","0,0"
"-133,017","69,433","TUKTOYAKTUK","2203914","NT","-30,7","3","ND","-5,9","3","-43,1","3","","","ND","0,0","24","ND","13,0","0","","","ND","1216,7","0,0"
"-122,359","69,199","TUKTUT NOGAIT","2203918","NT","-28,7","7","ND","-14,6","6","-36,3","7","","","ND","","","ND","30,0","","","","ND","981,2","0,0"
"-114,077","64,191","WEKWEETI A","2203980","NT","-30,2","0","ND","-16,4","0","-43,7","0","","","ND","0,2","0","ND","","0","","","ND","1349,2","0,0"
"-123,437","63,210","WRIGLEY A","2204005","NT","-24,8","0","ND","-8,5","0","-39,4","0","","","ND","","","ND","","","","","ND","1198,6","0,0"
"-114,440","62,463","YELLOWKNIFE A","2204101","NT","-26,6","0","ND","-10,6","0","-39,3","0","7,0","0","ND","3,4","0","ND","50,0","1","","","ND","1247,6","0,0"
"-114,449","62,474","YELLOWKNIFE AIRPORT","2204108","NT","-26,3","0","ND","-10,5","0","-41,0","0","","","ND","6,0","0","ND","31,0","3","","","ND","1240,8","0,0"
"-123,742","61,242","YOHIN","2204300","NT","-21,5","8","ND","-3,1","7","-39,1","8","","","ND","","","ND","","","","","ND","789,5","0,0"
"-130,228","67,179","LITTLE CHICAGO","220B6Q3","NT","-29,0","6","ND","-6,7","6","-42,5","6","","","ND","","","ND","","","","","ND","1033,4","0,0"
"-121,239","60,441","SAMBAA K'E","220CQHR","NT","-22,0","0","ND","0,9","0","-41,8","0","","","ND","19,5","0","ND","58,0","6","","","ND","1118,8","0,0"
"-122,851","61,125","LINDBURG LANDING","220N003","NT","-23,1","5","ND","-5,3","5","-39,2","5","","","ND","","","ND","58,0","","","","ND","944,2","0,0"
"-133,502","68,746","TRAIL VALLEY","220N005","NT","-28,6","7","ND","-5,5","7","-41,3","7","","","ND","4,0","9","ND","46,0","1","","","ND","978,7","0,0"
"-112,161","74,457","CAPE PROVIDENCE","2501419","NT","-24,5","25","ND","-20,0","25","-29,6","25","","","ND","0,9","26","ND","","0","","","ND","127,5","0,0"
"-117,806","70,763","ULUKHAKTOK A","2502503","NT","-31,2","0","ND","-21,1","0","-38,9","0","","","ND","","","ND","","","","","ND","1378,9","0,0"
"-117,800","70,761","HOLMAN CS","2502505","NT","-31,1","0","ND","-21,2","0","-38,5","0","","","ND","28,2","0","ND","13,0","15","","","ND","1374,4","0,0"
"-125,254","71,993","SACHS HARBOUR CLIMATE","2503648","NT","-30,9","0","ND","-17,3","0","-37,7","0","","","ND","0,8","0","ND","43,0","0","","","ND","1368,3","0,0"
"-125,241","71,994","SACHS HARBOUR A","2503649","NT","-31,0","0","ND","-17,2","0","-38,6","0","","","ND","","","ND","","","","","ND","1371,3","0,0"
"-119,538","73,231","THOMSEN RIVER","2503886","NT","-35,9","6","ND","-24,8","6","-45,8","6","","","ND","0,2","7","ND","21,0","0","","","ND","1185,7","0,0"
"-119,347","76,238","MOULD BAY CS","250M001","NT","-32,5","5","ND","-17,9","5","-42,6","5","","","ND","0,0","5","ND","61,0","0","","","ND","1161,1","0,0"
