"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-71,197","46,837","BEAUPORT","7010565","QC","16,2","1","ND","29,1","1","3,6","1","","","ND","53,2","1","ND","","14","","","ND","69,0","17,9"
"-74,167","45,317","COTEAU DU LAC","7011947","QC","","","ND","28,8","0","0,0","0","0,0","0","ND","30,8","3","ND","0,0","7","","","ND","",""
"-71,972","46,691","DESCHAMBAULT","7011983","QC","13,3","0","ND","27,4","0","-1,7","0","","","ND","49,2","0","ND","","7","","","ND","140,9","0,3"
"-73,435","45,809","L'ASSOMPTION","7014160","QC","15,7","0","ND","28,0","0","1,5","0","","","ND","34,8","0","ND","","4","","","ND","77,1","8,2"
"-74,067","45,500","OKA","7015730","QC","","","","","","","","0,0","0","ND","39,0","1","ND","0,0","7","","","ND","",""
"-71,229","47,562","L'ETAPE","7015791","QC","9,3","3","ND","22,4","3","-3,1","3","","","ND","35,2","3","ND","","6","","","ND","236,2","0,0"
"-71,393","46,791","QUEBEC INTL A","7016293","QC","14,7","5","ND","28,3","5","0,4","5","","","ND","","","ND","","","","","ND","87,0","4,4"
"-71,833","46,983","RIVIERE VERTE OUEST","7016675","QC","","","","25,2","0","-2,0","0","","","ND","","","ND","","","","","ND","",""
"-72,233","46,583","STE ANNE DE LA PERADE","7016840","QC","","","","27,4","7","0,3","6","0,0","10","ND","0,0","22","ND","","0","","","ND","",""
"-73,350","46,350","ST CHARLES DE MANDEVILLE","7016960","QC","","","","26,6","0","-0,8","0","","","ND","","","ND","","","","","ND","",""
"-71,917","46,817","STE CHRISTINE","7017000","QC","","","ND","27,9","0","-2,4","0","0,0","0","ND","6,8","29","ND","","1","","","ND","",""
"-72,733","46,563","SHAWINIGAN","7018001","QC","14,8","1","ND","27,6","1","1,2","1","","","ND","33,2","1","ND","","5","","","ND","97,3","3,3"
"-72,681","46,352","TROIS RIVIERES A","7018561","QC","14,1","0","ND","28,4","0","-2,4","0","","","ND","43,2","0","ND","","6","","","ND","118,4","1,4"
"-72,516","46,354","TROIS-RIVIERES","7018562","QC","16,2","0","ND","26,3","0","4,4","0","","","ND","","","ND","","","","","ND","61,1","8,3"
"-72,683","46,367","TROIS-RIVIERES","7018563","QC","14,1","0","ND","28,2","0","-2,3","0","","","ND","43,4","0","ND","","6","","","ND","119,2","1,3"
"-72,917","46,183","LAC SAINT-PIERRE","701LP0N","QC","16,8","1","ND","29,8","1","6,1","1","","","ND","","","ND","","","","","ND","50,3","14,9"
"-71,288","46,780","STE-FOY (U. LAVAL)","701Q004","QC","15,2","0","ND","28,7","0","1,7","0","","","ND","44,8","0","ND","","7","","","ND","92,9","8,0"
"-72,061","46,304","LEMIEUX","701Q009","QC","13,6","0","ND","27,7","0","-2,0","0","","","ND","36,2","0","ND","","6","","","ND","132,4","0,9"
"-71,382","46,804","QUEBEC/JEAN LESAGE INTL","701S001","QC","13,9","1","ND","28,0","1","-1,9","1","","","ND","46,8","1","ND","","7","","","ND","122,2","2,8"
"-73,000","45,800","FLEURY","7022375","QC","","","","28,0","0","-0,3","0","0,0","0","ND","38,6","0","41,0","0,0","4","","","ND","",""
"-72,850","45,033","FRELIGHSBURG","7022579","QC","16,1","0","ND","26,7","0","2,5","0","","","ND","67,3","0","ND","","8","","","ND","65,1","8,4"
"-72,774","45,373","GRANBY","7022802","QC","15,6","0","ND","28,0","0","0,6","0","","","ND","93,0","0","ND","","7","","","ND","78,2","5,8"
"-70,933","45,606","NANTES","7023681","QC","13,8","0","ND","25,6","0","-1,3","0","","","ND","45,4","0","ND","","6","","","ND","127,5","0,3"
"-73,433","45,383","LAPRAIRIE","7024100","QC","","","ND","28,1","0","-1,0","0","0,0","14","ND","18,1","14","ND","","4","","","ND","",""
"-71,824","45,369","LENNOXVILLE","7024280","QC","14,5","0","ND","27,6","0","-1,9","0","","","ND","46,9","0","ND","","7","","","ND","108,4","3,0"
"-73,579","45,505","MCTAVISH","7024745","QC","17,7","0","ND","27,9","0","7,0","0","","","ND","39,4","0","ND","","6","","","ND","33,9","24,6"
"-73,741","45,471","MONTREAL INTL A","7025251","QC","17,1","0","ND","28,8","0","4,4","0","0,0","0","ND","33,0","0","ND","","6","","","ND","43,1","16,2"
"-72,657","46,226","NICOLET","7025442","QC","15,2","0","ND","28,0","0","1,9","0","","","ND","38,3","0","ND","","4","","","ND","87,6","4,4"
"-72,833","46,083","PIERREVILLE","7026043","QC","","","","28,3","0","0,4","0","0,0","0","ND","39,6","0","46,0","0,0","4","","","ND","",""
"-73,500","45,700","RIVIERE DES PRAIRIES","7026612","QC","","","","27,5","0","1,5","0","0,0","0","ND","34,5","0","37,0","","6","","","ND","",""
"-74,350","45,133","ST ANICET","7026836","QC","","","","29,5","0","1,0","0","0,0","0","ND","45,3","0","47,0","0,0","8","","","ND","",""
"-70,207","46,494","SAINT-CAMILLE-DE-LELLIS","7026930","QC","12,9","0","ND","25,1","0","-1,6","0","","","ND","33,0","0","ND","","4","","","ND","153,4","0,0"
"-73,679","45,167","STE-CLOTILDE","7027039","QC","14,9","2","ND","28,2","2","-1,2","2","","","ND","50,8","2","ND","","6","","","ND","88,5","1,2"
"-70,517","46,050","ST COME DE LINIERE","7027083","QC","","","","27,0","26","6,0","26","0,0","0","ND","3,6","8","ND","","1","","","ND","",""
"-73,417","45,518","MONTREAL/ST-HUBERT","7027329","QC","16,1","0","ND","28,1","0","1,1","0","","","ND","31,1","0","ND","","5","","","ND","66,3","9,8"
"-73,282","45,294","ST JEAN","7027394","QC","16,2","2","ND","28,5","2","4,3","2","","","ND","","","ND","","","","","ND","58,8","7,1"
"-72,537","45,825","SAINT-GERMAIN-DE-GRANTHAM","7027470","QC","14,0","4","ND","27,3","4","-1,9","4","","","ND","55,2","4","ND","","5","","","ND","104,0","1,0"
"-71,500","45,200","ST MALO D AUCKLAND","7027520","QC","","","","25,0","21","0,5","22","0,0","9","ND","26,4","10","ND","0,0","4","","","ND","",""
"-71,050","46,333","ST SEVERIN","7027733","QC","","","","25,8","0","0,3","0","","","ND","","","ND","","","","","ND","",""
"-71,691","45,439","SHERBROOKE","7028123","QC","13,9","0","ND","27,5","0","-3,0","0","","","ND","51,9","0","ND","","6","","","ND","123,9","2,1"
"-73,117","46,033","SOREL","7028200","QC","","","","28,5","0","2,7","0","","","ND","","","ND","","","","","ND","",""
"-71,266","46,049","THETFORD MINES RCS","7028442","QC","13,1","0","ND","25,9","0","-1,7","0","","","ND","61,5","0","ND","","7","","","ND","146,4","0,0"
"-73,367","45,767","VERCHERES","7028700","QC","","","","","","","","0,0","0","ND","51,0","0","58,0","","6","","","ND","",""
"-70,785","46,205","BEAUCEVILLE","7028754","QC","13,9","0","ND","27,3","0","-1,7","0","","","ND","42,3","0","ND","","6","","","ND","124,1","1,4"
"-72,167","45,267","LAC MEMPHREMAGOG","702CFGG","QC","15,4","0","ND","26,2","0","1,2","0","","","ND","","","ND","","","","","ND","82,1","3,0"
"-73,929","45,427","STE-ANNE-DE-BELLEVUE 1","702FHL8","QC","16,1","0","ND","27,3","0","1,8","0","","","ND","20,4","1","ND","","6","","","ND","66,1","8,3"
"-74,289","45,121","ST-ANICET 1","702FQLF","QC","15,5","0","ND","28,9","0","-1,1","0","","","ND","46,7","1","ND","","7","","","ND","79,8","6,1"
"-73,349","45,294","L'ACADIE","702LED4","QC","15,7","2","ND","27,9","2","0,8","2","","","ND","0,0","26","ND","","0","","","ND","71,5","6,2"
"-73,742","45,468","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","QC","17,3","0","ND","28,5","0","3,7","0","","","ND","29,1","0","ND","","4","","","ND","40,9","18,8"
"-75,783","45,517","CHELSEA","7031360","QC","","","","28,0","0","-0,1","0","0,0","0","ND","27,2","8","ND","","4","","","ND","",""
"-75,083","45,900","CHENEVILLE","7031375","QC","","","","26,8","0","1,0","0","0,0","0","0,0","3,0","14","ND","","1","","","ND","",""
"-75,564","45,522","OTTAWA GATINEAU A","7032685","QC","15,7","1","ND","28,0","1","-0,6","1","","","ND","","","ND","","","","","ND","71,6","6,1"
"-74,333","45,650","LACHUTE","7033650","QC","","","","29,4","0","2,0","0","0,0","0","ND","28,5","1","ND","0,0","5","","","ND","",""
"-75,992","46,275","MANIWAKI AIRPORT","7034482","QC","13,3","0","ND","27,7","0","-2,7","0","","","ND","21,4","0","ND","","5","","","ND","140,9","0,9"
"-74,039","45,681","MONTREAL MIRABEL INTL A","7034900","QC","15,4","0","ND","27,7","0","0,6","0","","","ND","","","ND","","","","","ND","81,0","3,4"
"-74,983","45,800","NOTRE DAME DE LA PAIX","7035666","QC","","","","27,4","26","7,8","26","0,0","0","ND","20,0","2","ND","0,0","3","","","ND","",""
"-74,000","45,983","ST HIPPOLYTE","7037310","QC","","","","26,5","0","0,3","0","0,0","13","ND","0,4","24","ND","","0","","","ND","",""
"-68,200","49,133","BAIE-COMEAU A","7040442","QC","11,5","0","ND","25,1","0","-1,1","0","","","ND","47,0","0","ND","","9","","","ND","196,5","0,0"
"-68,204","49,133","BAIE-COMEAU","7040444","QC","11,6","0","ND","24,7","0","-0,5","0","","","ND","40,0","0","ND","","10","","","ND","191,9","0,0"
"-57,186","51,442","LOURDES DE BLANC SABLON A","7040815","QC","10,1","0","ND","19,0","0","0,1","0","0,0","0","ND","80,9","0","ND","","13","","","ND","236,9","0,0"
"-57,186","51,442","LOURDES DE BLANC SABLON A","7040816","QC","10,1","0","ND","19,0","0","0,1","0","","","ND","","","ND","","","","","ND","236,9","0,0"
"-60,062","50,163","CAPE WHITTLE","7041100","QC","12,0","4","ND","17,4","4","6,3","4","","","ND","","","ND","","","","","ND","156,3","0,0"
"-70,535","48,374","CAP-ROUGE","7041166","QC","15,0","1","ND","28,3","1","4,7","1","","","ND","","","ND","","","","","ND","100,9","13,3"
"-70,638","47,284","CHARLEVOIX (MRC)","7041312","QC","10,8","1","ND","23,4","1","-2,5","1","","","ND","39,3","1","ND","","6","","","ND","208,8","0,0"
"-59,639","50,465","CHEVERY","7041382","QC","11,5","1","ND","19,8","1","-1,4","1","","","ND","62,2","1","ND","","9","","","ND","187,6","0,0"
"-70,781","47,079","CAP-TOURMENTE","7041JG6","QC","15,0","0","ND","26,9","0","1,3","0","","","ND","35,3","0","ND","","5","","","ND","96,8","7,3"
"-71,148","47,323","FORET MONTMORENCY RCS","7042395","QC","9,4","4","ND","22,7","4","-4,1","4","","","ND","25,6","4","ND","","3","","","ND","222,6","0,0"
"-69,523","48,258","GRANDES-BERGERONNES","7042845","QC","11,3","1","ND","25,7","1","-1,1","1","","","ND","21,2","1","ND","","6","","","ND","193,0","0,0"
"-63,611","50,282","HAVRE ST. PIERRE","7043019","QC","10,8","1","ND","24,2","1","0,1","1","","","ND","51,0","1","ND","","11","","","ND","207,8","0,0"
"-64,207","50,221","ILE AUX PERROQUETS","7043B79","QC","10,3","1","ND","19,8","1","4,0","1","","","ND","","","ND","","","","","ND","223,6","0,0"
"-69,556","48,069","ILE ROUGE","7043BP9","QC","10,7","1","ND","18,8","1","4,1","1","","","ND","14,8","1","ND","","4","","","ND","212,2","0,0"
"-64,226","50,271","LONGUE-POINTE-DE-MINGAN","7044328","QC","10,0","1","ND","22,7","1","-1,4","1","","","ND","48,5","1","ND","","12","","","ND","232,3","0,0"
"-74,556","46,080","MONT-TREMBLANT","7045335","QC","13,4","0","ND","26,8","0","-2,3","0","","","ND","36,7","0","ND","","4","","","ND","137,9","0,9"
"-61,789","50,190","NATASHQUAN A","7045398","QC","11,6","1","ND","24,7","1","-0,2","1","","","ND","30,9","1","ND","","6","","","ND","184,7","0,0"
"-61,811","50,190","NATASHQUAN AIRPORT","7045401","QC","11,5","1","ND","25,1","1","0,1","1","","","ND","35,6","1","ND","","6","","","ND","187,9","0,0"
"-69,716","48,136","POINTE DE L'ISLET","7046059","QC","12,9","1","ND","23,1","1","5,4","1","","","ND","","","ND","","","","","ND","148,8","0,3"
"-70,114","48,260","POINTE CLAVEAU","704607C","QC","14,3","1","ND","26,4","1","4,4","1","","","ND","","","ND","","","","","ND","113,7","6,2"
"-66,266","50,223","SEPT-ILES A","7047911","QC","10,3","0","ND","22,8","0","-3,2","0","","","ND","","","ND","","","","","ND","229,8","0,0"
"-66,250","50,217","SEPT-ILES","7047914","QC","10,5","2","ND","22,0","2","-1,7","2","","","ND","38,1","2","ND","","9","","","ND","211,4","0,0"
"-63,284","51,867","LAC EON","704C64L","QC","9,9","5","ND","26,6","5","-1,0","5","","","ND","36,9","5","ND","","10","","","ND","204,2","2,3"
"-67,381","49,317","POINTE-DES-MONTS","704F0PN","QC","11,4","0","ND","21,1","0","4,1","0","","","ND","38,4","0","ND","","9","","","ND","198,8","0,0"
"-66,434","50,163","POINTE NOIRE CS","704Q003","QC","12,8","0","ND","25,4","0","3,7","0","","","ND","41,4","0","ND","","7","","","ND","156,1","0,0"
"-68,146","49,259","BAIE-COMEAU","704S001","QC","13,1","0","ND","25,9","0","3,7","0","","","ND","49,6","0","ND","","9","","","ND","150,0","2,8"
"-64,317","48,419","CAP-D'ESPOIR","7051050","QC","13,3","0","ND","23,2","0","2,6","0","","","ND","","","ND","","","","","ND","141,5","0,0"
"-65,325","49,251","CAP-MADELEINE","7051163","QC","13,3","0","ND","26,1","0","5,2","0","","","ND","43,4","0","ND","","8","","","ND","144,2","2,2"
"-67,253","48,309","CAUSAPSCAL AIRPORT","7051201","QC","11,4","0","ND","28,5","0","-3,3","0","","","ND","25,3","0","ND","","6","","","ND","199,1","0,0"
"-64,480","48,775","GASPE A","7052601","QC","13,1","1","ND","29,0","1","-1,4","1","0,0","0","ND","28,0","0","ND","","4","","","ND","145,6","3,8"
"-64,480","48,775","GASPE A","7052602","QC","13,2","0","ND","29,0","0","-1,4","0","","","ND","","","ND","","","","","ND","147,2","3,8"
"-64,483","48,783","GASPE AIRPORT","7052603","QC","13,1","2","ND","29,1","2","-1,4","2","","","ND","24,6","2","ND","","4","","","ND","140,6","3,2"
"-61,778","47,425","ILES DE LA MADELEINE A","7053254","QC","16,0","0","ND","23,9","0","8,0","0","","","ND","","","ND","","","","","ND","70,9","9,8"
"-67,567","48,283","LAC HUMQUI","7053649","QC","","","","27,9","0","-1,4","0","","","ND","","","ND","","","","","ND","",""
"-61,775","47,425","ILES DE LA MADELEINE","7053KGR","QC","15,9","0","ND","24,0","0","7,9","0","","","ND","32,2","0","ND","","3","","","ND","72,6","9,5"
"-70,032","47,356","LA POCATIERE","7054096","QC","14,6","0","ND","27,1","0","1,4","0","","","ND","24,0","0","ND","","7","","","ND","109,7","8,8"
"-68,208","48,609","MONT JOLI A","7055121","QC","13,9","0","ND","26,3","0","5,0","0","0,0","0","ND","36,6","0","ND","","5","","","ND","126,2","4,3"
"-68,195","48,604","MONT-JOLI","7055122","QC","13,9","2","ND","26,5","2","3,1","2","","","ND","32,7","2","ND","","5","","","ND","119,8","3,8"
"-65,332","48,012","NEW CARLISLE 1","7055422","QC","14,2","0","ND","27,8","0","3,3","0","","","ND","46,8","0","ND","","5","","","ND","119,1","6,4"
"-65,842","48,156","NEW RICHMOND EAST","7055440","QC","13,6","0","ND","27,1","0","0,3","0","","","ND","44,1","0","ND","","6","","","ND","135,5","3,9"
"-68,468","48,514","POINTE-AU-PERE (INRS)","7056068","QC","12,4","1","ND","23,8","1","3,3","1","","","ND","28,3","1","ND","","7","","","ND","164,2","1,3"
"-64,293","49,839","PORT-MENIER","7056202","QC","12,3","1","ND","25,4","1","2,4","1","","","ND","64,2","1","ND","","8","","","ND","167,5","2,2"
"-69,549","47,806","RIVIERE-DU-LOUP","7056616","QC","13,6","0","ND","24,9","0","4,0","0","","","ND","26,0","0","ND","","9","","","ND","133,8","2,3"
"-70,217","46,483","ST CAMILLE","7056930","QC","","","","26,1","0","-2,7","0","","","ND","","","ND","","","","","ND","",""
"-70,017","46,733","STE LUCIE","7057515","QC","","","","25,1","0","-3,5","0","0,0","0","0,0","42,4","6","ND","0,0","8","","","ND","",""
"-70,883","46,867","SAINT MICHEL","7057567","QC","","","","28,8","0","0,6","0","0,0","0","ND","46,3","0","42,0","0,0","8","","","ND","",""
"-68,893","48,416","ILE BICQUETTE","705LKPQ","QC","11,1","1","ND","22,2","1","5,2","1","","","ND","","","ND","","","","","ND","200,6","0,0"
