"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-135,006","68,223","AKLAVIK A","2200105","NT","7,0","0","ND","21,7","0","-2,1","0","","","ND","","","ND","","","","","ND","330,1","0,0"
"-124,717","70,167","CAPE PARRY A","2200675","NT","6,3","28","ND","10,5","28","2,6","28","","","ND","","","ND","","","","","ND","23,4","0,0"
"-126,123","67,021","COLVILLE LAKE","2200824","NT","7,4","0","ND","22,0","0","-2,2","0","","","ND","32,5","0","ND","0,0","7","","","ND","318,1","0,0"
"-126,129","67,021","COLVILLE LAKE A","2200827","NT","7,3","0","ND","21,7","0","-2,6","0","","","ND","24,8","0","ND","","5","","","ND","322,3","0,0"
"-123,433","65,209","DELINE CS","2201022","NT","8,3","0","ND","24,2","0","-7,6","0","","","ND","22,2","0","ND","","5","","","ND","292,3","0,0"
"-123,436","65,211","DELINE A","2201023","NT","8,4","0","ND","23,7","0","-7,5","0","","","ND","","","ND","","","","","ND","289,2","0,0"
"-124,468","61,257","DEADMEN VALLEY","22010H0","NT","10,3","3","ND","23,4","3","-2,0","3","","","ND","21,7","11","ND","","4","","","ND","208,0","0,0"
"-128,648","66,241","FORT GOOD HOPE A","2201406","NT","8,7","0","ND","24,5","0","-3,6","0","","","ND","","","ND","","","","","ND","279,9","0,0"
"-128,644","66,242","FORT GOOD HOPE CS","2201450","NT","8,6","0","ND","24,4","0","-3,4","0","","","ND","31,9","0","ND","","6","","","ND","280,9","0,0"
"-123,467","60,233","FORT LIARD","2201579","NT","11,0","1","ND","25,4","1","-2,3","1","","","ND","27,6","1","ND","","4","","","ND","202,3","0,0"
"-123,470","60,236","FORT LIARD A","2201581","NT","11,2","0","ND","25,6","0","-2,3","0","","","ND","","","ND","","","","","ND","203,6","0,0"
"-134,860","67,407","FORT MCPHERSON A","2201606","NT","7,2","0","ND","20,1","0","-5,0","0","","","ND","","","ND","","","","","ND","323,0","0,0"
"-125,569","64,910","TULITA A","2201705","NT","10,2","0","ND","25,4","0","0,1","0","","","ND","","","ND","","","","","ND","233,4","0,0"
"-117,602","61,317","FORT PROVIDENCE","2201799","NT","12,0","0","ND","27,2","0","-2,7","0","","","ND","","","ND","","","","","ND","179,1","0,0"
"-109,168","62,711","FORT RELIANCE (AUT)","2201903","NT","12,4","4","ND","23,6","4","2,6","4","","","ND","","","ND","","","","","ND","144,5","0,0"
"-113,690","61,181","FORT RESOLUTION A","2202010","NT","12,0","3","ND","23,5","3","0,6","3","","","ND","","","ND","","","","","ND","163,2","0,0"
"-121,237","61,760","FORT SIMPSON CLIMATE","2202102","NT","11,5","0","ND","25,2","0","0,4","0","","","ND","28,7","0","ND","","4","","","ND","195,2","0,0"
"-121,237","61,760","FORT SIMPSON A","2202103","NT","11,5","6","ND","23,2","6","0,4","6","0,0","1","ND","31,1","1","ND","","4","","","ND","157,1","0,0"
"-121,237","61,760","FORT SIMPSON A","2202104","NT","11,6","0","ND","25,3","0","0,4","0","","","ND","","","ND","","","","","ND","192,4","0,0"
"-111,962","60,020","FORT SMITH A","2202201","NT","12,0","20","ND","25,7","20","-2,3","20","0,0","18","ND","0,0","18","ND","","0","","","ND","61,9","1,6"
