"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-140,869","62,410","BEAVER CREEK A","2100155","YT","-32,7","0","ND","-6,7","0","-50,2","0","","","ND","","","ND","","","","","ND","1572,4","0,0"
"-139,040","61,371","BURWASH A","2100181","YT","-27,9","0","ND","-3,6","0","-48,6","0","","","ND","11,8","0","ND","","4","","","ND","1423,1","0,0"
"-139,017","61,367","BURWASH AIRPORT AUTO","2100184","YT","-28,2","0","ND","-3,5","0","-49,5","0","","","ND","21,8","0","ND","27,0","8","","","ND","1431,2","0,0"
"-136,192","62,115","CARMACKS CS","2100301","YT","-31,2","0","ND","-5,0","0","-51,8","0","","","ND","28,2","0","ND","36,0","8","","","ND","1525,0","0,0"
"-139,130","64,042","DAWSON CITY A","2100407","YT","-34,9","0","ND","-7,7","0","-46,6","0","","","ND","","","ND","","","","","ND","1640,9","0,0"
"-133,376","62,208","FARO (AUT)","2100518","YT","-32,2","0","ND","-4,0","0","-52,2","0","","","ND","","","ND","","","","","ND","1555,8","0,0"
"-133,373","62,207","FARO A","2100527","YT","-32,3","0","ND","-4,1","0","-52,5","0","","","ND","","","ND","","","","","ND","1560,5","0,0"
"-137,580","60,773","HAINES JUNCTION","2100630","YT","-12,2","23","ND","-0,5","23","-28,5","23","","","ND","7,7","23","ND","","3","","","ND","241,6","0,0"
"-140,150","69,164","IVVAVIK NAT. PARK","2100660","YT","-26,0","0","ND","-11,1","0","-39,0","0","","","ND","14,2","1","ND","34,0","6","","","ND","1364,3","0,0"
"-130,037","63,244","MACMILLAN PASS","2100693","YT","-28,9","1","ND","-4,0","1","-39,3","1","","","ND","8,8","1","ND","","4","","","ND","1407,1","0,0"
"-140,848","68,801","MARGARET LAKE","2100697","YT","-30,5","1","ND","-8,6","1","-40,1","1","","","ND","","","ND","29,0","","","","ND","1454,8","0,0"
"-135,868","63,616","MAYO A","2100701","YT","-34,3","1","ND","-4,2","1","-50,4","1","9,4","0","ND","8,1","0","ND","17,0","2","","","ND","1569,1","0,0"
"-135,869","63,617","MAYO A","2100702","YT","-34,4","0","ND","-4,2","0","-50,4","0","","","ND","","","ND","","","","","ND","1624,6","0,0"
"-139,839","67,571","OLD CROW RCS","2100805","YT","-32,9","0","ND","-8,5","0","-46,4","0","","","ND","14,1","0","ND","14,0","2","","","ND","1576,5","0,0"
"-139,840","67,570","OLD CROW A","2100807","YT","-32,9","0","ND","-8,6","0","-46,3","0","","","ND","","","ND","","","","","ND","1578,7","0,0"
"-137,050","61,033","OTTER FALLS NCPC","2100840","YT","-20,4","3","-6,7","4,0","3","-40,0","3","26,6","3","ND","26,6","3","ND","0,0","10","","","ND","1075,7","0,0"
"-137,367","62,817","PELLY RANCH FORT SELKIRK","2100881","YT","-32,8","0","ND","-5,0","0","-50,5","0","","","ND","20,0","0","ND","23,0","6","","","ND","1573,9","0,0"
"-136,218","66,981","ROCK RIVER","2100935","YT","-25,4","0","ND","-7,9","0","-34,2","0","","","ND","","","ND","","","","","ND","1344,0","0,0"
"-139,127","64,061","DAWSON","2100LRP","YT","-35,0","0","ND","-7,7","0","-46,7","0","","","ND","24,1","0","ND","28,0","8","","","ND","1641,9","0,0"
"-132,733","60,167","TESLIN (AUT)","2101102","YT","-25,0","0","ND","2,3","0","-45,3","0","","","ND","66,9","0","ND","71,0","16","","","ND","1333,4","0,0"
"-132,742","60,173","TESLIN A","2101106","YT","-25,0","0","ND","2,3","0","-45,2","0","","","ND","","","ND","","","","","ND","1332,5","0,0"
"-128,823","60,116","WATSON LAKE A","2101201","YT","-29,2","0","ND","0,5","0","-49,2","0","","","ND","","","ND","","","","","ND","1462,3","0,0"
"-128,823","60,116","WATSON LAKE A","2101202","YT","-30,6","4","ND","0,5","4","-49,2","4","","","ND","","","ND","","","","","ND","1312,2","0,0"
"-128,832","60,116","WATSON LAKE (AUT)","2101204","YT","-29,3","0","ND","0,6","0","-49,9","0","","","ND","99,4","0","ND","76,0","16","","","ND","1466,5","0,0"
"-135,067","60,709","WHITEHORSE A","2101303","YT","-26,1","0","ND","2,5","0","-44,7","0","","","ND","","","ND","","","","","ND","1367,1","0,0"
"-135,098","60,733","WHITEHORSE AUTO","2101310","YT","-25,6","0","ND","2,6","0","-44,0","0","","","ND","68,7","0","ND","61,0","11","","","ND","1350,1","0,0"
