"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-94,072","61,094","ARVIAT A","2300427","NU","-1,2","1","ND","8,8","1","-11,7","1","","","ND","3,8","1","ND","","2","","","ND","575,0","0,0"
"-96,000","64,317","BAKER LAKE CLIMATE","2300501","NU","-2,2","0","ND","10,9","0","-16,5","0","","","ND","27,1","0","ND","","6","","","ND","624,9","0,0"
"-96,078","64,299","BAKER LAKE A","2300503","NU","-3,2","12","ND","7,9","12","-16,6","12","7,5","6","ND","15,9","6","ND","13,0","3","","","ND","403,3","0,0"
"-96,078","64,299","BAKER LAKE A","2300504","NU","-2,0","0","ND","10,6","0","-16,6","0","","","ND","","","ND","","","","","ND","621,2","0,0"
"-108,015","66,838","BATHURST INLET","2300551","NU","2,3","3","ND","20,6","2","-10,9","3","","","ND","5,1","4","ND","0,0","1","","","ND","440,6","0,0"
"-114,940","68,755","BERNARD HARBOUR","2300556","NU","-2,2","7","ND","9,7","7","-18,8","7","","","ND","","","ND","","","","","ND","485,1","0,0"
"-90,731","63,347","CHESTERFIELD INLET A","2300710","NU","-3,2","0","ND","8,1","0","-20,2","0","","","ND","","","ND","","","","","ND","656,0","0,0"
"-115,144","67,817","KUGLUKTUK A","2300903","NU","0,4","10","ND","13,8","10","-13,5","10","0,4","10","ND","18,0","10","ND","","3","","","ND","370,0","0,0"
"-115,135","67,817","KUGLUKTUK CLIMATE","2300904","NU","0,9","0","ND","14,5","0","-13,5","0","","","ND","21,7","0","ND","1,0","3","","","ND","531,0","0,0"
"-115,144","67,817","KUGLUKTUK A","2300905","NU","0,8","0","ND","13,8","0","-13,5","0","","","ND","","","ND","","","","","ND","532,5","0,0"
"-83,359","64,193","CORAL HARBOUR A","2301002","NU","-4,3","15","ND","5,3","15","-17,3","15","2,0","8","ND","2,0","8","ND","33,0","1","","","ND","357,4","0,0"
"-83,359","64,193","CORAL HARBOUR A","2301004","NU","-4,2","0","ND","5,8","0","-17,3","0","","","ND","","","ND","","","","","ND","688,4","0,0"
