"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-140,869","62,410","BEAVER CREEK A","2100155","YT","-23,3","0","ND","2,3","0","-37,9","0","","","ND","","","ND","","","","","ND","1280,2","0,0"
"-139,040","61,371","BURWASH A","2100181","YT","-14,9","0","ND","3,3","0","-30,2","0","","","ND","0,0","0","ND","","0","","","ND","1021,2","0,0"
"-139,017","61,367","BURWASH AIRPORT AUTO","2100184","YT","-14,9","0","ND","3,3","0","-30,4","0","","","ND","2,0","0","ND","4,0","0","","","ND","1020,6","0,0"
"-136,192","62,115","CARMACKS CS","2100301","YT","-14,2","0","ND","5,6","0","-28,3","0","","","ND","13,5","0","ND","24,0","5","","","ND","998,1","0,0"
"-139,130","64,042","DAWSON CITY A","2100407","YT","-17,4","0","ND","4,3","0","-34,8","0","","","ND","","","ND","","","","","ND","1098,6","0,0"
"-133,376","62,208","FARO (AUT)","2100518","YT","-12,6","0","ND","3,7","0","-26,5","0","","","ND","","","ND","","","","","ND","947,8","0,0"
"-133,373","62,207","FARO A","2100527","YT","-12,9","0","ND","3,5","0","-26,9","0","","","ND","","","ND","","","","","ND","956,4","0,0"
"-137,580","60,773","HAINES JUNCTION","2100630","YT","-13,1","0","ND","4,3","0","-27,7","0","","","ND","","","ND","42,0","","","","ND","964,2","0,0"
"-138,913","69,568","HERSCHEL ISLAND","2100636","YT","-16,9","0","ND","-3,4","0","-27,3","0","","","ND","30,0","4","ND","86,0","5","","","ND","1081,4","0,0"
"-140,150","69,164","IVVAVIK NAT. PARK","2100660","YT","-21,3","0","ND","-1,6","0","-34,0","0","","","ND","26,6","0","ND","55,0","8","","","ND","1217,3","0,0"
"-140,197","69,612","KOMAKUK BEACH","2100682","YT","-17,0","15","ND","-9,6","15","-26,2","15","","","ND","","","ND","","","","","ND","559,7","0,0"
"-130,037","63,244","MACMILLAN PASS","2100693","YT","-12,0","0","ND","0,3","0","-24,6","0","","","ND","60,6","0","ND","66,0","16","","","ND","930,8","0,0"
"-140,848","68,801","MARGARET LAKE","2100697","YT","-22,1","1","ND","-7,1","1","-36,7","1","","","ND","","","ND","56,0","","","","ND","1204,4","0,0"
"-135,868","63,616","MAYO A","2100701","YT","-14,0","1","ND","7,2","1","-35,5","1","21,0","1","ND","16,1","1","ND","22,0","5","","","ND","960,1","0,0"
"-135,869","63,617","MAYO A","2100702","YT","-13,9","0","ND","7,2","0","-35,5","0","","","ND","","","ND","","","","","ND","990,0","0,0"
"-139,839","67,571","OLD CROW RCS","2100805","YT","-24,4","0","ND","-12,4","0","-38,1","0","","","ND","38,2","0","ND","59,0","8","","","ND","1314,4","0,0"
"-139,840","67,570","OLD CROW A","2100807","YT","-24,4","0","ND","-12,5","0","-38,2","0","","","ND","","","ND","","","","","ND","1315,5","0,0"
"-137,050","61,033","OTTER FALLS NCPC","2100840","YT","-8,3","2","5,3","4,0","2","-22,0","2","11,0","2","ND","11,0","2","ND","","4","","","ND","764,0","0,0"
"-137,367","62,817","PELLY RANCH FORT SELKIRK","2100881","YT","-15,4","0","ND","6,1","0","-33,7","0","","","ND","54,4","0","ND","28,0","22","","","ND","1036,6","0,0"
"-136,218","66,981","ROCK RIVER","2100935","YT","-15,4","1","ND","2,3","1","-24,9","1","","","ND","","","ND","","","","","ND","1003,1","0,0"
"-139,127","64,061","DAWSON","2100LRP","YT","-17,4","0","ND","4,6","0","-34,7","0","","","ND","40,8","0","ND","47,0","11","","","ND","1098,5","0,0"
"-132,733","60,167","TESLIN (AUT)","2101102","YT","-7,6","0","ND","4,8","0","-20,3","0","","","ND","15,9","0","ND","41,0","4","","","ND","792,4","0,0"
"-132,742","60,173","TESLIN A","2101106","YT","-7,4","0","ND","4,7","0","-20,5","0","","","ND","","","ND","","","","","ND","788,6","0,0"
"-128,823","60,116","WATSON LAKE A","2101201","YT","-15,7","2","ND","4,2","2","-29,1","2","","","ND","","","ND","","","","","ND","976,9","0,0"
"-128,823","60,116","WATSON LAKE A","2101202","YT","-15,6","0","ND","4,2","0","-29,1","0","","","ND","","","ND","","","","","ND","1040,2","0,0"
"-128,832","60,116","WATSON LAKE (AUT)","2101204","YT","-15,7","0","ND","4,0","0","-29,1","0","","","ND","23,9","0","ND","36,0","9","","","ND","1045,3","0,0"
"-135,067","60,709","WHITEHORSE A","2101303","YT","-7,7","1","ND","3,8","1","-22,3","1","","","ND","","","ND","","","","","ND","769,8","0,0"
"-135,098","60,733","WHITEHORSE AUTO","2101310","YT","-7,2","0","ND","3,7","0","-21,0","0","","","ND","17,3","0","ND","24,0","6","","","ND","780,5","0,0"
