"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-82,432","52,928","ATTAWAPISKAT A","6010400","ON","7,0","0","ND","24,0","0","-2,5","0","","","ND","49,1","0","ND","","8","","","ND","340,9","0,0"
"-89,897","53,818","BIG TROUT LAKE A","6010735","ON","6,7","7","ND","22,5","7","-3,3","7","","","ND","67,4","7","ND","","7","","","ND","270,2","0,0"
"-89,892","53,816","BIG TROUT LAKE","6010740","ON","7,0","0","ND","23,0","0","-3,3","0","","","ND","91,6","0","ND","","10","","","ND","341,4","0,0"
"-93,221","50,631","EAR FALLS (AUT)","6012199","ON","8,1","0","ND","26,3","0","-3,5","0","","","ND","108,5","0","ND","0,0","12","","","ND","309,3","2,6"
"-87,676","56,019","FORT SEVERN A","6012501","ON","6,5","0","ND","24,2","0","-2,9","0","","","ND","56,7","0","ND","","10","","","ND","355,9","0,0"
"-87,934","52,196","LANSDOWNE HOUSE A","6014351","ON","7,4","0","ND","24,9","0","-2,6","0","","","ND","77,1","0","ND","","8","","","ND","330,0","1,3"
"-87,936","52,196","LANSDOWNE HOUSE (AUT)","6014353","ON","7,3","0","ND","24,9","0","-3,4","0","","","ND","74,8","0","ND","1,0","10","","","ND","333,8","1,2"
"-91,763","53,441","MUSKRAT DAM","6015026","ON","6,5","1","ND","25,4","1","-3,7","1","","","ND","90,2","1","ND","","9","","","ND","344,5","0,7"
"-85,443","54,988","PEAWANUCK A","6016298","ON","6,1","0","ND","25,3","0","-2,5","0","","","ND","49,1","0","ND","","8","","","ND","369,7","0,0"
"-90,218","51,449","PICKLE LAKE (AUT)","6016525","ON","7,4","0","ND","25,5","0","-3,0","0","","","ND","118,3","0","ND","","13","","","ND","333,3","3,2"
"-90,214","51,446","PICKLE LAKE A","6016528","ON","7,4","2","ND","25,5","2","-3,1","2","","","ND","1,1","2","ND","","1","","","ND","311,0","3,3"
"-93,793","51,067","RED LAKE A","6016971","ON","7,3","0","ND","26,5","0","-5,8","0","","","ND","","","ND","","","","","ND","333,4","2,0"
"-93,344","53,064","SANDY LAKE A","6017401","ON","7,1","1","ND","24,7","1","-2,8","1","","","ND","2,2","1","ND","","0","","","ND","328,6","1,5"
"-91,316","52,944","WEAGAMOW LAKE","6019400","ON","6,8","0","ND","23,9","0","-4,3","0","","","ND","89,6","1","ND","","12","","","ND","346,9","0,4"
"-93,967","48,633","BARWICK","6020559","ON","9,8","0","4,3","29,0","0","-4,5","0","0,0","0","0,0","89,0","0","151,0","0,0","10","","","ND","266,8","13,8"
"-91,628","48,761","ATIKOKAN (AUT)","6020LPQ","ON","8,2","0","ND","29,9","0","-5,9","0","","","ND","66,2","0","ND","","10","","","ND","310,0","6,0"
"-93,439","48,651","FORT FRANCES RCS","6022474","ON","8,3","0","ND","28,5","0","-8,3","0","","","ND","70,6","0","ND","0,0","8","","","ND","306,8","7,6"
"-92,744","49,828","DRYDEN REGIONAL","6032125","ON","8,9","1","ND","27,8","1","-4,0","1","","","ND","86,4","0","ND","","8","","","ND","280,4","8,5"
"-94,378","49,791","KENORA RCS","6034073","ON","8,6","1","ND","26,3","1","-1,8","1","","","ND","151,4","1","ND","","11","","","ND","288,0","6,7"
"-94,363","49,788","KENORA A","6034076","ON","8,3","2","ND","26,6","2","-2,3","2","0,0","0","ND","155,3","0","ND","","12","","","ND","288,4","6,6"
"-93,717","49,650","RAWSON LAKE","6036904","ON","7,0","0","2,4","22,5","0","-3,0","0","0,0","0","0,0","122,0","0","216,0","0,0","14","","","ND","339,9","0,0"
"-93,733","49,664","RAWSON LAKE (AUT)","6036907","ON","8,5","3","ND","26,7","3","-2,7","3","","","ND","116,2","3","ND","","9","","","ND","273,1","5,9"
"-94,763","49,469","ROYAL ISLAND (AUT)","6037201","ON","10,7","3","ND","27,3","3","1,5","3","","","ND","139,5","3","ND","","10","","","ND","215,3","10,7"
"-91,908","50,114","SIOUX LOOKOUT A","6037776","ON","7,9","1","ND","26,1","1","-3,9","1","0,0","1","ND","90,7","0","ND","","8","","","ND","304,5","1,5"
"-91,906","50,114","SIOUX LOOKOUT AIRPORT","6037800","ON","8,6","0","ND","27,9","0","-3,1","0","","","ND","86,5","0","ND","","10","","","ND","298,0","5,7"
"-88,905","50,294","ARMSTRONG (AUT)","6040325","ON","6,7","2","ND","26,0","2","-7,4","2","","","ND","56,4","3","ND","0,0","10","","","ND","327,9","1,2"
"-88,910","50,290","ARMSTRONG A","6040327","ON","6,7","0","ND","25,9","0","-6,8","0","","","ND","62,2","0","ND","","12","","","ND","351,7","1,2"
"-88,345","49,154","CAMERON FALLS (AUT)","6041110","ON","8,4","0","ND","25,4","0","-2,5","0","","","ND","87,4","0","ND","","10","","","ND","300,1","3,1"
"-85,833","47,333","CARIBOU ISLAND (AUT)","6041222","ON","11,1","7","ND","19,3","7","3,6","7","","","ND","23,6","9","ND","","6","","","ND","166,6","0,0"
"-86,989","49,779","GERALDTON A","6042718","ON","6,6","1","ND","27,0","1","-7,1","1","","","ND","42,5","1","ND","","7","","","ND","343,5","1,0"
"-86,932","49,781","GERALDTON AIRPORT","6042719","ON","7,0","0","ND","27,1","0","-7,2","0","","","ND","39,8","0","ND","","9","","","ND","344,6","3,5"
"-89,267","48,467","HAZELWOOD","6043390","ON","","","ND","","","","","0,0","1","ND","82,8","1","ND","0,0","8","","","ND","",""
"-86,346","48,757","MARATHON A","6044967","ON","7,3","0","ND","23,4","0","-4,2","0","","","ND","","","ND","","","","","ND","332,0","0,8"
"-86,287","48,608","PUKASKWA (AUT)","6046768","ON","8,5","1","ND","22,7","1","-2,2","1","","","ND","69,3","1","ND","","6","","","ND","287,3","1,2"
"-87,092","48,816","TERRACE BAY AIRPORT","6048232","ON","7,4","0","ND","21,5","0","-4,6","0","","","ND","69,1","0","ND","","7","","","ND","328,1","0,0"
"-89,322","48,372","THUNDER BAY","6048260","ON","8,4","0","ND","28,4","0","-4,7","0","","","ND","48,8","0","ND","","7","","","ND","300,0","3,4"
"-89,322","48,372","THUNDER BAY A","6048262","ON","8,5","1","ND","28,4","1","-4,7","1","","","ND","","","ND","","","","","ND","288,8","3,4"
"-89,327","48,369","THUNDER BAY CS","6048268","ON","8,6","0","ND","28,4","0","-4,2","0","","","ND","58,5","0","ND","","8","","","ND","296,4","3,6"
"-90,467","49,033","UPSALA (AUT)","6049095","ON","7,5","0","ND","28,3","0","-4,8","0","","","ND","92,6","0","ND","","10","","","ND","329,8","4,9"
"-89,119","48,369","WELCOME ISLAND (AUT)","6049443","ON","10,2","0","ND","22,2","0","1,5","0","","","ND","53,8","0","ND","","7","","","ND","241,5","0,0"
"-88,306","49,690","LITTLE FLATLAND ISLAND (AUT)","6049470","ON","9,7","0","ND","22,5","0","1,2","0","","","ND","50,5","0","ND","","9","","","ND","256,6","0,0"
