"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-94,072","61,094","ARVIAT A","2300427","NU","6,0","0","ND","28,0","0","-1,0","0","","","ND","47,4","0","ND","","6","","","ND","364,1","3,0"
"-96,000","64,317","BAKER LAKE CLIMATE","2300501","NU","5,6","9","ND","15,3","9","-2,4","9","","","ND","4,5","1","ND","","1","","","ND","261,1","0,0"
"-96,078","64,299","BAKER LAKE A","2300503","NU","8,2","10","ND","26,6","10","-0,6","10","0,0","7","ND","4,2","7","ND","","2","","","ND","196,2","0,0"
"-96,078","64,299","BAKER LAKE A","2300504","NU","7,2","0","ND","26,6","0","-2,2","0","","","ND","","","ND","","","","","ND","324,5","0,0"
"-108,015","66,838","BATHURST INLET","2300551","NU","8,2","6","ND","27,3","6","0,9","6","","","ND","4,9","7","ND","","2","","","ND","239,7","3,3"
"-90,731","63,347","CHESTERFIELD INLET A","2300710","NU","4,9","0","ND","20,1","0","-3,2","0","","","ND","","","ND","","","","","ND","392,7","0,0"
"-115,144","67,817","KUGLUKTUK A","2300903","NU","8,6","7","ND","26,7","7","-1,9","7","0,0","7","ND","4,5","7","ND","","2","","","ND","216,6","1,1"
"-115,135","67,817","KUGLUKTUK CLIMATE","2300904","NU","8,6","0","ND","26,7","0","-1,7","0","","","ND","3,5","0","ND","","1","","","ND","284,0","1,4"
"-115,144","67,817","KUGLUKTUK A","2300905","NU","8,5","1","ND","26,7","1","-1,9","1","","","ND","","","ND","","","","","ND","275,9","1,1"
"-83,359","64,193","CORAL HARBOUR A","2301002","NU","3,4","5","ND","14,2","5","-3,7","5","0,2","3","ND","1,9","3","ND","","0","","","ND","364,7","0,0"
"-83,359","64,193","CORAL HARBOUR A","2301004","NU","3,4","0","ND","14,2","0","-3,7","0","","","ND","","","ND","","","","","ND","437,5","0,0"
"-83,350","64,183","CORAL HARBOUR RCS","2301010","NU","3,4","0","ND","14,1","0","-3,5","0","","","ND","4,0","0","ND","","1","","","ND","437,1","0,0"
