"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-99,292","49,276","BALDUR","5010140","MB","18,6","0","0,3","35,0","0","5,0","0","0,0","0","ND","12,6","0","17,0","0,0","4","","","ND","29,8","47,9"
"-99,952","49,910","BRANDON MUNI A","5010482","MB","18,1","0","ND","31,6","0","3,8","0","","","ND","65,9","0","ND","","8","","","ND","34,2","37,2"
"-99,950","49,900","BRANDON RCS","5010490","MB","18,1","0","ND","31,3","0","5,1","0","","","ND","54,1","0","ND","","6","","","ND","34,5","36,1"
"-99,357","49,906","CARBERRY CS","5010547","MB","18,5","1","ND","32,2","1","6,1","1","","","ND","40,2","1","ND","","5","","","ND","31,8","46,1"
"-99,074","49,562","CYPRESS RIVER RCS","5010641","MB","18,5","0","ND","31,0","0","5,6","0","","","ND","49,4","0","ND","","6","","","ND","30,8","46,8"
"-101,203","49,927","ELKHORN 2 EAST","5010QFQ","MB","18,5","7","0,6","31,5","7","4,0","7","0,0","7","ND","32,4","7","ND","","1","","","ND","22,9","35,1"
"-98,300","49,983","PORTAGE ROMANCE","5012300","MB","","","ND","","","","","0,0","0","ND","190,4","0","ND","0,0","12","","","ND","",""
"-98,276","49,958","PORTAGE LA PRAIRIE CDA","5012321","MB","","","ND","","","","","0,0","22","ND","163,0","22","ND","","7","","","ND","",""
"-98,284","49,903","PORTAGE SOUTHPORT","5012324","MB","19,4","0","ND","31,2","0","8,1","0","","","ND","115,7","0","ND","","9","","","ND","23,6","66,9"
"-101,363","51,183","ROBLIN","5012469","MB","17,5","0","ND","29,9","0","3,7","0","","","ND","97,5","0","ND","","7","","","ND","44,3","28,9"
"-100,604","50,455","SHOAL LAKE CS","5012654","MB","17,3","2","ND","30,1","2","3,7","2","","","ND","65,7","2","ND","","4","","","ND","41,9","21,8"
"-100,934","49,842","VIRDEN WATER","5012961","MB","19,0","0","ND","32,0","0","4,0","0","0,0","0","ND","52,0","0","ND","0,0","7","","","ND","18,0","49,5"
"-99,942","50,655","WASAGAMING","5013117","MB","16,7","0","1,1","29,3","0","3,2","0","","","ND","105,3","1","ND","","8","","","ND","55,0","15,9"
"-100,986","49,281","MELITA","501A7AR","MB","18,9","0","ND","31,7","0","4,2","0","","","ND","62,3","0","ND","","7","","","ND","21,5","50,8"
