"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-104,710","50,201","BRATT'S LAKE CLIMATE","4010811","SK","19,9","0","ND","34,5","0","7,5","0","","","ND","12,6","0","ND","","3","","","ND","5,5","64,1"
"-102,571","50,368","BROADVIEW","4010879","SK","19,6","0","1,6","31,7","0","5,5","0","","","ND","4,4","0","8,0","","2","","","ND","13,8","64,8"
"-104,867","51,183","DUVAL","4012300","SK","20,5","0","1,6","35,0","0","10,0","0","0,0","0","ND","20,1","0","28,0","0,0","5","","","ND","6,5","83,0"
"-102,966","49,210","ESTEVAN A","4012403","SK","20,9","0","ND","35,9","0","8,1","0","","","ND","2,2","0","ND","","1","","","ND","4,4","94,5"
"-102,967","49,217","ESTEVAN","4012410","SK","20,8","0","ND","36,0","0","8,9","0","","","ND","1,7","0","ND","","0","","","ND","5,2","92,5"
"-103,650","50,550","INDIAN HEAD CDA","4013480","SK","19,5","1","1,2","33,7","1","7,2","1","","","ND","37,4","1","ND","","4","","","ND","12,5","56,2"
"-103,753","51,257","KELLIHER","4013660","SK","20,5","0","2,6","32,5","0","10,0","0","0,0","0","ND","9,0","0","12,0","0,0","3","","","ND","3,4","79,9"
"-102,733","50,200","KIPLING","4014040","SK","20,1","0","1,8","32,0","0","8,0","0","0,0","0","ND","14,0","0","22,0","0,0","6","","","ND","9,0","73,8"
"-105,250","51,417","LAST MOUNTAIN CS","4014156","SK","20,0","1","1,4","33,0","1","9,9","1","","","ND","30,7","1","ND","","6","","","ND","4,3","63,3"
"-104,633","52,000","LEROY","4014322","SK","20,2","0","2,2","33,0","0","9,0","0","0,0","0","ND","8,8","0","12,0","0,0","3","","","ND","4,6","72,1"
"-103,889","51,152","LIPTON 2","4014481","SK","20,1","2","2,5","33,5","2","9,0","2","0,0","2","ND","27,6","2","ND","0,0","3","","","ND","5,9","67,1"
"-105,538","50,332","MOOSE JAW CS","4015322","SK","20,0","0","ND","36,9","0","7,4","0","","","ND","12,7","0","ND","","2","","","ND","5,9","69,2"
"-102,117","49,317","OXBOW","4015800","SK","20,7","3","ND","32,0","3","9,0","3","0,0","3","ND","45,6","3","ND","0,0","7","","","ND","2,2","77,2"
"-103,983","50,567","QU'APPELLE 1","4016322","SK","20,8","0","2,2","39,5","0","9,0","0","0,0","0","ND","2,7","0","4,0","0,0","2","","","ND","3,6","89,0"
"-104,666","50,432","REGINA INTL A","4016566","SK","20,6","0","ND","35,9","0","6,4","0","","","ND","","","ND","","","","","ND","5,6","84,8"
"-104,667","50,433","REGINA RCS","4016699","SK","20,4","0","ND","35,9","0","7,4","0","","","ND","2,9","0","ND","","1","","","ND","5,9","80,3"
"-105,400","51,667","WATROUS EAST","4018642","SK","19,7","0","ND","33,3","0","8,6","0","","","ND","10,2","0","ND","","2","","","ND","6,8","59,6"
"-104,183","49,817","YELLOW GRASS NORTH","4019041","SK","20,8","0","ND","38,8","0","8,2","0","","","ND","31,9","0","ND","","5","","","ND","2,6","89,9"
