"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-65,472","43,451","BACCARO PT","8200255","NS","0,6","0","ND","12,6","0","-10,7","0","","","ND","110,1","0","ND","0,0","13","","","ND","540,2","0,0"
"-62,333","44,817","BEAVER ISLAND (AUT)","8200558","NS","-0,6","0","ND","11,0","0","-12,4","0","","","ND","","","ND","","","","","ND","577,9","0,0"
"-63,634","44,708","BEDFORD BASIN","8200573","NS","-1,0","11","ND","13,3","11","-11,0","11","","","ND","","","ND","","","","","ND","379,2","0,0"
"-63,662","44,746","BEDFORD RANGE","8200574","NS","-2,3","0","ND","14,3","0","-13,9","0","","","ND","3,0","29","ND","","1","","","ND","630,7","0,0"
"-66,347","44,286","BRIER ISLAND","8200604","NS","0,2","2","ND","12,1","2","-10,5","2","","","ND","98,5","2","ND","4,0","12","","","ND","516,3","0,0"
"-62,683","45,767","CARIBOU POINT (AUT)","8200774","NS","-2,4","0","ND","13,8","0","-13,6","0","","","ND","73,3","0","ND","","12","","","ND","633,6","0,0"
"-60,955","46,651","CHETICAMP HIGHLANDS NATIONAL PARK","8200828","NS","-1,1","0","ND","15,4","0","-9,2","0","","","ND","142,9","0","ND","1,0","20","","","ND","591,4","0,0"
"-62,015","45,491","COLLEGEVILLE AUTO","8201001","NS","-3,9","0","ND","13,5","0","-18,1","0","","","ND","154,9","0","ND","0,0","16","","","ND","679,5","0,0"
"-63,467","45,417","DEBERT","8201390","NS","-4,6","0","ND","14,3","0","-23,8","0","","","ND","86,3","0","ND","","13","","","ND","700,5","0,0"
"-60,647","45,921","ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","NS","-1,2","1","ND","11,8","1","-10,0","1","","","ND","116,9","1","ND","","16","","","ND","575,5","0,0"
"-61,040","46,549","GRAND ETANG","8201969","NS","-0,8","0","ND","14,9","0","-8,3","0","","","ND","","","ND","","","","","ND","582,8","0,0"
"-64,917","44,983","GREENWOOD A","8202000","NS","-3,1","0","-1,2","15,3","0","-16,1","0","75,4","0","120,0","129,0","0","114,0","3,0","16","","","ND","653,2","0,0"
"-63,577","44,655","HALIFAX DOCKYARD","8202240","NS","-0,4","0","ND","14,1","0","-11,1","0","","","ND","","","ND","","","","","ND","570,1","0,0"
"-63,509","44,881","HALIFAX STANFIELD INT'L A","8202249","NS","-3,4","0","ND","12,4","0","-13,8","0","","","ND","","","ND","","","","","ND","663,4","0,0"
"-63,509","44,881","HALIFAX STANFIELD INT'L A","8202251","NS","-3,4","0","ND","12,4","0","-13,8","0","53,6","0","ND","134,6","0","ND","1,0","15","","","ND","663,4","0,0"
"-63,551","44,588","HALIFAX KOOTENAY","8202252","NS","-1,9","0","ND","12,3","0","-12,9","0","","","ND","4,0","28","ND","","1","","","ND","617,7","0,0"
"-63,609","44,657","HALIFAX WINDSOR PARK","8202255","NS","-2,0","0","ND","13,0","0","-12,8","0","","","ND","18,0","28","ND","0,0","2","","","ND","620,3","0,0"
"-60,983","45,350","HART ISLAND (AUT)","8202318","NS","-0,4","0","ND","12,0","0","-10,2","0","","","ND","","","ND","","","","","ND","570,1","0,0"
"-60,406","46,663","INGONISH BEACH RCS","8202502","NS","-1,9","0","ND","13,9","0","-12,4","0","","","ND","165,6","0","ND","2,0","20","","","ND","618,4","0,0"
"-65,203","44,403","KEJIMKUJIK 1","8202592","NS","-3,2","1","ND","13,7","1","-13,4","1","","","ND","128,1","1","ND","6,0","16","","","ND","634,7","0,0"
"-64,483","45,067","KENTVILLE CDA CS","8202810","NS","-3,3","2","ND","14,7","2","-12,9","2","","","ND","113,1","2","ND","0,0","14","","","ND","617,7","0,0"
"-63,483","44,717","LAKE MAJOR","8202896","NS","","","ND","","","","","2,0","16","ND","25,0","16","ND","0,0","4","","","ND","",""
"-59,996","45,901","LOUISBOURG","8203163","NS","-1,6","0","ND","10,7","0","-13,3","0","","","ND","129,0","0","ND","1,0","15","","","ND","606,1","0,0"
"-64,296","44,360","LUNENBURG","8203210","NS","-0,6","0","ND","12,0","0","-11,1","0","","","ND","","","ND","","","","","ND","578,0","0,0"
"-62,483","44,983","MALAY FALLS","8203405","NS","-3,4","0","ND","12,8","0","-18,3","0","","","ND","133,8","1","ND","","12","","","ND","664,0","0,0"
"-63,533","44,600","MCNABS ISLAND (AUT)","8203478","NS","-0,6","0","ND","11,9","0","-11,0","0","","","ND","","","ND","","","","","ND","577,4","0,0"
"-64,241","45,760","NAPPAN AUTO","8203702","NS","-4,7","0","ND","13,9","0","-15,7","0","","","ND","85,8","1","ND","1,0","13","","","ND","705,1","0,0"
"-64,509","44,827","AALDERSVILLE","8204020","NS","-4,4","0","ND","13,1","0","-15,1","0","","","ND","134,3","0","ND","0,0","15","","","ND","695,1","0,0"
"-60,976","46,368","NORTHEAST MARGAREE (AUT)","8204154","NS","-2,9","0","ND","12,6","0","-14,7","0","","","ND","170,3","0","ND","15,0","25","","","ND","649,3","0,0"
"-60,672","46,817","NORTH MOUNTAIN CS","8204161","NS","-4,9","0","ND","10,6","0","-13,6","0","","","ND","227,3","0","ND","60,0","27","","","ND","710,0","0,0"
"-63,423","44,613","OSBORNE HEAD DND","8204190","NS","-1,3","0","ND","11,4","0","-12,3","0","","","ND","3,2","28","ND","","1","","","ND","599,4","0,0"
