"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-94,072","61,094","ARVIAT A","2300427","NU","12,1","0","ND","23,2","0","5,1","0","","","ND","100,2","0","ND","","10","","","ND","182,0","0,0"
"-96,000","64,317","BAKER LAKE CLIMATE","2300501","NU","12,1","0","ND","24,4","0","2,7","0","","","ND","64,5","0","ND","","7","","","ND","181,7","0,0"
"-96,078","64,299","BAKER LAKE A","2300503","NU","12,4","7","ND","27,3","7","2,9","7","0,0","5","ND","16,0","4","ND","0,0","3","","","ND","134,1","0,5"
"-96,078","64,299","BAKER LAKE A","2300504","NU","12,3","0","ND","27,3","0","2,9","0","","","ND","","","ND","","","","","ND","176,0","0,5"
"-108,015","66,838","BATHURST INLET","2300551","NU","11,7","4","ND","27,4","4","3,6","4","","","ND","21,7","4","ND","","5","","","ND","176,4","6,2"
"-90,732","63,345","CHESTERFIELD INLET AIRPORT","2300708","NU","11,0","0","ND","26,8","0","4,0","0","","","ND","54,5","0","ND","","8","","","ND","216,9","1,2"
"-90,731","63,347","CHESTERFIELD INLET A","2300710","NU","10,9","0","ND","26,8","0","4,0","0","","","ND","","","ND","","","","","ND","219,6","1,0"
"-115,144","67,817","KUGLUKTUK A","2300903","NU","10,1","10","ND","27,1","10","0,6","10","0,0","19","ND","0,0","19","ND","","0","","","ND","168,4","2,7"
"-115,135","67,817","KUGLUKTUK CLIMATE","2300904","NU","10,8","1","ND","27,4","1","0,7","1","","","ND","22,7","1","ND","","5","","","ND","220,9","4,7"
"-115,144","67,817","KUGLUKTUK A","2300905","NU","10,5","0","ND","27,1","0","0,6","0","","","ND","","","ND","","","","","ND","236,8","3,9"
"-83,359","64,193","CORAL HARBOUR A","2301002","NU","9,7","9","ND","23,5","9","2,1","9","0,0","3","ND","26,2","3","ND","","8","","","ND","182,9","0,0"
"-83,350","64,183","CORAL HARBOUR RCS","2301010","NU","9,5","1","ND","23,3","1","1,9","1","","","ND","59,3","1","ND","","11","","","ND","254,0","0,0"
"-100,884","61,132","ENNADAI LAKE (AUT)","2301102","NU","12,9","1","ND","26,9","1","5,1","1","","","ND","41,6","12","ND","","4","","","ND","157,0","3,4"
"-94,067","61,100","ARVIAT CLIMATE","2301153","NU","12,2","1","ND","23,2","1","5,2","1","","","ND","88,9","1","ND","","9","","","ND","173,3","0,0"
"-95,850","68,636","GJOA HAVEN A","2302337","NU","7,8","1","ND","21,0","1","0,6","1","","","ND","31,5","1","ND","","6","","","ND","306,5","0,0"
"-95,850","68,636","GJOA HAVEN CLIMATE","2302340","NU","8,0","2","ND","20,8","2","0,9","2","","","ND","33,3","2","ND","","6","","","ND","290,2","0,0"
"-89,796","68,538","KUGAARUK CLIMATE","2303094","NU","8,7","2","ND","26,3","2","2,3","2","","","ND","51,9","2","ND","","7","","","ND","271,0","1,7"
"-89,805","68,536","KUGAARUK A","2303095","NU","8,9","0","ND","26,2","0","2,3","0","","","ND","","","ND","","","","","ND","283,8","1,8"
"-92,115","62,811","RANKIN INLET A","2303405","NU","11,2","0","ND","22,1","0","3,9","0","0,0","0","ND","81,0","0","ND","","9","","","ND","209,4","0,0"
"-102,429","65,100","ROBERTSON LAKE (AUT)","2303610","NU","10,4","3","ND","25,4","3","2,0","3","","","ND","36,6","2","ND","","8","","","ND","214,1","0,0"
