"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-71,197","46,837","BEAUPORT","7010565","QC","-1,6","0","ND","5,9","0","-15,1","0","","","ND","54,6","0","ND","","6","","","ND","608,9","0,0"
"-74,167","45,317","COTEAU DU LAC","7011947","QC","","","ND","7,9","0","-17,3","0","29,7","1","ND","65,3","1","ND","10,0","8","","","ND","",""
"-71,917","46,667","DESCHAMBAULT","7011982","QC","","","","8,0","0","-16,5","0","10,0","8","ND","10,0","9","ND","","1","","","ND","",""
"-71,972","46,691","DESCHAMBAULT","7011983","QC","-2,5","0","ND","5,9","0","-17,5","0","","","ND","51,9","0","ND","","5","","","ND","636,2","0,0"
"-73,435","45,809","L'ASSOMPTION","7014160","QC","-1,3","0","ND","8,4","0","-16,4","0","","","ND","66,0","0","ND","","9","","","ND","598,5","0,0"
"-74,050","45,300","LES CEDRES","7014290","QC","","","ND","7,5","0","-17,0","2","12,5","4","ND","39,2","6","ND","26,0","6","","","ND","",""
"-73,017","46,267","LOUISEVILLE","7014332","QC","","","","8,1","0","-16,0","0","22,5","3","ND","45,6","3","ND","46,0","10","","","ND","",""
"-74,067","45,500","OKA","7015730","QC","","","","8,0","0","-14,1","0","21,0","5","ND","59,0","5","ND","36,0","12","","","ND","",""
"-71,229","47,562","L'ETAPE","7015791","QC","-8,0","0","ND","3,7","0","-24,5","0","","","ND","69,0","0","ND","","15","","","ND","804,6","0,0"
"-71,393","46,791","QUEBEC INTL A","7016293","QC","-2,8","4","ND","5,3","4","-18,1","4","","","ND","","","ND","","","","","ND","562,7","0,0"
"-74,367","45,500","RIGAUD","7016470","QC","","","","7,1","0","-14,6","0","44,6","0","168,0","85,4","0","157,0","10,0","14","","","ND","",""
"-71,833","46,983","RIVIERE VERTE OUEST","7016675","QC","","","","7,5","0","-17,1","0","","","ND","","","ND","","","","","ND","",""
"-72,083","46,717","ST ALBAN","7016800","QC","","","","8,5","0","-16,0","0","33,0","2","ND","33,0","0","50,0","62,0","4","","","ND","",""
"-73,150","46,533","ST ALEXIS DES MONTS","7016816","QC","","","","8,6","0","-17,9","0","41,0","1","ND","45,0","2","ND","75,0","12","","","ND","",""
"-72,233","46,583","STE ANNE DE LA PERADE","7016840","QC","","","","7,3","0","-19,6","0","6,2","7","ND","11,7","7","ND","","2","","","ND","",""
"-73,600","46,200","STE BEATRIX","7016902","QC","","","","7,0","0","-18,5","0","61,3","0","174,0","62,9","1","ND","80,0","12","","","ND","",""
"-73,350","46,350","ST CHARLES DE MANDEVILLE","7016960","QC","","","","8,8","0","-16,5","0","34,5","1","ND","48,4","1","ND","75,0","12","","","ND","",""
"-71,917","46,817","STE CHRISTINE","7017000","QC","","","ND","8,3","0","-17,9","0","38,8","0","ND","19,4","1","ND","72,0","3","","","ND","",""
"-72,733","46,563","SHAWINIGAN","7018001","QC","-1,9","0","ND","6,9","0","-13,6","0","","","ND","","","ND","","","","","ND","617,2","0,0"
"-72,667","46,350","TROIS RIVIERES A-2","7018560","QC","","","ND","","","","","19,0","3","ND","44,9","3","ND","57,0","8","","","ND","",""
"-72,681","46,352","TROIS RIVIERES A","7018561","QC","-2,3","0","ND","7,1","0","-18,9","0","","","ND","45,1","0","ND","","7","","","ND","628,9","0,0"
"-72,516","46,354","TROIS-RIVIERES","7018562","QC","-1,1","0","ND","7,0","0","-13,8","0","","","ND","","","ND","","","","","ND","592,9","0,0"
"-72,683","46,367","TROIS-RIVIERES","7018563","QC","-2,4","0","ND","6,9","0","-18,8","0","","","ND","40,7","1","ND","33,0","9","","","ND","633,3","0,0"
"-72,400","46,867","LAC AUX SABLES","701LEEH","QC","","","","7,6","0","-18,7","0","43,9","0","123,0","52,3","0","74,0","68,0","10","","","ND","",""
"-72,917","46,183","LAC SAINT-PIERRE","701LP0N","QC","-0,7","0","ND","7,2","0","-12,3","0","","","ND","","","ND","","","","","ND","581,1","0,0"
"-71,288","46,780","STE-FOY (U. LAVAL)","701Q004","QC","-1,7","0","ND","5,8","0","-14,1","0","","","ND","65,2","0","ND","73,0","11","","","ND","611,1","0,0"
"-72,061","46,304","LEMIEUX","701Q009","QC","-3,1","0","ND","7,0","0","-18,9","0","","","ND","51,0","0","ND","","8","","","ND","653,1","0,0"
"-71,382","46,804","QUEBEC/JEAN LESAGE INTL","701S001","QC","-3,0","0","ND","6,1","0","-21,6","0","","","ND","58,1","0","ND","67,0","6","","","ND","651,2","0,0"
"-71,950","46,017","ARTHABASKA","7020305","QC","","","","7,0","0","-13,5","0","34,0","0","87,0","53,4","0","77,0","35,0","8","","","ND","",""
"-72,267","45,400","BONSECOURS","7020828","QC","","","","10,1","0","-13,7","0","54,0","3","ND","67,8","3","ND","30,0","11","","","ND","",""
"-71,950","45,483","BROMPTONVILLE","7020860","QC","","","","8,0","0","-11,8","0","","","ND","","","ND","","","","","ND","",""
"-71,800","45,150","COATICOOK","7021840","QC","","","","7,8","0","-12,4","0","","","ND","","","ND","","","","","ND","",""
