"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-104,710","50,201","BRATT'S LAKE CLIMATE","4010811","SK","6,0","2","ND","26,5","2","-7,7","2","","","ND","24,3","2","ND","","2","","","ND","347,9","0,0"
"-102,571","50,368","BROADVIEW","4010879","SK","6,8","0","2,8","24,3","0","-10,1","0","","","ND","","","ND","","","","","ND","346,8","0,0"
"-102,966","49,210","ESTEVAN A","4012403","SK","7,8","0","ND","26,4","0","-6,2","0","","","ND","41,5","0","ND","","5","","","ND","317,0","0,4"
"-102,967","49,217","ESTEVAN","4012410","SK","7,8","0","ND","26,1","0","-6,1","0","","","ND","38,7","0","ND","","4","","","ND","315,8","0,2"
"-103,650","50,550","INDIAN HEAD CDA","4013480","SK","6,4","2","2,4","25,0","2","-10,0","2","","","ND","23,7","2","ND","","2","","","ND","336,0","0,0"
"-103,753","51,257","KELLIHER","4013660","SK","6,7","0","3,1","23,5","0","-5,5","0","14,6","0","144,0","42,8","0","148,0","2,0","7","","","ND","351,7","0,0"
"-102,733","50,200","KIPLING","4014040","SK","7,0","0","3,2","24,0","0","-6,0","0","0,0","0","0,0","39,2","0","146,0","0,0","5","","","ND","340,2","0,3"
"-105,250","51,417","LAST MOUNTAIN CS","4014156","SK","6,3","0","2,4","25,2","0","-9,0","0","","","ND","27,8","0","134,0","","2","","","ND","363,8","0,0"
"-104,633","52,000","LEROY","4014322","SK","6,4","2","2,8","23,5","2","-8,0","2","21,6","2","ND","55,2","2","ND","0,0","6","","","ND","335,8","0,0"
"-105,538","50,332","MOOSE JAW CS","4015322","SK","7,7","1","ND","25,5","1","-5,2","1","","","ND","31,3","1","ND","1,0","2","","","ND","309,1","0,7"
"-102,117","49,317","OXBOW","4015800","SK","8,4","8","ND","26,5","8","-7,0","8","0,0","8","ND","35,2","8","ND","0,0","2","","","ND","221,9","0,3"
