"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-94,072","61,094","ARVIAT A","2300427","NU","-15,5","0","ND","-0,6","0","-32,0","0","","","ND","0,0","5","ND","","0","","","ND","1039,7","0,0"
"-96,000","64,317","BAKER LAKE CLIMATE","2300501","NU","-19,7","0","ND","-3,3","0","-32,9","0","","","ND","","","ND","3,0","","","","ND","1168,6","0,0"
"-96,078","64,299","BAKER LAKE A","2300503","NU","-19,5","13","ND","3,6","13","-33,8","12","1,6","23","ND","1,6","22","ND","17,0","1","","","ND","674,8","0,0"
"-96,078","64,299","BAKER LAKE A","2300504","NU","-18,8","20","ND","-9,4","20","-28,6","20","","","ND","","","ND","","","","","ND","404,3","0,0"
"-108,015","66,838","BATHURST INLET","2300551","NU","-17,4","0","ND","-4,6","0","-30,8","0","","","ND","24,1","1","ND","28,0","5","","","ND","1097,8","0,0"
"-114,940","68,755","BERNARD HARBOUR","2300556","NU","-17,8","0","ND","-9,5","0","-27,5","0","","","ND","","","ND","","","","","ND","1110,9","0,0"
"-90,731","63,347","CHESTERFIELD INLET A","2300710","NU","-16,6","6","ND","-3,3","6","-28,4","6","","","ND","","","ND","","","","","ND","863,9","0,0"
"-115,144","67,817","KUGLUKTUK A","2300903","NU","-15,7","12","ND","-9,2","12","-26,6","12","32,0","12","ND","30,5","12","ND","26,0","7","","","ND","640,6","0,0"
"-115,135","67,817","KUGLUKTUK CLIMATE","2300904","NU","-16,7","0","ND","-9,2","0","-28,5","0","","","ND","16,6","0","ND","15,0","5","","","ND","1076,5","0,0"
"-115,144","67,817","KUGLUKTUK A","2300905","NU","-16,8","0","ND","-9,2","0","-28,9","0","","","ND","","","ND","","","","","ND","1080,3","0,0"
"-83,359","64,193","CORAL HARBOUR A","2301002","NU","-16,6","17","ND","-2,3","17","-36,8","17","15,3","11","ND","15,9","11","ND","54,0","7","","","ND","485,0","0,0"
"-83,359","64,193","CORAL HARBOUR A","2301004","NU","-18,0","0","ND","-1,8","0","-36,8","0","","","ND","","","ND","","","","","ND","1116,4","0,0"
"-83,350","64,183","CORAL HARBOUR RCS","2301010","NU","-17,7","0","ND","-1,7","0","-36,1","0","","","ND","50,6","2","ND","30,0","12","","","ND","1107,0","0,0"
