"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-124,052","48,829","LAKE COWICHAN","1012055","BC","4,0","19","1,5","11,0","14","-2,0","14","0,0","14","ND","262,0","14","ND","0,0","10","","","ND","167,5","0,0"
"-123,226","48,425","DISCOVERY ISLAND","1012475","BC","7,9","1","ND","12,1","1","3,0","1","","","ND","","","ND","","","","","ND","303,7","0,0"
"-123,439","48,432","ESQUIMALT HARBOUR","1012710","BC","7,2","0","ND","12,2","0","2,7","0","","","ND","122,0","0","ND","","17","","","ND","336,0","0,0"
"-123,530","48,575","MALAHAT","1014820","BC","4,7","0","ND","10,0","0","0,1","0","","","ND","0,6","1","ND","","0","","","ND","412,9","0,0"
"-123,561","48,374","METCHOSIN","1015105","BC","","","ND","","","","","0,0","6","ND","169,6","6","ND","0,0","19","","","ND","",""
"-123,718","48,824","NORTH COWICHAN","1015628","BC","","","ND","","","","","0,0","0","0,0","226,4","0","128,0","0,0","22","","","ND","",""
"-123,719","48,824","NORTH COWICHAN","1015630","BC","5,6","2","ND","13,1","2","-1,7","2","","","ND","212,0","2","ND","","19","","","ND","359,4","0,0"
"-123,287","48,764","NORTH PENDER ISLAND","1015638","BC","6,5","0","ND","12,0","0","1,5","0","0,0","0","ND","152,0","0","ND","0,0","17","","","ND","356,5","0,0"
"-123,531","48,298","RACE ROCKS","1016640","BC","7,8","0","ND","12,7","0","4,3","0","","","ND","","","ND","","","","","ND","317,6","0,0"
"-123,419","48,622","SAANICHTON CFIA","1016943","BC","6,5","0","ND","12,6","0","1,3","0","","","ND","145,6","0","ND","","18","","","ND","355,5","0,0"
"-123,427","48,598","SAANICHTON MT NEWTON","1016RM0","BC","","","ND","","","","","0,0","0","0,0","172,2","0","117,0","0,0","20","","","ND","",""
"-123,128","48,775","SATURNA CAPMON CS","1017099","BC","5,8","0","ND","10,5","0","1,4","0","","","ND","149,6","0","ND","","19","","","ND","378,5","0,0"
"-123,045","48,784","SATURNA ISLAND CS","1017101","BC","7,9","0","ND","12,5","0","3,5","0","","","ND","108,0","0","ND","","20","","","ND","314,1","0,0"
"-123,921","48,377","SHERINGHAM POINT","1017254","BC","7,9","0","ND","16,1","0","3,4","0","","","ND","259,4","0","ND","","22","","","ND","311,6","0,0"
"-123,305","48,457","VICTORIA UNIVERSITY CS","1018598","BC","6,7","3","ND","11,6","3","1,9","3","","","ND","121,9","3","ND","","18","","","ND","316,4","0,0"
"-123,325","48,413","VICTORIA GONZALES CS","1018611","BC","7,1","0","ND","11,2","0","3,2","0","","","ND","93,0","0","ND","","15","","","ND","338,7","0,0"
"-123,426","48,647","VICTORIA INTL A","1018621","BC","5,9","1","ND","13,2","1","-0,5","1","0,0","0","ND","151,0","0","ND","","19","","","ND","361,6","0,0"
"-123,388","48,423","VICTORIA HARBOUR A","1018633","BC","7,3","0","ND","12,0","0","2,2","0","","","ND","","","ND","","","","","ND","331,4","0,0"
"-124,160","49,350","BALLENAS ISLAND","1020590","BC","7,4","1","ND","13,4","1","3,2","1","","","ND","102,8","1","ND","","18","","","ND","318,3","0,0"
"-125,273","49,952","CAMPBELL RIVER A","1021261","BC","4,6","0","2,5","12,0","0","-3,0","0","0,0","0","0,0","298,4","0","132,0","0,0","25","","","ND","416,5","0,0"
"-125,273","49,952","CAMPBELL RIVER A","1021270","BC","4,4","0","ND","11,8","0","-3,0","0","","","ND","","","ND","","","","","ND","422,1","0,0"
"-125,195","49,998","CAPE MUDGE","1021330","BC","6,9","1","3,1","12,0","1","1,0","1","0,0","1","ND","250,8","1","ND","0,0","24","","","ND","334,5","0,0"
"-124,900","49,717","COMOX A","1021830","BC","6,1","0","2,6","12,9","0","-0,6","0","0,0","0","0,0","239,0","0","127,0","","20","","","ND","370,2","0,0"
"-124,999","49,763","COURTENAY GRANTHAM","1021988","BC","5,7","13","ND","12,0","13","0,0","13","0,0","13","ND","228,6","13","ND","0,0","11","","","ND","221,0","0,0"
"-125,033","49,686","COURTENAY PUNTLEDGE","1021989","BC","5,2","4","ND","12,5","2","-1,0","2","0,0","2","ND","267,4","2","ND","0,0","19","","","ND","345,9","0,0"
"-123,811","49,209","ENTRANCE ISLAND","1022689","BC","7,6","4","ND","13,2","4","4,0","4","","","ND","85,0","4","ND","","14","","","ND","281,9","0,0"
"-125,993","50,454","FANNY ISLAND","1022795","BC","6,9","1","ND","11,3","1","3,2","1","","","ND","184,8","1","ND","","20","","","ND","332,7","0,0"
