"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-99,292","49,276","BALDUR","5010140","MB","16,0","0","3,8","36,0","0","1,0","0","0,0","0","0,0","28,1","0","64,0","0,0","6","","","ND","83,8","22,4"
"-99,952","49,910","BRANDON MUNI A","5010481","MB","14,6","0","ND","36,2","0","0,4","0","0,0","0","ND","37,1","0","ND","","7","","","ND","112,8","11,4"
"-99,950","49,900","BRANDON RCS","5010490","MB","14,7","0","ND","35,2","0","0,0","0","","","ND","37,6","0","ND","","7","","","ND","109,5","11,2"
"-99,357","49,906","CARBERRY CS","5010547","MB","15,1","0","ND","36,0","0","-1,0","0","","","ND","28,2","0","ND","","6","","","ND","103,1","15,9"
"-99,074","49,562","CYPRESS RIVER RCS","5010641","MB","15,5","0","ND","35,5","0","-0,9","0","","","ND","30,2","0","ND","","6","","","ND","94,1","17,7"
"-101,203","49,927","ELKHORN 2 EAST","5010QFQ","MB","15,6","4","3,0","35,5","4","0,5","4","0,0","4","ND","27,4","4","ND","0,0","6","","","ND","80,8","18,9"
"-98,300","49,983","PORTAGE ROMANCE","5012300","MB","","","ND","","","","","0,0","0","ND","31,3","0","ND","0,0","8","","","ND","",""
"-98,267","49,950","PORTAGE LA PRAIRIE CDA","5012321","MB","","","ND","","","","","0,0","24","ND","6,4","24","ND","","2","","","ND","",""
"-98,284","49,903","PORTAGE SOUTHPORT","5012324","MB","16,2","1","ND","35,8","1","0,6","1","","","ND","19,4","1","ND","","6","","","ND","74,2","22,8"
"-101,363","51,183","ROBLIN","5012469","MB","14,6","0","ND","33,1","0","0,5","0","","","ND","15,8","0","ND","","4","","","ND","111,0","8,3"
"-100,604","50,455","SHOAL LAKE CS","5012654","MB","14,2","0","ND","34,0","0","-0,6","0","","","ND","17,2","0","ND","","4","","","ND","122,0","9,2"
"-100,934","49,842","VIRDEN WATER","5012961","MB","17,0","0","ND","35,0","0","1,0","0","0,0","0","ND","19,8","0","ND","0,0","7","","","ND","55,5","25,0"
"-99,942","50,655","WASAGAMING","5013117","MB","13,0","0","3,4","32,6","0","-2,5","0","","","ND","19,8","0","38,0","","5","","","ND","155,8","5,2"
"-100,986","49,281","MELITA","501A7AR","MB","15,6","5","ND","36,1","5","0,4","5","","","ND","43,2","5","ND","","4","","","ND","76,7","17,8"
"-101,400","51,267","ROBLIN FRIESEN 3 NORTHWEST","501B4G2","MB","","","ND","","","","","0,0","0","ND","15,0","0","ND","0,0","3","","","ND","",""
"-100,179","50,108","RIVERS PETTAPIECE","501BMMA","MB","","","ND","","","","","0,0","0","0,0","26,2","0","71,0","0,0","7","","","ND","",""
"-100,817","50,750","ROSSBURN 4 NORTH","501KE01","MB","","","ND","","","","","0,0","6","ND","18,8","6","ND","0,0","5","","","ND","",""
"-98,319","49,400","DEERWOOD RCS","5020725","MB","16,2","0","ND","36,6","0","-0,1","0","","","ND","46,4","0","ND","","8","","","ND","81,3","27,4"
"-97,238","49,000","EMERSON AUTO","5020881","MB","16,4","0","ND","35,1","0","3,9","0","","","ND","61,5","0","ND","","7","","","ND","73,4","25,1"
"-97,560","49,031","GRETNA (AUT)","5021220","MB","16,4","0","ND","36,0","0","0,8","0","","","ND","63,5","0","ND","","5","","","ND","76,2","28,3"
"-98,875","49,606","HOLLAND","5021302","MB","","","ND","","","","","0,0","11","ND","23,0","11","ND","","6","","","ND","",""
"-96,901","49,518","KLEEFELD (MAFRI)","5021500","MB","16,2","0","ND","35,1","0","1,5","0","","","ND","32,1","0","ND","","5","","","ND","80,2","25,0"
