"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-82,432","52,928","ATTAWAPISKAT A","6010400","ON","-22,2","0","ND","2,9","0","-42,1","0","","","ND","9,9","0","ND","","2","","","ND","1125,6","0,0"
"-89,897","53,818","BIG TROUT LAKE A","6010735","ON","-22,8","20","ND","-5,6","20","-40,5","20","","","ND","0,8","20","ND","","0","","","ND","326,6","0,0"
"-89,892","53,816","BIG TROUT LAKE","6010740","ON","-21,4","0","ND","-1,2","0","-42,7","0","","","ND","19,3","0","ND","65,0","5","","","ND","1102,7","0,0"
"-93,221","50,631","EAR FALLS (AUT)","6012199","ON","-13,9","0","ND","5,6","0","-35,0","0","","","ND","7,7","0","ND","44,0","2","","","ND","894,5","0,0"
"-87,676","56,019","FORT SEVERN A","6012501","ON","-25,2","0","ND","-2,6","0","-40,9","0","","","ND","0,0","0","ND","","0","","","ND","1209,9","0,0"
"-87,934","52,196","LANSDOWNE HOUSE A","6014351","ON","-19,0","0","ND","2,6","0","-42,1","0","","","ND","17,0","0","ND","","8","","","ND","1037,0","0,0"
"-87,936","52,196","LANSDOWNE HOUSE (AUT)","6014353","ON","-19,1","0","ND","2,7","0","-42,6","0","","","ND","29,7","0","ND","61,0","9","","","ND","1039,1","0,0"
"-91,763","53,441","MUSKRAT DAM","6015026","ON","-20,5","0","ND","-0,4","0","-42,7","0","","","ND","10,4","1","ND","","3","","","ND","1079,3","0,0"
"-85,433","54,983","PEAWANUCK (AUT)","6016295","ON","-24,6","0","ND","-1,6","0","-41,3","0","","","ND","18,0","0","ND","51,0","7","","","ND","1191,7","0,0"
"-85,443","54,988","PEAWANUCK A","6016298","ON","-24,6","0","ND","-1,7","0","-41,5","0","","","ND","4,4","0","ND","","1","","","ND","1193,3","0,0"
"-90,218","51,449","PICKLE LAKE (AUT)","6016525","ON","-15,6","0","ND","1,4","0","-34,8","0","","","ND","21,9","0","ND","27,0","9","","","ND","940,5","0,0"
"-90,214","51,446","PICKLE LAKE A","6016528","ON","-15,6","0","ND","1,4","0","-34,8","0","","","ND","8,1","0","ND","","3","","","ND","942,0","0,0"
"-93,793","51,067","RED LAKE A","6016971","ON","-16,0","3","ND","3,6","3","-36,6","3","","","ND","","","ND","","","","","ND","850,8","0,0"
"-93,344","53,064","SANDY LAKE A","6017401","ON","-19,1","0","ND","0,9","0","-39,3","0","","","ND","4,6","0","ND","","2","","","ND","1038,3","0,0"
"-93,967","48,633","BARWICK","6020559","ON","-11,8","0","-0,2","7,5","0","-38,5","0","9,8","0","53,0","9,8","0","46,0","37,0","3","","","ND","835,5","0,0"
"-91,628","48,761","ATIKOKAN (AUT)","6020LPQ","ON","-12,8","0","ND","5,9","0","-36,4","0","","","ND","30,0","0","ND","43,0","5","","","ND","863,1","0,0"
"-93,439","48,651","FORT FRANCES RCS","6022474","ON","-12,8","0","ND","6,7","0","-39,1","0","","","ND","11,5","0","ND","39,0","2","","","ND","861,2","0,0"
"-92,744","49,828","DRYDEN REGIONAL","6032125","ON","-13,1","1","ND","5,3","1","-34,4","1","","","ND","2,1","0","ND","","0","","","ND","839,5","0,0"
"-94,378","49,791","KENORA RCS","6034073","ON","-12,9","0","ND","3,7","0","-34,5","0","","","ND","7,5","1","ND","45,0","3","","","ND","866,3","0,0"
