"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-94,072","61,094","ARVIAT A","2300427","NU","-8,7","3","ND","2,4","3","-27,7","3","","","ND","3,1","2","ND","","0","","","ND","719,7","0,0"
"-96,000","64,317","BAKER LAKE CLIMATE","2300501","NU","-9,7","0","ND","0,7","0","-30,6","0","","","ND","17,7","0","ND","5,0","8","","","ND","832,1","0,0"
"-96,078","64,299","BAKER LAKE A","2300503","NU","-11,1","11","ND","0,9","11","-29,8","11","9,4","7","ND","9,7","7","ND","14,0","4","","","ND","552,5","0,0"
"-96,078","64,299","BAKER LAKE A","2300504","NU","-9,7","0","ND","0,9","0","-29,8","0","","","ND","","","ND","","","","","ND","830,2","0,0"
"-108,015","66,838","BATHURST INLET","2300551","NU","-11,6","0","ND","1,3","0","-26,5","0","","","ND","10,5","1","ND","16,0","4","","","ND","887,0","0,0"
"-90,732","63,345","CHESTERFIELD INLET AIRPORT","2300708","NU","-7,4","0","ND","2,0","0","-30,5","0","","","ND","11,3","0","ND","7,0","6","","","ND","761,9","0,0"
"-90,731","63,347","CHESTERFIELD INLET A","2300710","NU","-7,7","0","ND","1,6","0","-30,9","0","","","ND","","","ND","","","","","ND","771,1","0,0"
"-115,144","67,817","KUGLUKTUK A","2300903","NU","-12,3","0","ND","1,5","0","-29,1","0","22,8","0","ND","15,2","0","ND","17,0","7","","","ND","910,2","0,0"
"-115,135","67,817","KUGLUKTUK CLIMATE","2300904","NU","-12,2","0","ND","1,6","0","-29,1","0","","","ND","16,3","0","ND","6,0","5","","","ND","905,2","0,0"
"-115,144","67,817","KUGLUKTUK A","2300905","NU","-12,3","0","ND","1,5","0","-29,2","0","","","ND","","","ND","","","","","ND","910,2","0,0"
"-83,359","64,193","CORAL HARBOUR A","2301002","NU","-8,1","12","ND","0,2","12","-20,8","12","5,0","6","ND","4,4","6","ND","10,0","2","","","ND","470,0","0,0"
"-83,359","64,193","CORAL HARBOUR A","2301004","NU","-9,2","0","ND","0,2","0","-30,5","0","","","ND","","","ND","","","","","ND","816,6","0,0"
"-83,350","64,183","CORAL HARBOUR RCS","2301010","NU","-8,7","0","ND","0,4","0","-29,7","0","","","ND","3,0","0","ND","7,0","2","","","ND","802,0","0,0"
"-100,884","61,132","ENNADAI LAKE (AUT)","2301102","NU","-10,6","0","ND","1,9","0","-30,5","0","","","ND","15,0","0","ND","4,0","4","","","ND","856,6","0,0"
"-94,067","61,100","ARVIAT CLIMATE","2301153","NU","-9,4","0","ND","2,4","0","-29,6","0","","","ND","7,8","0","ND","18,0","3","","","ND","821,0","0,0"
"-95,850","68,636","GJOA HAVEN A","2302337","NU","-11,7","0","ND","0,0","0","-29,3","0","","","ND","0,0","0","ND","","0","","","ND","891,6","0,0"
"-95,850","68,636","GJOA HAVEN CLIMATE","2302340","NU","-11,5","1","ND","-0,1","1","-29,4","1","","","ND","9,8","1","ND","19,0","2","","","ND","854,3","0,0"
"-89,796","68,538","KUGAARUK CLIMATE","2303094","NU","-11,0","0","ND","-0,8","0","-28,6","0","","","ND","4,6","0","ND","2,0","1","","","ND","869,4","0,0"
"-89,805","68,536","KUGAARUK A","2303095","NU","-11,0","0","ND","-0,9","0","-28,8","0","","","ND","","","ND","","","","","ND","871,0","0,0"
"-92,115","62,811","RANKIN INLET A","2303405","NU","-7,7","1","ND","2,1","1","-27,2","1","24,0","1","ND","27,3","1","ND","0,0","9","","","ND","744,2","0,0"
"-102,429","65,100","ROBERTSON LAKE (AUT)","2303610","NU","-9,7","11","ND","0,2","11","-23,6","11","","","ND","10,2","9","ND","","2","","","ND","526,7","0,0"
"-79,250","56,537","SANIKILUAQ A","2303660","NU","-1,2","1","ND","4,4","1","-9,8","1","","","ND","","","ND","","","","","ND","557,3","0,0"
"-79,260","56,537","SANIKILUAQ","2303668","NU","-1,0","0","ND","4,5","0","-10,1","0","","","ND","34,5","0","ND","0,0","13","","","ND","569,4","0,0"
"-92,598","62,240","WHALE COVE A","2303990","NU","-8,1","1","ND","2,4","1","-29,9","1","","","ND","","","ND","","","","","ND","757,0","0,0"
"-111,246","65,755","LUPIN CS","230N002","NU","-14,8","0","ND","0,3","0","-31,5","0","","","ND","11,8","0","ND","43,0","2","","","ND","983,4","0,0"
"-62,333","82,500","ALERT CLIMATE","2400305","NU","-20,7","3","ND","-5,2","3","-32,5","3","","","ND","11,0","3","ND","","5","","","ND","1045,4","0,0"
"-62,333","82,500","ALERT UA","2400306","NU","","","ND","","","","","19,4","0","ND","9,8","0","ND","2,0","6","","","ND","",""
"-85,047","73,006","ARCTIC BAY","2400399","NU","-11,8","0","ND","-2,4","0","-26,7","0","","","ND","","","ND","","","","","ND","894,0","0,0"
"-85,012","72,993","ARCTIC BAY CS","2400404","NU","-11,8","0","ND","-2,6","0","-26,0","0","","","ND","5,1","0","ND","1,0","2","","","ND","895,0","0,0"
"-64,033","67,547","QIKIQTARJUAQ CLIMATE","2400573","NU","-4,5","1","ND","5,5","1","-16,7","1","","","ND","5,3","1","ND","10,0","2","","","ND","651,6","0,0"
"-64,032","67,547","QIKIQTARJUAQ A","2400577","NU","-4,2","2","ND","5,3","2","-15,9","2","","","ND","0,0","2","ND","","0","","","ND","621,0","0,0"
"-105,137","69,108","CAMBRIDGE BAY A","2400601","NU","-13,3","6","ND","-0,7","6","-27,0","6","15,6","4","ND","12,0","4","ND","12,0","3","","","ND","750,2","0,0"
"-105,138","69,108","CAMBRIDGE BAY GSN","2400602","NU","-13,1","0","ND","-0,5","0","-27,4","0","","","ND","25,8","12","ND","","4","","","ND","932,6","0,0"
"-105,137","69,108","CAMBRIDGE BAY A","2400603","NU","-13,3","0","ND","-0,7","0","-27,4","0","","","ND","","","ND","","","","","ND","938,9","0,0"
"-76,530","64,231","KINNGAIT","2400636","NU","-4,4","1","ND","1,4","1","-17,6","1","","","ND","12,8","1","ND","5,0","5","","","ND","649,1","0,0"
"-76,525","64,230","KINNGAIT AIRPORT","2400637","NU","-4,0","4","ND","1,4","4","-16,2","4","","","ND","10,4","2","ND","","4","","","ND","572,6","0,0"
"-78,293","73,668","CAPE LIVERPOOL","2400675","NU","-12,7","2","ND","-1,8","2","-28,5","2","","","ND","11,6","2","ND","","4","","","ND","858,5","0,0"
"-68,517","70,483","CLYDE RIVER CLIMATE","2400802","NU","-9,0","0","ND","1,4","0","-31,2","0","","","ND","15,8","0","ND","39,0","6","","","ND","809,7","0,0"
"-68,517","70,486","CLYDE RIVER A","2400804","NU","-8,9","0","ND","1,3","0","-30,3","0","","","ND","13,2","0","ND","","6","","","ND","806,9","0,0"
"-85,934","79,989","EUREKA CLIMATE","2401199","NU","-22,4","0","ND","-4,5","0","-38,8","0","","","ND","4,8","0","ND","14,0","1","","","ND","1212,7","0,0"
"-85,812","79,994","EUREKA A","2401208","NU","-21,7","0","ND","-4,3","0","-37,1","0","","","ND","","","ND","","","","","ND","1190,7","0,0"
"-94,198","72,018","FORT ROSS","2402051","NU","-13,2","0","ND","-3,6","0","-26,3","0","","","ND","15,9","0","ND","30,0","6","","","ND","935,6","0,0"
"-100,267","70,633","GATESHEAD ISLAND","2402332","NU","-13,1","0","ND","-2,0","0","-24,7","0","","","ND","2,5","1","ND","","0","","","ND","932,2","0,0"
"-82,902","76,423","GRISE FIORD CLIMATE","2402351","NU","-15,4","0","ND","1,8","0","-27,7","0","","","ND","13,0","0","ND","6,0","4","","","ND","1002,1","0,0"
"-81,244","68,776","SANIRAJAK","2402353","NU","-9,5","0","ND","-0,8","0","-31,4","0","","","ND","4,6","0","ND","6,0","1","","","ND","826,0","0,0"
"-81,243","68,776","SANIRAJAK AIRPORT","2402354","NU","-9,8","0","ND","-1,0","0","-31,7","0","","","ND","","","ND","","","","","ND","834,0","0,0"
"-82,908","76,426","GRISE FIORD A","2402360","NU","-14,6","0","ND","1,4","0","-25,6","0","","","ND","","","ND","","","","","ND","977,3","0,0"
"-81,816","69,365","IGLOOLIK A","2402546","NU","-9,4","0","ND","-1,3","0","-29,8","0","","","ND","","","ND","","","","","ND","821,7","0,0"
"-68,544","63,747","IQALUIT CLIMATE","2402592","NU","-4,5","0","ND","3,5","0","-18,3","0","","","ND","10,2","0","ND","13,0","5","","","ND","674,3","0,0"
"-68,556","63,757","IQALUIT A","2402596","NU","-4,6","0","ND","3,4","0","-18,2","0","","","ND","","","ND","","","","","ND","676,8","0,0"
"-103,554","78,792","ISACHSEN (AUT)","2402604","NU","-19,6","23","ND","-5,6","23","-29,3","23","","","ND","0,1","23","ND","14,0","0","","","ND","263,5","0,0"
