"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-114,483","53,167","BRETON","3010815","AB","","","ND","","","","","34,6","0","ND","35,4","0","ND","0,0","9","","","ND","",""
"-112,817","53,050","CAMROSE","3011240","AB","-6,7","2","-1,6","15,1","2","-27,9","2","","","ND","19,6","2","ND","15,0","6","","","ND","692,2","0,0"
"-111,449","52,074","CORONATION CLIMATE","3011887","AB","-6,7","2","ND","17,2","2","-28,6","2","","","ND","22,0","2","ND","18,0","4","","","ND","691,6","0,0"
"-113,950","52,750","DAKOTA WEST","3011953","AB","-4,9","0","-0,3","14,5","0","-24,0","0","32,9","0","182,0","32,9","0","164,0","0,0","8","","","ND","686,4","0,0"
"-113,606","53,307","EDMONTON INTERNATIONAL CS","3012206","AB","-6,4","3","ND","15,0","3","-28,1","3","","","ND","13,1","3","ND","15,0","5","","","ND","658,8","0,0"
"-113,517","53,573","EDMONTON BLATCHFORD","3012209","AB","-4,5","0","ND","15,6","0","-19,5","0","","","ND","29,0","0","ND","","5","","","ND","675,0","0,0"
"-113,579","53,310","EDMONTON INTL A","3012216","AB","-6,4","0","ND","14,8","0","-28,0","0","24,9","0","ND","21,0","0","ND","13,0","5","","","ND","731,2","0,0"
"-113,856","53,668","EDMONTON VILLENEUVE A","3012229","AB","-6,2","0","ND","15,0","0","-26,3","0","","","ND","1,2","0","ND","","0","","","ND","724,7","0,0"
"-114,108","53,548","EDMONTON STONY PLAIN","301222F","AB","-3,0","17","0,8","14,0","17","-20,0","17","5,8","17","ND","3,0","17","ND","","1","","","ND","272,7","0,0"
"-112,868","53,683","ELK ISLAND NAT PARK","3012275","AB","-5,9","1","-0,7","16,6","1","-26,3","1","","","ND","18,5","1","ND","11,0","5","","","ND","693,6","0,0"
"-111,000","52,967","FABYAN","3012515","AB","-7,2","0","-0,8","15,5","0","-32,0","0","32,6","0","199,0","33,6","0","190,0","0,0","5","","","ND","757,1","0,0"
"-113,183","53,717","FORT SASKATCHEWAN","3012710","AB","","","","","","","","1,0","29","ND","1,0","29","ND","","1","","","ND","",""
"-110,073","53,309","LLOYDMINSTER","3013959","AB","-6,6","0","ND","14,2","0","-27,6","0","","","ND","16,8","0","ND","","5","","","ND","737,9","0,0"
"-110,073","53,309","LLOYDMINSTER A","3013961","AB","-5,5","4","1,4","15,0","4","-27,5","4","36,2","4","ND","38,2","4","ND","13,0","6","","","ND","610,2","0,0"
"-110,550","52,017","MONITOR","3014600","AB","","","ND","","","","","23,0","1","ND","28,4","1","ND","0,0","5","","","ND","",""
"-111,726","53,425","RANFURLY AUTO","3015401","AB","-6,3","0","ND","15,0","0","-26,1","0","","","ND","21,2","0","ND","12,0","5","","","ND","730,3","0,0"
"-114,912","52,421","ROCKY MTN HOUSE (AUT)","3015523","AB","-5,7","0","ND","18,6","0","-24,9","0","","","ND","18,6","0","ND","9,0","4","","","ND","709,9","0,0"
"-113,033","53,500","UNCAS","3016650","AB","","","ND","","","","","35,0","0","ND","36,4","0","ND","20,0","10","","","ND","",""
"-112,098","53,505","VEGREVILLE","3016GF0","AB","-6,5","0","-0,2","16,8","0","-29,2","0","","","ND","19,1","0","148,0","13,0","5","","","ND","733,7","0,0"
"-114,108","53,547","EDMONTON STONY PLAIN CS","301A001","AB","-5,3","0","ND","15,5","0","-20,3","0","","","ND","19,7","0","ND","15,0","4","","","ND","699,0","0,0"
"-110,206","51,670","ESTHER 1","301B460","AB","-5,6","1","ND","16,7","1","-30,8","1","","","ND","19,6","1","ND","15,0","5","","","ND","683,7","0,0"
"-111,096","52,829","WAINWRIGHT CFB AIRFIELD 21","301S001","AB","-6,2","2","ND","16,3","2","-29,1","2","","","ND","23,5","2","ND","17,0","5","","","ND","678,8","0,0"
"-113,099","53,843","REDWATER INDUSTRIAL AGCM","301X002","AB","-5,1","0","ND","16,4","0","-25,3","0","","","ND","17,0","0","ND","","3","","","ND","693,9","0,0"
"-112,677","51,445","DRUMHELLER EAST","30221LG","AB","-3,9","0","ND","17,0","0","-23,7","0","","","ND","28,8","0","ND","20,0","5","","","ND","656,7","0,0"
"-113,756","52,449","LACOMBE CDA 2","3023722","AB","-5,4","0","ND","12,4","0","-22,2","0","","","ND","21,3","0","ND","13,0","5","","","ND","701,3","0,0"
"-113,894","52,182","RED DEER REGIONAL A","3025484","AB","-5,9","0","ND","14,9","0","-23,7","0","","","ND","4,7","0","ND","","2","","","ND","718,1","0,0"
"-114,683","51,778","SUNDRE A","3026KNQ","AB","-5,7","0","ND","18,3","0","-25,0","0","","","ND","40,5","0","ND","14,0","10","","","ND","712,2","0,0"
"-111,450","49,734","BOW ISLAND","3030768","AB","-3,0","0","ND","20,3","0","-26,0","0","","","ND","21,2","0","ND","","4","","","ND","631,2","0,0"
"-111,849","50,555","BROOKS","3030QLP","AB","-3,6","0","ND","21,1","0","-25,0","0","","","ND","19,1","0","ND","","4","","","ND","649,2","0,0"
"-114,013","51,123","CALGARY INTL A","3031092","AB","-3,5","1","ND","18,3","1","-20,6","1","40,0","0","ND","38,2","0","ND","18,0","7","","","ND","624,7","0,0"
"-114,000","51,109","CALGARY INT'L CS","3031094","AB","-3,9","0","ND","18,2","0","-21,6","0","","","ND","29,0","0","ND","23,0","5","","","ND","657,2","0,0"
"-114,371","51,105","CALGARY SPRINGBANK A","3031109","AB","-5,3","0","ND","18,3","0","-23,5","0","","","ND","10,4","0","ND","","3","","","ND","700,3","0,0"
"-113,286","49,201","CARDSTON","3031322","AB","-1,5","0","ND","17,5","0","-22,2","0","","","ND","13,7","0","ND","","3","","","ND","583,5","0,0"
"-113,376","49,001","CARWAY","3031402","AB","-2,2","0","ND","15,9","0","-21,5","0","","","ND","17,3","0","ND","8,0","4","","","ND","604,7","0,0"
"-113,639","50,004","CLARESHOLM","3031640","AB","-2,5","1","ND","19,0","1","-25,3","1","","","ND","21,0","1","ND","10,0","6","","","ND","595,8","0,0"
"-114,222","51,076","COP UPPER","3031875","AB","-3,3","0","ND","17,1","0","-18,8","0","","","ND","32,4","0","ND","","5","","","ND","640,0","0,0"
"-112,799","49,630","LETHBRIDGE","3033875","AB","-3,0","0","ND","18,5","0","-22,6","0","","","ND","5,0","0","ND","","1","","","ND","629,4","0,0"
"-112,768","49,695","LETHBRIDGE CDA","3033890","AB","-2,3","0","ND","18,1","0","-22,8","0","","","ND","18,6","0","ND","4,0","5","","","ND","609,9","0,0"
"-112,783","49,700","LETHBRIDGE CDA 2","3033892","AB","","","ND","","","","","22,0","0","ND","26,2","0","ND","11,0","6","","","ND","",""
"-110,721","50,019","MEDICINE HAT","3034479","AB","-2,8","0","ND","19,0","0","-23,4","0","","","ND","8,8","0","ND","","2","","","ND","624,2","0,0"
"-110,717","50,025","MEDICINE HAT RCS","3034485","AB","-2,9","1","ND","18,8","1","-22,8","1","","","ND","18,4","1","ND","14,0","4","","","ND","606,4","0,0"
"-113,997","49,521","PINCHER CREEK","3035198","AB","-2,3","0","ND","12,8","0","-20,4","0","","","ND","2,9","0","ND","","1","","","ND","609,1","0,0"
"-114,005","49,522","PINCHER CREEK CLIMATE","3035208","AB","-1,8","1","ND","12,8","1","-20,1","1","","","ND","29,0","1","ND","14,0","5","","","ND","573,1","0,0"
