"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-140,869","62,410","BEAVER CREEK A","2100155","YT","-0,9","2","ND","13,9","2","-21,6","2","","","ND","","","ND","","","","","ND","530,5","0,0"
"-139,040","61,371","BURWASH A","2100181","YT","-0,5","7","ND","13,3","7","-19,5","7","","","ND","1,9","7","ND","","1","","","ND","426,6","0,0"
"-139,017","61,367","BURWASH AIRPORT AUTO","2100184","YT","-1,3","0","ND","13,1","0","-19,9","0","","","ND","7,5","0","ND","","2","","","ND","580,3","0,0"
"-136,192","62,115","CARMACKS CS","2100301","YT","2,7","0","ND","18,1","0","-9,9","0","","","ND","5,9","0","ND","0,0","2","","","ND","459,1","0,0"
"-139,130","64,042","DAWSON CITY A","2100407","YT","2,3","0","ND","17,0","0","-12,8","0","","","ND","","","ND","","","","","ND","472,0","0,0"
"-133,376","62,208","FARO (AUT)","2100518","YT","2,1","0","ND","16,5","0","-10,5","0","","","ND","0,0","29","ND","","0","","","ND","476,8","0,0"
"-133,373","62,207","FARO A","2100527","YT","1,9","0","ND","16,3","0","-10,9","0","","","ND","","","ND","","","","","ND","483,6","0,0"
"-137,580","60,773","HAINES JUNCTION","2100630","YT","0,8","0","ND","14,4","0","-11,7","0","","","ND","","","ND","1,0","","","","ND","517,5","0,0"
"-138,913","69,568","HERSCHEL ISLAND","2100636","YT","","","ND","","","","","","","ND","48,8","16","ND","","7","","","ND","",""
"-140,150","69,164","IVVAVIK NAT. PARK","2100660","YT","-10,6","4","ND","7,9","4","-24,8","4","","","ND","2,2","4","ND","56,0","0","","","ND","743,6","0,0"
"-140,197","69,612","KOMAKUK BEACH","2100682","YT","-12,9","0","ND","3,5","0","-25,1","0","","","ND","","","ND","","","","","ND","928,4","0,0"
"-130,037","63,244","MACMILLAN PASS","2100693","YT","-5,3","4","ND","7,7","4","-16,7","4","","","ND","13,0","4","ND","76,0","5","","","ND","604,6","0,0"
"-140,848","68,801","MARGARET LAKE","2100697","YT","-11,1","5","ND","6,6","5","-26,1","5","","","ND","","","ND","67,0","","","","ND","727,1","0,0"
"-135,868","63,616","MAYO A","2100701","YT","3,2","3","ND","17,2","3","-8,9","3","0,2","0","ND","0,0","0","ND","","0","","","ND","398,4","0,0"
"-135,869","63,617","MAYO A","2100702","YT","3,0","0","ND","17,2","0","-8,9","0","","","ND","","","ND","","","","","ND","448,6","0,0"
"-139,839","67,571","OLD CROW RCS","2100805","YT","-6,6","0","ND","11,4","0","-23,3","0","","","ND","7,2","0","ND","5,0","3","","","ND","739,3","0,0"
"-139,840","67,570","OLD CROW A","2100807","YT","-6,7","0","ND","11,1","0","-23,5","0","","","ND","","","ND","","","","","ND","742,1","0,0"
"-137,050","61,033","OTTER FALLS NCPC","2100840","YT","1,5","3","2,2","15,5","3","-15,0","3","3,0","3","ND","3,0","3","ND","0,0","1","","","ND","445,2","0,0"
"-137,367","62,817","PELLY RANCH FORT SELKIRK","2100881","YT","3,2","4","ND","18,7","4","-8,8","4","","","ND","55,1","4","ND","0,0","23","","","ND","384,0","0,0"
"-136,218","66,981","ROCK RIVER","2100935","YT","-7,0","4","ND","9,4","4","-18,4","4","","","ND","","","ND","","","","","ND","649,4","0,0"
"-139,127","64,061","DAWSON","2100LRP","YT","2,3","0","ND","17,2","0","-12,7","0","","","ND","8,0","0","ND","1,0","3","","","ND","470,9","0,0"
"-132,733","60,167","TESLIN (AUT)","2101102","YT","1,8","0","ND","14,3","0","-9,9","0","","","ND","8,6","0","ND","","4","","","ND","486,4","0,0"
"-132,742","60,173","TESLIN A","2101106","YT","1,6","0","ND","14,2","0","-9,4","0","","","ND","","","ND","","","","","ND","490,9","0,0"
"-128,823","60,116","WATSON LAKE A","2101201","YT","1,3","0","ND","14,3","0","-10,1","0","","","ND","","","ND","","","","","ND","502,1","0,0"
"-128,823","60,116","WATSON LAKE A","2101202","YT","1,3","1","ND","14,3","1","-10,1","1","","","ND","","","ND","","","","","ND","483,8","0,0"
"-128,832","60,116","WATSON LAKE (AUT)","2101204","YT","0,9","0","ND","14,3","0","-12,0","0","","","ND","12,1","0","ND","","1","","","ND","512,0","0,0"
"-135,067","60,709","WHITEHORSE A","2101303","YT","2,9","0","ND","15,6","0","-7,0","0","","","ND","","","ND","","","","","ND","451,6","0,0"
"-135,098","60,733","WHITEHORSE AUTO","2101310","YT","2,8","0","ND","15,3","0","-7,1","0","","","ND","5,7","0","ND","","3","","","ND","455,6","0,0"
