"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-135,006","68,223","AKLAVIK A","2200105","NT","-12,3","0","ND","-1,0","0","-26,4","0","","","ND","","","ND","","","","","ND","909,8","0,0"
"-126,123","67,021","COLVILLE LAKE","2200824","NT","-12,4","2","ND","0,3","2","-29,0","2","","","ND","23,9","11","ND","31,0","7","","","ND","852,0","0,0"
"-126,129","67,021","COLVILLE LAKE A","2200827","NT","-12,3","0","ND","0,4","0","-28,9","0","","","ND","0,4","0","ND","","0","","","ND","910,0","0,0"
"-123,433","65,209","DELINE CS","2201022","NT","-11,3","0","ND","1,4","0","-29,0","0","","","ND","20,8","0","ND","21,0","5","","","ND","878,1","0,0"
"-123,436","65,211","DELINE A","2201023","NT","-11,3","0","ND","1,3","0","-29,1","0","","","ND","","","ND","","","","","ND","879,4","0,0"
"-124,468","61,257","DEADMEN VALLEY","22010H0","NT","-9,4","1","ND","8,8","1","-26,9","1","","","ND","0,0","29","ND","5,0","0","","","ND","794,9","0,0"
"-128,648","66,241","FORT GOOD HOPE A","2201406","NT","-14,1","0","ND","-0,2","0","-32,4","0","","","ND","","","ND","","","","","ND","962,6","0,0"
"-123,467","60,233","FORT LIARD","2201579","NT","-9,5","0","ND","10,9","0","-30,9","0","","","ND","19,5","0","ND","14,0","5","","","ND","825,8","0,0"
"-123,470","60,236","FORT LIARD A","2201581","NT","-9,5","0","ND","11,1","0","-30,8","0","","","ND","","","ND","","","","","ND","824,7","0,0"
"-134,860","67,407","FORT MCPHERSON A","2201606","NT","-13,4","0","ND","-1,7","0","-31,2","0","","","ND","","","ND","","","","","ND","942,6","0,0"
"-125,569","64,910","TULITA A","2201705","NT","-10,9","0","ND","0,3","0","-25,6","0","","","ND","","","ND","","","","","ND","868,3","0,0"
"-117,600","61,317","FORT PROVIDENCE","2201799","NT","-8,7","1","ND","10,2","1","-23,2","1","","","ND","20,7","5","ND","9,0","4","","","ND","774,4","0,0"
"-109,168","62,711","FORT RELIANCE (AUT)","2201903","NT","-7,7","1","ND","4,3","1","-18,5","1","","","ND","23,1","1","ND","19,0","7","","","ND","745,1","0,0"
"-113,690","61,181","FORT RESOLUTION A","2202010","NT","-6,3","0","ND","6,7","0","-19,3","0","","","ND","","","ND","","","","","ND","730,2","0,0"
"-121,237","61,760","FORT SIMPSON CLIMATE","2202102","NT","-9,2","0","ND","10,5","0","-26,2","0","","","ND","7,5","0","ND","6,0","3","","","ND","816,2","0,0"
"-121,237","61,760","FORT SIMPSON A","2202103","NT","-8,9","4","ND","10,3","4","-26,2","4","15,4","4","ND","13,6","4","ND","8,0","4","","","ND","700,5","0,0"
"-121,237","61,760","FORT SIMPSON A","2202104","NT","-9,5","1","ND","10,3","1","-26,2","1","","","ND","","","ND","","","","","ND","797,5","0,0"
"-111,962","60,020","FORT SMITH A","2202201","NT","-6,8","3","ND","9,2","3","-18,4","3","23,8","1","ND","22,3","1","ND","24,0","5","","","ND","669,6","0,0"
"-111,929","60,026","FORT SMITH CLIMATE","2202202","NT","-6,7","0","ND","9,4","0","-18,0","0","","","ND","30,9","0","ND","17,0","7","","","ND","740,0","0,0"
"-111,962","60,020","FORT SMITH A","2202203","NT","-6,9","0","ND","9,2","0","-18,4","0","","","ND","","","ND","","","","","ND","747,3","0,0"
"-105,133","63,600","HANBURY RIVER","2202351","NT","-13,5","0","ND","1,0","0","-34,2","0","","","ND","25,5","0","ND","15,0","7","","","ND","943,6","0,0"
