"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-71,197","46,837","BEAUPORT","7010565","QC","-2,4","0","ND","10,0","0","-15,4","0","","","ND","82,8","0","ND","","9","","","ND","631,7","0,0"
"-74,167","45,317","COTEAU DU LAC","7011947","QC","","","ND","8,6","0","-16,9","0","23,6","0","ND","118,7","0","ND","0,0","14","","","ND","",""
"-71,972","46,691","DESCHAMBAULT","7011983","QC","-4,1","0","ND","10,8","0","-24,6","0","","","ND","111,1","0","ND","","9","","","ND","686,4","0,0"
"-73,435","45,809","L'ASSOMPTION","7014160","QC","-2,1","0","ND","8,0","0","-19,2","0","","","ND","132,6","1","ND","0,0","11","","","ND","622,4","0,0"
"-74,050","45,300","LES CEDRES","7014290","QC","","","ND","8,5","0","-16,0","0","4,0","3","ND","76,0","4","ND","0,0","7","","","ND","",""
"-73,017","46,267","LOUISEVILLE","7014332","QC","","","","6,8","0","-20,3","0","25,0","0","63,0","98,8","1","ND","0,0","8","","","ND","",""
"-74,067","45,500","OKA","7015730","QC","","","","7,3","1","-14,1","1","45,0","0","83,0","102,0","2","ND","0,0","13","","","ND","",""
"-71,229","47,562","L'ETAPE","7015791","QC","-7,2","0","ND","9,5","0","-25,0","0","","","ND","110,5","0","ND","","10","","","ND","780,3","0,0"
"-71,393","46,791","QUEBEC INTL A","7016293","QC","-4,0","1","ND","10,3","1","-21,1","1","","","ND","","","ND","","","","","ND","660,9","0,0"
"-74,367","45,500","RIGAUD","7016470","QC","","","","9,0","0","-18,0","0","0,0","15","ND","0,0","20","ND","","0","","","ND","",""
"-71,833","46,983","RIVIERE VERTE OUEST","7016675","QC","","","","11,2","3","-21,1","4","","","ND","","","ND","","","","","ND","",""
"-72,083","46,717","ST ALBAN","7016800","QC","","","","8,8","0","-23,6","0","8,0","1","ND","105,0","4","ND","1,0","3","","","ND","",""
"-73,150","46,533","ST ALEXIS DES MONTS","7016816","QC","","","","7,6","0","-18,8","0","36,0","0","67,0","95,0","0","124,0","5,0","8","","","ND","",""
"-72,233","46,583","STE ANNE DE LA PERADE","7016840","QC","","","","8,6","0","-20,8","0","11,6","1","ND","107,7","2","ND","1,0","8","","","ND","",""
"-73,600","46,200","STE BEATRIX","7016902","QC","","","","7,2","0","-21,0","0","39,7","0","67,0","116,1","0","141,0","6,0","14","","","ND","",""
"-73,350","46,350","ST CHARLES DE MANDEVILLE","7016960","QC","","","","7,0","0","-21,1","0","","","ND","","","ND","","","","","ND","",""
"-71,917","46,817","STE CHRISTINE","7017000","QC","","","ND","11,1","0","-24,0","0","21,8","2","ND","134,4","3","ND","10,0","7","","","ND","",""
"-72,733","46,563","SHAWINIGAN","7018001","QC","-3,6","0","ND","8,2","0","-18,2","0","","","ND","55,4","28","ND","","1","","","ND","670,9","0,0"
"-72,667","46,350","TROIS RIVIERES A-2","7018560","QC","","","ND","","","","","14,2","8","ND","123,6","8","ND","","10","","","ND","",""
"-72,681","46,352","TROIS RIVIERES A","7018561","QC","-3,6","0","ND","10,2","0","-21,5","0","","","ND","104,8","0","ND","","7","","","ND","671,0","0,0"
"-72,516","46,354","TROIS-RIVIERES","7018562","QC","-2,0","0","ND","8,8","0","-13,7","0","","","ND","","","ND","","","","","ND","620,7","0,0"
"-72,683","46,367","TROIS-RIVIERES","7018563","QC","-3,5","1","ND","10,2","1","-21,8","1","","","ND","101,9","1","ND","1,0","9","","","ND","645,0","0,0"
"-72,400","46,867","LAC AUX SABLES","701LEEH","QC","","","","9,0","0","-22,8","0","25,4","1","ND","124,5","1","ND","7,0","10","","","ND","",""
"-72,917","46,183","LAC SAINT-PIERRE","701LP0N","QC","-1,6","0","ND","7,9","0","-12,8","0","","","ND","","","ND","","","","","ND","608,6","0,0"
"-71,288","46,780","STE-FOY (U. LAVAL)","701Q004","QC","-2,9","0","ND","13,1","0","-15,1","0","","","ND","82,8","0","ND","2,0","12","","","ND","648,5","0,0"
"-72,061","46,304","LEMIEUX","701Q009","QC","-3,2","0","ND","14,5","0","-24,9","0","","","ND","97,8","0","ND","","9","","","ND","656,4","0,0"
"-71,382","46,804","QUEBEC/JEAN LESAGE INTL","701S001","QC","-3,8","0","ND","11,5","0","-23,1","0","","","ND","89,9","0","ND","2,0","8","","","ND","676,1","0,0"
"-71,950","46,017","ARTHABASKA","7020305","QC","","","","14,0","0","-20,0","0","23,6","0","45,0","85,4","1","ND","","12","","","ND","",""
"-72,267","45,400","BONSECOURS","7020828","QC","","","","7,0","14","-17,4","14","0,0","13","ND","12,0","18","ND","","2","","","ND","",""
"-71,950","45,483","BROMPTONVILLE","7020860","QC","","","","13,8","0","-18,5","0","","","ND","","","ND","","","","","ND","",""
"-71,800","45,150","COATICOOK","7021840","QC","","","","13,9","0","-15,0","0","","","ND","","","ND","","","","","ND","",""
"-71,983","45,817","DANVILLE","7021954","QC","","","ND","13,5","0","-20,3","0","","","ND","","","ND","","","","","ND","",""
"-72,900","45,300","FARNHAM","7022320","QC","","","","13,4","0","-14,3","0","15,6","3","ND","63,5","12","ND","","7","","","ND","",""
"-73,000","45,800","FLEURY","7022375","QC","","","","7,8","0","-18,3","0","18,6","3","ND","18,6","9","ND","0,0","2","","","ND","",""
"-72,050","46,483","FORTIERVILLE","7022494","QC","","","","11,7","0","-22,9","0","1,4","2","ND","0,0","12","ND","1,0","0","","","ND","",""
"-72,850","45,033","FRELIGHSBURG","7022579","QC","-0,6","1","ND","13,4","1","-12,8","1","","","ND","150,6","1","ND","","12","","","ND","556,9","0,0"
"-72,774","45,373","GRANBY","7022802","QC","-0,6","0","ND","13,9","0","-13,1","0","","","ND","47,2","25","ND","","4","","","ND","577,7","0,0"
"-73,717","45,067","HEMMINGFORD FOUR WINDS","7023075","QC","","","","9,0","0","-16,0","0","18,0","0","46,0","5,0","12","ND","0,0","2","","","ND","",""
"-70,933","45,606","NANTES","7023681","QC","-3,1","0","ND","12,7","0","-20,5","0","","","ND","84,0","0","ND","1,0","13","","","ND","655,1","0,0"
"-73,433","45,383","LAPRAIRIE","7024100","QC","","","ND","8,9","0","-17,3","0","22,3","0","ND","138,7","1","ND","0,0","12","","","ND","",""
"-71,667","46,333","LAURIERVILLE","7024250","QC","","","","15,0","0","-21,3","0","10,0","1","ND","55,0","3","ND","0,0","8","","","ND","",""
"-71,100","46,817","LAUZON","7024254","QC","","","","13,5","0","-19,2","0","2,0","11","ND","0,0","19","ND","","0","","","ND","",""
"-71,824","45,369","LENNOXVILLE","7024280","QC","-1,8","0","ND","15,4","0","-18,7","0","","","ND","90,3","0","ND","2,0","10","","","ND","614,9","0,0"
"-71,367","45,633","LINGWICK","7024320","QC","","","ND","14,7","0","-22,4","0","53,8","0","ND","104,6","0","ND","5,0","16","","","ND","",""
"-72,117","45,267","MAGOG","7024440","QC","","","","14,5","0","-16,4","0","58,6","0","103,0","113,1","0","128,0","6,0","12","","","ND","",""
"-73,133","45,400","MARIEVILLE","7024627","QC","","","","10,4","0","-13,2","0","17,0","3","ND","13,0","11","ND","0,0","3","","","ND","",""
"-73,579","45,505","MCTAVISH","7024745","QC","-0,8","0","ND","8,3","0","-11,1","0","","","ND","172,9","0","ND","0,0","11","","","ND","581,4","0,0"
"-73,741","45,471","MONTREAL INTL A","7025251","QC","-1,0","0","ND","9,2","0","-13,1","0","41,4","0","ND","143,4","0","ND","0,0","13","","","ND","590,3","0,0"
"-72,657","46,226","NICOLET","7025442","QC","-2,3","0","ND","10,7","0","-17,3","0","","","ND","106,3","0","ND","","9","","","ND","628,4","0,0"
