"Long","Lat","Nom","ID_Clim","Prov_ou_ter","Tm","JsTm","D","Tx","JsTx","Tn","JsTn","S","JsS","%NS","P","JsP","%NP","Sas","Pd","DIE","JsIE","%IE","DJC","DJR"
"-99,292","49,276","BALDUR","5010140","MB","-13,1","2","1,7","9,5","1","-30,0","1","10,0","1","ND","10,0","1","ND","","5","","","ND","901,7","0,0"
"-99,952","49,910","BRANDON MUNI A","5010481","MB","-14,4","1","ND","4,1","1","-31,9","1","27,0","0","ND","15,6","0","ND","6,0","7","","","ND","971,7","0,0"
"-99,950","49,900","BRANDON RCS","5010490","MB","-13,9","0","ND","4,5","0","-31,0","0","","","ND","10,0","0","ND","18,0","4","","","ND","989,6","0,0"
"-99,357","49,906","CARBERRY CS","5010547","MB","-13,9","0","ND","5,7","0","-31,9","0","","","ND","13,8","0","ND","6,0","6","","","ND","988,5","0,0"
"-99,074","49,562","CYPRESS RIVER RCS","5010641","MB","-13,0","0","ND","6,9","0","-30,6","0","","","ND","6,7","0","ND","4,0","3","","","ND","960,5","0,0"
"-101,203","49,927","ELKHORN 2 EAST","5010QFQ","MB","-13,3","2","1,8","9,5","2","-31,5","2","13,6","2","ND","13,6","2","ND","10,0","4","","","ND","909,0","0,0"
"-98,300","49,983","PORTAGE ROMANCE","5012300","MB","","","ND","","","","","18,7","0","ND","19,7","0","ND","23,0","6","","","ND","",""
"-98,267","49,950","PORTAGE LA PRAIRIE CDA","5012321","MB","","","ND","","","","","41,0","6","ND","41,0","5","ND","17,0","9","","","ND","",""
"-98,284","49,903","PORTAGE SOUTHPORT","5012324","MB","-11,6","0","ND","8,9","0","-29,7","0","","","ND","9,4","0","ND","1,0","2","","","ND","916,3","0,0"
"-101,363","51,183","ROBLIN","5012469","MB","-15,0","0","ND","4,3","0","-36,6","0","","","ND","13,6","0","ND","13,0","3","","","ND","1023,6","0,0"
"-100,604","50,455","SHOAL LAKE CS","5012654","MB","-15,0","1","ND","5,0","1","-32,7","1","","","ND","12,6","1","ND","18,0","5","","","ND","989,0","0,0"
"-100,934","49,842","VIRDEN WATER","5012961","MB","-13,3","0","ND","9,0","0","-31,0","0","10,0","0","ND","10,0","0","ND","8,0","5","","","ND","971,0","0,0"
"-99,942","50,655","WASAGAMING","5013117","MB","-14,8","0","2,7","9,2","0","-33,5","0","","","ND","23,8","0","128,0","25,0","8","","","ND","1016,2","0,0"
"-100,986","49,281","MELITA","501A7AR","MB","-13,1","0","ND","6,3","0","-30,8","0","","","ND","4,5","0","ND","3,0","1","","","ND","963,4","0,0"
"-101,400","51,267","ROBLIN FRIESEN 3 NORTHWEST","501B4G2","MB","","","ND","","","","","25,6","0","ND","25,6","0","ND","14,0","7","","","ND","",""
"-100,179","50,108","RIVERS PETTAPIECE","501BMMA","MB","","","ND","","","","","21,0","0","87,0","21,0","0","87,0","22,0","8","","","ND","",""
"-100,817","50,750","ROSSBURN 4 NORTH","501KE01","MB","","","ND","","","","","44,0","0","173,0","44,0","0","171,0","42,0","8","","","ND","",""
"-98,319","49,400","DEERWOOD RCS","5020725","MB","-11,4","0","ND","10,0","0","-29,5","0","","","ND","5,1","0","ND","","1","","","ND","910,3","0,0"
"-97,238","49,000","EMERSON AUTO","5020881","MB","-11,1","0","ND","8,8","0","-27,4","0","","","ND","10,6","0","ND","8,0","2","","","ND","903,4","0,0"
"-97,560","49,031","GRETNA (AUT)","5021220","MB","-11,3","0","ND","10,4","0","-27,6","0","","","ND","5,6","0","ND","","1","","","ND","907,5","0,0"
"-98,875","49,606","HOLLAND","5021302","MB","","","ND","","","","","11,0","6","ND","11,0","6","ND","0,0","5","","","ND","",""
"-96,901","49,518","KLEEFELD (MAFRI)","5021500","MB","-11,8","0","ND","5,6","0","-28,4","0","","","ND","14,1","0","ND","3,0","4","","","ND","922,9","0,0"
"-97,807","50,013","MARQUETTE","5021695","MB","-11,2","3","4,7","6,5","3","-29,0","3","31,0","3","ND","31,0","3","ND","8,0","5","","","ND","818,4","0,0"
"-98,084","49,188","MORDEN CDA CS","5021849","MB","-10,9","0","ND","11,3","0","-28,2","0","","","ND","5,4","0","ND","0,0","1","","","ND","895,6","0,0"
"-98,905","49,191","PILOT MOUND (AUT)","5022125","MB","-12,8","0","ND","8,1","0","-30,3","0","","","ND","4,7","0","ND","1,0","1","","","ND","955,8","0,0"
"-96,035","49,353","ST LABRE","5022575","MB","","","ND","","","","","34,0","0","94,0","34,0","0","93,0","0,0","8","","","ND","",""
"-97,033","50,056","WINNIPEG ST ANDREWS","50225DS","MB","-12,3","5","ND","6,0","5","-28,8","5","","","ND","","","ND","","","","","ND","786,5","0,0"
"-97,950","49,133","SCHANZENFELD","5022623","MB","","","ND","","","","","19,8","2","ND","19,8","2","ND","8,0","4","","","ND","",""
"-95,598","49,024","SPRAGUE","5022759","MB","-11,7","0","ND","9,6","0","-34,0","0","","","ND","14,2","0","ND","16,0","6","","","ND","920,9","0,0"
