Province,Annee,Mois,TemperatureMoyenne,NombreStations,FichierSource
QC,2025,7,16.87111111111111,135,fr_climat_sommaires_QC_07-2025.csv
QC,2025,8,15.815555555555555,135,fr_climat_sommaires_QC_08-2025.csv
QC,2025,9,11.891044776119404,134,fr_climat_sommaires_QC_09-2025.csv
QC,2025,10,7.444117647058825,136,fr_climat_sommaires_QC_10-2025.csv
QC,2025,11,-1.0727941176470588,136,fr_climat_sommaires_QC_11-2025.csv
QC,2025,12,-10.941176470588236,136,fr_climat_sommaires_QC_12-2025.csv
SK,2023,1,-12.005194805194805,77,fr_climat_sommaires_SK_01-2023.csv
SK,2023,2,-13.696153846153846,78,fr_climat_sommaires_SK_02-2023.csv
SK,2023,3,-12.410126582278481,79,fr_climat_sommaires_SK_03-2023.csv
SK,2023,4,0.7227848101265822,79,fr_climat_sommaires_SK_04-2023.csv
SK,2023,5,14.230769230769234,78,fr_climat_sommaires_SK_05-2023.csv
SK,2023,6,18.11948051948052,77,fr_climat_sommaires_SK_06-2023.csv
SK,2023,7,17.43896103896104,77,fr_climat_sommaires_SK_07-2023.csv
SK,2023,8,17.74736842105263,76,fr_climat_sommaires_SK_08-2023.csv
SK,2023,9,14.263157894736842,76,fr_climat_sommaires_SK_09-2023.csv
SK,2023,10,3.8480519480519484,77,fr_climat_sommaires_SK_10-2023.csv
SK,2023,11,-2.818421052631579,76,fr_climat_sommaires_SK_11-2023.csv
SK,2023,12,-4.919736842105263,76,fr_climat_sommaires_SK_12-2023.csv
SK,2024,1,-15.17368421052632,76,fr_climat_sommaires_SK_01-2024.csv
SK,2024,2,-8.902631578947368,76,fr_climat_sommaires_SK_02-2024.csv
SK,2024,3,-8.823684210526316,76,fr_climat_sommaires_SK_03-2024.csv
SK,2024,4,5.3697368421052625,76,fr_climat_sommaires_SK_04-2024.csv
SK,2024,5,9.993421052631579,76,fr_climat_sommaires_SK_05-2024.csv
SK,2024,6,13.286842105263158,76,fr_climat_sommaires_SK_06-2024.csv
SK,2024,7,19.90266666666667,75,fr_climat_sommaires_SK_07-2024.csv
SK,2024,8,17.788,75,fr_climat_sommaires_SK_08-2024.csv
SK,2024,9,15.034666666666665,75,fr_climat_sommaires_SK_09-2024.csv
SK,2024,10,5.742666666666667,75,fr_climat_sommaires_SK_10-2024.csv
SK,2024,11,-5.710666666666667,75,fr_climat_sommaires_SK_11-2024.csv
SK,2024,12,-11.845333333333333,75,fr_climat_sommaires_SK_12-2024.csv
SK,2025,1,-14.190666666666665,75,fr_climat_sommaires_SK_01-2025.csv
SK,2025,2,-18.83866666666667,75,fr_climat_sommaires_SK_02-2025.csv
SK,2025,3,-6.396000000000001,75,fr_climat_sommaires_SK_03-2025.csv
SK,2025,4,3.244,75,fr_climat_sommaires_SK_04-2025.csv
SK,2025,5,12.493333333333334,75,fr_climat_sommaires_SK_05-2025.csv
SK,2025,6,14.927999999999999,75,fr_climat_sommaires_SK_06-2025.csv
SK,2025,7,17.069333333333333,75,fr_climat_sommaires_SK_07-2025.csv
SK,2025,8,18.185526315789474,76,fr_climat_sommaires_SK_08-2025.csv
SK,2025,9,14.794594594594594,74,fr_climat_sommaires_SK_09-2025.csv
SK,2025,10,6.018055555555556,72,fr_climat_sommaires_SK_10-2025.csv
SK,2025,11,-3.129166666666667,72,fr_climat_sommaires_SK_11-2025.csv
SK,2025,12,-16.554794520547944,73,fr_climat_sommaires_SK_12-2025.csv
YT,2023,1,-14.571428571428573,28,fr_climat_sommaires_YT_01-2023.csv
YT,2023,2,-19.189285714285717,28,fr_climat_sommaires_YT_02-2023.csv
YT,2023,3,-12.5,28,fr_climat_sommaires_YT_03-2023.csv
YT,2023,4,-4.307142857142858,28,fr_climat_sommaires_YT_04-2023.csv
YT,2023,5,7.52962962962963,27,fr_climat_sommaires_YT_05-2023.csv
YT,2023,6,12.59642857142857,28,fr_climat_sommaires_YT_06-2023.csv
YT,2023,7,17.425,28,fr_climat_sommaires_YT_07-2023.csv
YT,2023,8,14.235714285714284,28,fr_climat_sommaires_YT_08-2023.csv
YT,2023,9,6.658620689655173,29,fr_climat_sommaires_YT_09-2023.csv
YT,2023,10,-2.492857142857143,28,fr_climat_sommaires_YT_10-2023.csv
YT,2023,11,-9.60714285714286,28,fr_climat_sommaires_YT_11-2023.csv
YT,2023,12,-15.096428571428572,28,fr_climat_sommaires_YT_12-2023.csv
YT,2024,1,-23.40370370370371,27,fr_climat_sommaires_YT_01-2024.csv
YT,2024,2,-18.01851851851852,27,fr_climat_sommaires_YT_02-2024.csv
YT,2024,3,-9.677777777777779,27,fr_climat_sommaires_YT_03-2024.csv
YT,2024,4,-1.011111111111111,27,fr_climat_sommaires_YT_04-2024.csv
YT,2024,5,5.640740740740741,27,fr_climat_sommaires_YT_05-2024.csv
YT,2024,6,13.36296296296296,27,fr_climat_sommaires_YT_06-2024.csv
YT,2024,7,14.985185185185186,27,fr_climat_sommaires_YT_07-2024.csv
YT,2024,8,12.432142857142859,28,fr_climat_sommaires_YT_08-2024.csv
YT,2024,9,6.417857142857144,28,fr_climat_sommaires_YT_09-2024.csv
YT,2024,10,-3.6892857142857145,28,fr_climat_sommaires_YT_10-2024.csv
YT,2024,11,-15.085714285714289,28,fr_climat_sommaires_YT_11-2024.csv
YT,2024,12,-16.940740740740743,27,fr_climat_sommaires_YT_12-2024.csv
YT,2025,1,-15.511111111111111,27,fr_climat_sommaires_YT_01-2025.csv
YT,2025,2,-18.62222222222222,27,fr_climat_sommaires_YT_02-2025.csv
YT,2025,3,-10.27037037037037,27,fr_climat_sommaires_YT_03-2025.csv
YT,2025,4,-0.2703703703703705,27,fr_climat_sommaires_YT_04-2025.csv
YT,2025,5,4.951851851851853,27,fr_climat_sommaires_YT_05-2025.csv
YT,2025,6,12.692592592592595,27,fr_climat_sommaires_YT_06-2025.csv
YT,2025,7,14.777777777777779,27,fr_climat_sommaires_YT_07-2025.csv
YT,2025,8,13.114814814814816,27,fr_climat_sommaires_YT_08-2025.csv
YT,2025,9,8.274074074074074,27,fr_climat_sommaires_YT_09-2025.csv
YT,2025,10,0.11481481481481483,27,fr_climat_sommaires_YT_10-2025.csv
YT,2025,11,-10.39259259259259,27,fr_climat_sommaires_YT_11-2025.csv
YT,2025,12,-29.073076923076922,26,fr_climat_sommaires_YT_12-2025.csv
